Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.279624,-372.251048,141.218970,22222.962567,0.638589,0.183935,1.009879,0.102880,0.825359,0.892971,0.539869,0.633282,0
1776442139.284624,-286.033909,139.745697,10569.706266,0.582666,0.155950,1.004988,0.076244,0.912061,0.916727,0.535296,0.553792,0
1776442139.289624,-276.588472,138.209610,-9647.302158,0.608110,0.198628,1.012370,0.108274,0.893870,0.948716,0.525164,0.609079,0
1776442139.294624,-373.348102,136.835776,-13114.762124,0.610124,0.175886,1.022967,0.083804,0.851766,0.890452,0.527202,0.625454,0
1776442139.299624,-395.285388,134.281666,1472.370184,0.659476,0.180746,1.036704,0.124314,0.871978,0.935284,0.536292,0.619210,0
1776442139.304624,-360.022232,132.677035,-2096.459969,0.574203,0.161029,1.032413,0.078217,0.884405,0.945236,0.587108,0.540325,0
1776442139.309624,-414.259695,130.493980,-5226.020387,0.664561,0.167636,1.035894,0.093467,0.854628,0.934423,0.555718,0.605423,0
1776442139.314624,-407.321087,128.318700,3163.554077,0.594802,0.166039,1.019956,0.167301,0.871083,0.930767,0.514572,0.571108,0
1776442139.319624,-385.627483,126.208588,16047.024609,0.614095,0.196824,1.059894,0.122266,0.856164,0.971543,0.510135,0.591462,0
1776442139.324624,-262.085326,124.261547,13146.647074,0.630025,0.199281,1.060448,0.117251,0.839790,0.920428,0.530704,0.600044,0
1776442139.329624,-266.641960,123.451303,-8163.983918,0.587068,0.141349,1.035143,0.149119,0.861646,0.899314,0.559432,0.600662,0
1776442139.334624,-335.974562,121.456282,-17349.801779,0.663497,0.113596,1.016200,0.130027,0.850621,0.872349,0.546421,0.614692,0
1776442139.339624,-423.668766,119.916614,-9881.057439,0.621187,0.183763,1.015259,0.129669,0.869083,0.909958,0.511840,0.569020,0
1776442139.344624,-425.404390,116.998917,12639.731139,0.657140,0.134675,1.017417,0.168993,0.824317,0.903401,0.602610,0.531255,0
1776442139.349624,-309.271091,115.440937,12681.704524,0.667079,0.187723,0.996136,0.181743,0.847139,0.911494,0.464855,0.628164,0
1776442139.354624,-310.626898,113.745154,3526.948629,0.630129,0.160484,1.042443,0.124465,0.857935,0.941321,0.515813,0.594202,0
1776442139.359624,-277.350050,112.172953,-6244.513937,0.699698,0.165373,1.002049,0.167517,0.826487,0.904716,0.539144,0.593706,0
1776442139.364624,-367.143748,110.827252,-4345.221792,0.678326,0.203654,1.027654,0.154173,0.877551,0.953023,0.562051,0.603533,0
1776442139.369624,-316.677031,108.310279,2236.937707,0.649518,0.140341,1.016554,0.203160,0.851647,0.941175,0.548962,0.641733,0
