Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.286598,-490.831235,170.502848,15573.789352,0.574560,0.150504,0.939274,0.000000,0.953839,0.996451,0.510063,0.506266,0
1776442139.291598,-406.739662,168.103583,10966.133933,0.588475,0.127744,0.921644,0.005765,0.887519,0.984174,0.581221,0.475274,0
1776442139.296598,-372.406712,166.526398,1560.454017,0.597172,0.137431,0.931274,0.000000,0.910161,0.987376,0.492236,0.522021,0
1776442139.301598,-389.888151,164.462813,623.751307,0.582048,0.177169,0.919810,0.011351,0.886362,0.954953,0.594154,0.547312,0
1776442139.306598,-365.670710,162.714826,2749.986259,0.591372,0.102020,0.975853,0.021411,0.936316,0.956065,0.544331,0.479452,0
1776442139.311598,-360.190761,160.887914,-8091.518374,0.601131,0.093589,0.932932,0.036972,0.967102,0.895295,0.511559,0.538544,0
1776442139.316598,-453.051916,159.193447,-11090.848357,0.627354,0.148141,0.950587,0.050788,0.876358,0.951699,0.530375,0.550133,0
1776442139.321598,-479.962033,156.458803,13036.207520,0.637112,0.130223,0.922109,0.054010,0.906059,0.968227,0.568924,0.543427,0
1776442139.326598,-312.272413,154.501255,15075.395513,0.616267,0.143603,0.899672,0.058065,0.953689,0.956781,0.489991,0.522787,0
1776442139.331598,-317.161156,153.405951,-12912.992517,0.652080,0.160452,0.897689,0.048841,0.905812,0.933154,0.492164,0.492111,0
1776442139.336598,-451.721293,151.400606,-14161.853122,0.640869,0.132002,0.976697,0.040161,0.988617,0.981380,0.521270,0.528303,0
1776442139.341598,-470.096626,148.989793,9242.744673,0.681708,0.157024,0.930597,0.073738,0.914572,0.947392,0.479145,0.540912,0
1776442139.346598,-351.907929,146.804810,11230.589420,0.615468,0.165357,0.946536,0.055005,0.950834,0.942648,0.509070,0.529392,0
1776442139.351598,-348.816220,145.549448,-8295.867492,0.592487,0.164416,0.925431,0.038282,0.943135,0.965330,0.540143,0.482458,0
1776442139.356598,-441.495884,143.394688,-11664.350286,0.658650,0.155886,0.939949,0.054982,0.953715,0.929033,0.560855,0.544125,0
1776442139.361598,-474.780768,141.233301,8768.198994,0.686263,0.138872,0.935050,0.087196,0.977064,0.987582,0.534957,0.556084,0
1776442139.366598,-346.807087,138.753104,17357.954370,0.633310,0.161542,0.906139,0.077637,0.920543,1.000000,0.540878,0.507030,0
1776442139.371598,-287.330345,137.842861,-10121.452378,0.732162,0.155320,0.921125,0.080607,0.936511,0.937731,0.475259,0.525748,0
1776442139.376598,-456.109832,135.944154,-9666.450337,0.676457,0.158941,0.926160,0.068515,0.948687,0.934157,0.528764,0.531936,0
1776442139.381598,-391.719388,133.383827,4743.884043,0.679236,0.180612,0.916113,0.085542,0.898011,0.999428,0.467647,0.529782,0
1776442139.386598,-404.880076,132.114609,-4215.590433,0.708435,0.195785,0.909171,0.107276,0.925154,0.960765,0.509711,0.577109,0
1776442139.391598,-437.244053,129.425552,5232.116252,0.692495,0.164959,0.922077,0.114604,0.921465,0.904487,0.509172,0.548060,0
1776442139.396598,-348.377849,127.840033,299.733675,0.680164,0.193071,0.965716,0.129275,0.919160,0.967108,0.546469,0.543521,0
1776442139.401598,-434.007213,126.019749,-2512.080458,0.682970,0.123315,0.933557,0.117846,0.917555,0.907967,0.530092,0.550476,0
1776442139.406598,-375.506124,123.596987,16712.291358,0.685369,0.126643,0.966787,0.110310,0.882084,0.971444,0.511636,0.575593,0
1776442139.411598,-253.529234,122.348755,2401.621516,0.688479,0.160728,0.924373,0.137901,0.905566,0.964024,0.538087,0.552972,0
1776442139.416598,-349.570736,121.118496,-4713.550473,0.651332,0.152074,0.913893,0.139698,0.984356,0.964018,0.512400,0.568512,0
1776442139.421598,-304.431444,118.931203,7636.868909,0.684432,0.210303,0.923486,0.137356,0.958191,0.937742,0.534394,0.630639,0
1776442139.426598,-267.099329,118.142259,-18583.950355,0.695220,0.156942,0.947113,0.114303,0.937952,0.990674,0.527715,0.529436,0
1776442139.431598,-505.121643,116.320067,-17044.144117,0.764357,0.161077,0.903236,0.129819,0.912645,0.951402,0.538862,0.594360,0
1776442139.436598,-451.161003,113.204055,21130.574365,0.735048,0.174726,0.922543,0.151300,0.905729,0.964113,0.507302,0.583536,0
1776442139.441598,-276.930121,111.909332,7614.112430,0.722678,0.145452,0.937464,0.189616,0.919660,0.951230,0.555922,0.569007,0
1776442139.446598,-368.935281,110.496724,-21051.073967,0.762058,0.113697,0.916246,0.204159,0.879176,0.932031,0.527561,0.644707,0
