Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.277539,-327.340819,178.196412,9947.636685,0.535021,0.131699,0.906542,0.064549,0.848159,0.978975,0.516345,0.561021,0
1776442139.282539,-427.138867,176.240292,-12738.583393,0.558189,0.140357,0.912374,-0.041491,0.884355,1.005486,0.489661,0.569026,0
1776442139.287539,-454.116112,174.411080,-9465.274506,0.588034,0.106391,0.900542,0.087243,0.901075,0.947730,0.483295,0.488852,0
1776442139.292539,-508.262533,170.918930,30861.790192,0.554185,0.156510,0.890175,-0.025336,0.876854,0.940939,0.474408,0.579175,0
1776442139.297539,-171.075961,169.582635,7519.440050,0.547786,0.185862,0.912170,0.038599,0.870422,0.977647,0.479953,0.535589,0
1776442139.302539,-406.775172,168.810135,-30800.918260,0.545022,0.157946,0.904220,0.018116,0.853571,0.953134,0.535636,0.535062,0
1776442139.307539,-504.232798,165.515874,8270.093249,0.563969,0.178363,0.924222,0.038838,0.905332,0.910133,0.510506,0.602072,0
1776442139.312539,-297.860312,163.523225,13221.976283,0.547523,0.136039,0.890319,0.038685,0.897420,0.936415,0.508330,0.482580,0
1776442139.317539,-395.645116,162.325613,-14885.922520,0.588463,0.144601,0.869580,0.032141,0.847600,1.005068,0.509154,0.590414,0
1776442139.322539,-430.821419,159.562883,4431.212513,0.630073,0.174144,0.940419,0.027087,0.887416,0.989590,0.477553,0.635626,0
1776442139.327539,-356.797137,157.637036,7520.950632,0.610149,0.183012,0.924635,-0.007601,0.927580,0.949588,0.517866,0.562064,0
1776442139.332539,-360.329549,156.032734,-12146.912246,0.629959,0.163951,0.884870,0.038219,0.905869,0.943012,0.463725,0.600512,0
1776442139.337539,-466.170106,153.736711,-4526.131457,0.623250,0.107011,0.895299,0.041068,0.908337,0.928419,0.432427,0.584576,0
1776442139.342539,-419.394325,151.250139,13912.208370,0.580221,0.131548,0.904649,0.049963,0.917370,0.981115,0.511247,0.590323,0
1776442139.347539,-313.744984,149.364319,-454.959313,0.575317,0.144344,0.895766,0.039035,0.871797,0.962976,0.516373,0.592482,0
1776442139.352539,-436.817835,147.911814,-17124.423934,0.607747,0.159206,0.899702,0.059527,0.920588,0.918157,0.505712,0.574195,0
