Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.286598,-485.061432,170.665029,17177.482125,0.515597,0.139828,0.995215,0.000000,0.928982,0.875568,0.496946,0.538667,0
1776442139.291598,-401.958369,168.263482,12095.358769,0.569871,0.142093,0.976535,0.005354,0.881619,0.911569,0.564058,0.545482,0
1776442139.296598,-368.029009,166.684797,1721.139948,0.570882,0.149732,0.986739,0.000000,0.896415,0.910457,0.516873,0.554669,0
1776442139.301598,-385.304951,164.619249,687.981369,0.570273,0.175099,0.974591,0.010542,0.885956,0.880516,0.560385,0.570627,0
1776442139.306598,-361.372189,162.869600,3033.162883,0.507581,0.140612,1.033972,0.019886,0.885490,0.928526,0.554071,0.545536,0
1776442139.311598,-355.956659,161.040950,-8924.733030,0.585643,0.099414,0.988495,0.034339,0.977010,0.858486,0.529529,0.562610,0
1776442139.316598,-447.726215,159.344871,-12232.915515,0.521729,0.120587,1.007202,0.047171,0.860222,0.883451,0.527760,0.578121,0
1776442139.321598,-474.319999,156.607626,14378.595766,0.589056,0.185709,0.977027,0.050162,0.945800,0.914462,0.564562,0.615545,0
1776442139.326598,-308.601599,154.648216,16627.766761,0.543818,0.190652,0.953254,0.053929,0.942993,0.882001,0.488863,0.617495,0
1776442139.331598,-313.432874,153.551870,-14242.692842,0.587378,0.170571,0.951154,0.045362,0.896690,0.903678,0.505238,0.595658,0
1776442139.336598,-446.411233,151.544618,-15620.153410,0.594379,0.133573,1.034867,0.037301,0.957452,0.881897,0.495466,0.581133,0
1776442139.341598,-464.570562,149.131512,10194.505513,0.617883,0.132742,0.986021,0.068486,0.887572,0.860405,0.492866,0.589302,0
1776442139.346598,-347.771192,146.944450,12387.046251,0.577923,0.147215,1.002909,0.051087,0.944928,0.895242,0.489117,0.525711,0
1776442139.351598,-344.715827,145.687894,-9150.124760,0.564850,0.100753,0.980547,0.035555,0.951585,0.884431,0.545262,0.554018,0
1776442139.356598,-436.306026,143.531085,-12865.473136,0.590018,0.122136,0.995930,0.051065,0.930289,0.866532,0.543346,0.603742,0
1776442139.361598,-469.199641,141.367642,9671.094046,0.639783,0.108892,0.990739,0.080985,0.964535,0.858476,0.503037,0.617962,0
1776442139.366598,-342.730312,138.885085,19145.369452,0.589982,0.157112,0.960106,0.072107,0.877049,0.900630,0.522508,0.567599,0
1776442139.371598,-283.952729,137.973977,-11163.697118,0.621301,0.152143,0.975985,0.074866,0.942195,0.854281,0.468607,0.573794,0
