Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.282910,-421.911225,147.201301,11939.982492,0.558017,0.154945,0.941561,0.093395,0.924604,0.913392,0.480308,0.542127,0
1776442139.287910,-378.501423,145.592533,14321.474952,0.566210,0.137459,0.922009,0.059593,0.865271,0.934523,0.491718,0.563551,0
1776442139.292910,-261.172185,143.611627,1602.662997,0.622234,0.101877,0.930725,0.081580,0.907458,0.888829,0.535866,0.606172,0
1776442139.297910,-360.513803,143.115545,-26915.796490,0.560588,0.189691,0.963969,0.101091,0.905636,0.880812,0.543037,0.545973,0
1776442139.302910,-563.265430,140.192555,-7940.241545,0.608929,0.172703,0.983236,0.081116,0.964301,0.884459,0.558214,0.580638,0
1776442139.307910,-449.632169,137.773609,20585.383747,0.605703,0.125648,0.977935,0.091589,0.901145,0.859624,0.509448,0.528057,0
1776442139.312910,-332.222498,135.928237,6318.487594,0.600552,0.175753,0.991031,0.090525,0.923350,0.893668,0.494760,0.543502,0
1776442139.317910,-378.715734,134.622883,-15696.334362,0.603244,0.186072,0.998863,0.107969,0.906349,0.953600,0.504602,0.551540,0
1776442139.322910,-508.392521,132.336548,8596.507938,0.557332,0.135846,0.968601,0.112049,0.859024,0.970030,0.472259,0.587384,0
1776442139.327910,-282.231658,129.801315,17530.785714,0.616723,0.128781,0.979812,0.099848,0.871513,0.935939,0.449794,0.569809,0
1776442139.332910,-311.633297,129.659937,-26374.001129,0.600185,0.159312,0.972188,0.060073,0.894954,0.939762,0.461981,0.562496,0
1776442139.337910,-578.243886,126.845777,-6463.164276,0.587649,0.122998,0.972056,0.133713,0.913352,0.936914,0.488256,0.624737,0
1776442139.342910,-384.173476,124.175918,16986.646278,0.660026,0.166154,0.966401,0.093266,0.881906,0.942109,0.467717,0.607662,0
1776442139.347910,-387.591923,123.202394,-6395.726428,0.626170,0.157230,0.986361,0.159324,0.862299,0.896198,0.481688,0.578865,0
1776442139.352910,-455.956822,120.499987,4310.749540,0.645517,0.156785,0.944947,0.151292,0.942556,0.914629,0.525854,0.593851,0
1776442139.357910,-339.209632,118.878119,6405.983904,0.654723,0.159484,0.960678,0.102289,0.855286,0.954425,0.456479,0.563181,0
1776442139.362910,-384.058405,117.282955,1600.394371,0.630401,0.175367,0.972507,0.138889,0.866967,0.892658,0.485440,0.548503,0
1776442139.367910,-321.247406,115.235744,-1706.370837,0.616049,0.189000,0.982833,0.157222,0.904264,0.898621,0.527297,0.599711,0
1776442139.372910,-403.210016,114.236323,-3000.017530,0.658145,0.108919,1.006556,0.173241,0.904384,0.958719,0.472814,0.645013,0
1776442139.377910,-354.918465,111.411683,27.626796,0.620311,0.183415,0.914656,0.118141,0.883246,0.843377,0.458780,0.600754,0
1776442139.382910,-402.899973,110.870254,1154.571995,0.668057,0.147736,0.979460,0.170134,0.907470,0.907576,0.506463,0.569973,0
1776442139.387910,-341.959966,107.590645,11860.350638,0.624701,0.191121,0.941422,0.129186,0.874374,0.907427,0.454853,0.598668,0
1776442139.392910,-269.783700,107.627123,-6578.797549,0.687475,0.178925,0.945769,0.185593,0.880460,0.907384,0.480388,0.566691,0
1776442139.397910,-415.798014,105.032034,-12175.477576,0.693918,0.184044,1.000112,0.184941,0.916556,0.911719,0.508955,0.585592,0
1776442139.402910,-406.436890,103.683753,3255.540120,0.675910,0.231247,0.983116,0.218103,0.893695,0.971077,0.461941,0.570554,0
1776442139.407910,-379.259000,101.177441,11957.042721,0.683240,0.215166,0.983108,0.212301,0.855799,0.888418,0.518169,0.581740,0
1776442139.412910,-272.235360,100.086925,7796.612365,0.621397,0.189407,0.953561,0.159935,0.939665,0.921512,0.455137,0.596768,0
1776442139.417910,-291.752690,98.595552,-8723.100934,0.712814,0.096585,0.983165,0.223405,0.889769,0.971077,0.469998,0.632988,0
1776442139.422910,-370.140238,97.319925,-12290.839246,0.718496,0.153305,0.989120,0.189936,0.904621,0.916728,0.464961,0.599062,0
1776442139.427910,-429.700562,95.085183,400.121360,0.606825,0.153864,0.954086,0.237087,0.900857,0.971077,0.515830,0.602361,0
1776442139.432910,-365.649389,93.244749,6070.241287,0.676082,0.136380,0.974441,0.260910,0.894383,0.896740,0.497563,0.649163,0
1776442139.437910,-361.570373,91.617440,91.193856,0.707256,0.176364,0.962007,0.243905,0.923256,0.924005,0.434006,0.671943,0
1776442139.442910,-364.625863,89.815599,14232.537889,0.749946,0.199942,0.994339,0.256170,0.898674,0.961278,0.463979,0.672598,0
1776442139.447910,-201.829572,88.159370,15592.086725,0.662407,0.169419,1.004526,0.265215,0.866073,0.897411,0.506143,0.555389,0
1776442139.452910,-189.625994,87.901503,-20119.100854,0.686251,0.183430,0.982166,0.249119,0.827389,0.928363,0.463623,0.642101,0
1776442139.457910,-427.639060,86.360956,-7498.030283,0.683627,0.198206,1.001772,0.237658,0.901778,0.971077,0.457092,0.611045,0
1776442139.462910,-273.781114,83.845776,24951.944759,0.709059,0.210238,0.971961,0.259535,0.902707,0.920044,0.485856,0.612814,0
1776442139.467910,-147.587481,83.764456,1536.018373,0.735234,0.151246,1.026142,0.306948,0.850085,0.898010,0.481382,0.589564,0
1776442139.472910,-256.541402,82.446103,-24017.169988,0.693635,0.221965,0.968452,0.280421,0.874626,0.901858,0.508029,0.606733,0
1776442139.477910,-417.147521,81.331402,-2602.439806,0.682813,0.160425,0.971542,0.286103,0.895395,0.916194,0.508339,0.638062,0
1776442139.482910,-285.750300,78.489934,13177.112247,0.705120,0.135911,0.992315,0.294011,0.910124,0.949267,0.516474,0.608016,0
1776442139.487910,-269.252334,78.621437,-10948.328298,0.740849,0.179075,0.996525,0.307349,0.904252,0.915933,0.479017,0.694360,0
1776442139.492910,-408.630357,75.936362,-1402.734994,0.734792,0.173947,0.961395,0.288342,0.889788,0.916799,0.498229,0.668738,0
1776442139.497910,-284.996123,74.745984,13817.429530,0.740928,0.208161,0.963200,0.312264,0.932315,0.946744,0.483500,0.635248,0
1776442139.502910,-253.548495,73.233450,-1733.951246,0.706120,0.136544,0.978491,0.311346,0.903873,0.924803,0.466237,0.602190,0
1776442139.507910,-304.457353,72.341348,-2980.483908,0.722838,0.135071,0.982726,0.326940,0.850919,0.893561,0.476956,0.627285,0
1776442139.512910,-287.000355,70.346032,9002.712669,0.722283,0.144684,0.955839,0.333321,0.959218,0.919993,0.531575,0.630910,0
1776442139.517910,-203.414215,69.619492,15315.291554,0.739553,0.142932,1.006147,0.335558,0.945556,0.937668,0.497773,0.648385,0
1776442139.522910,-115.107083,68.416821,7736.583525,0.753202,0.187610,0.998996,0.342738,0.902645,0.923204,0.472079,0.631672,0
1776442139.527910,-116.581543,68.527767,-17634.154737,0.706406,0.140486,0.959006,0.334015,0.916137,0.939900,0.460821,0.618479,0
1776442139.532910,-313.026473,67.311189,-10207.761873,0.737270,0.079575,0.996644,0.352625,0.907903,0.904145,0.498963,0.679096,0
1776442139.537910,-231.149822,65.559129,11552.543435,0.699150,0.171781,0.932244,0.344980,0.875023,0.920520,0.461778,0.610790,0
1776442139.542910,-183.364880,65.118972,-6112.250437,0.761412,0.225441,0.967219,0.344151,0.949591,0.958713,0.527451,0.694120,0
1776442139.547910,-299.751450,63.820067,-4255.916463,0.702785,0.196618,0.990188,0.325600,0.890389,0.928014,0.490808,0.646072,0
1776442139.552910,-231.131759,62.276194,12548.980166,0.738015,0.234006,1.002178,0.392330,0.873966,0.914820,0.492767,0.677432,0
1776442139.557910,-158.906298,61.628052,-6205.040680,0.704800,0.167839,1.027402,0.349967,0.915057,0.904627,0.505746,0.615193,0
1776442139.562910,-300.774870,60.769102,-1964.419550,0.737069,0.172716,0.994227,0.398880,0.878432,0.931656,0.513281,0.621379,0
1776442139.567910,-180.954234,58.775500,21383.852388,0.716253,0.169111,0.975955,0.364383,0.897122,0.932487,0.465619,0.684078,0
1776442139.572910,-60.770216,59.053016,2451.978526,0.731365,0.174938,0.947162,0.371731,0.907786,0.954151,0.465837,0.633965,0
1776442139.577910,-153.434106,58.199205,-19325.332578,0.730364,0.240297,0.975261,0.353957,0.898364,0.923872,0.473415,0.655112,0
1776442139.582910,-277.670789,57.597819,-14902.200856,0.778890,0.120157,0.997787,0.380559,0.890706,0.877082,0.539276,0.726619,0
1776442139.587910,-320.690964,55.565824,11121.272963,0.731642,0.194800,0.994565,0.386668,0.929557,0.946282,0.479028,0.643972,0
1776442139.592910,-152.849613,54.556426,18783.217145,0.688894,0.175156,0.977049,0.375033,0.923438,0.902784,0.507993,0.671746,0
1776442139.597910,-109.874914,54.116169,-494.594519,0.757011,0.201130,0.950671,0.395656,0.933660,0.936945,0.503346,0.671164,0
1776442139.602910,-158.400751,53.514380,7090.067944,0.791352,0.206503,0.952340,0.423770,0.864606,0.909243,0.460904,0.691851,0
1776442139.607910,-30.298619,52.613914,8008.576941,0.771104,0.133916,0.989667,0.418803,0.887947,0.875113,0.499651,0.676845,0
1776442139.612910,-68.515458,53.226989,-11998.273037,0.748666,0.201038,0.962217,0.392147,0.887948,0.923781,0.486066,0.669926,0
1776442139.617910,-164.962877,51.964159,263.679476,0.766076,0.173273,0.964912,0.449274,0.886257,0.934706,0.456233,0.648007,0
1776442139.622910,-65.556020,51.662559,3342.711529,0.777563,0.175874,0.994412,0.438478,0.900480,0.904795,0.466790,0.659374,0
1776442139.627910,-127.445495,51.342418,-10864.933861,0.777192,0.238453,0.992375,0.413180,0.852697,0.925012,0.462563,0.650239,0
1776442139.632910,-187.500103,50.453842,2909.231410,0.741941,0.124281,0.993048,0.475744,0.905925,0.929034,0.526138,0.681197,0
1776442139.637910,-94.793287,49.564157,11429.096733,0.730991,0.181280,0.987225,0.479501,0.909890,0.906907,0.494170,0.662587,0
1776442139.642910,-59.224036,49.554887,482.392939,0.795721,0.167489,0.961321,0.459658,0.947801,0.912191,0.517445,0.658863,0
1776442139.647910,-89.379108,49.002474,-9722.078366,0.728802,0.176376,1.007192,0.473702,0.942002,0.873058,0.473288,0.627817,0
1776442139.652910,-168.341161,48.707223,626.625249,0.831932,0.169200,0.985448,0.453005,0.858909,0.939873,0.540593,0.704401,0
1776442139.657910,-82.346073,47.406000,16436.615173,0.770364,0.136220,0.990651,0.495073,0.891597,0.908297,0.520066,0.690293,0
1776442139.662910,16.137560,47.926267,-6497.897237,0.781941,0.180260,0.964576,0.491556,0.909456,0.945347,0.432596,0.637451,0
1776442139.667910,-155.276197,47.558967,-7965.489143,0.723521,0.199879,0.965272,0.467928,0.865846,0.926525,0.458759,0.651787,0
1776442139.672910,-73.264287,46.453638,2173.642254,0.699867,0.195592,1.004516,0.472218,0.913672,0.910051,0.498121,0.637133,0
1776442139.677910,-130.879986,46.864168,-5255.334670,0.770652,0.145687,0.967110,0.503127,0.922232,0.941209,0.511336,0.703875,0
1776442139.682910,-132.248193,45.212372,17886.910653,0.720566,0.211900,0.968288,0.517095,0.936105,0.938869,0.432820,0.620085,0
1776442139.687910,69.876228,45.609904,18435.191723,0.791821,0.206653,0.981038,0.502985,0.863636,0.944050,0.533037,0.665198,0
1776442139.692910,74.661713,45.875025,-6327.440449,0.791063,0.080716,0.985505,0.470247,0.887662,0.942863,0.501790,0.695742,0
1776442139.697910,-1.140616,46.318003,-4839.205979,0.778176,0.150517,0.977219,0.519620,0.893211,0.947543,0.532974,0.705272,0
1776442139.702910,20.348222,45.864243,-6607.806499,0.799207,0.189792,0.998931,0.491660,0.922356,0.922788,0.483649,0.709802,0
1776442139.707910,-75.304326,46.510975,-18123.953560,0.771689,0.183201,0.987169,0.490009,0.877603,0.929095,0.483568,0.647549,0
1776442139.712910,-183.068543,45.150097,14562.311115,0.819029,0.171678,0.988764,0.534617,0.872491,0.952505,0.507906,0.759102,0
1776442139.717910,88.137872,44.774836,22769.159083,0.828378,0.186790,0.958023,0.548859,0.890203,0.924102,0.458736,0.738527,0
1776442139.722910,72.484290,45.985971,-16170.325604,0.839421,0.139927,0.958254,0.544193,0.923271,0.877058,0.507593,0.689976,0
1776442139.727910,-93.352085,45.462278,-9166.071245,0.819946,0.170024,0.943600,0.513299,0.882023,0.911346,0.502788,0.683850,0
1776442139.732910,-30.392333,45.100620,13810.407809,0.756963,0.184320,0.946546,0.549142,0.939806,0.894710,0.500679,0.684812,0
1776442139.737910,61.650939,45.173980,3940.758757,0.743573,0.196456,0.940605,0.565326,0.971361,0.897266,0.433338,0.646676,0
1776442139.742910,13.837309,45.685279,-2538.184226,0.766087,0.165625,0.940261,0.549247,0.887851,0.900295,0.508171,0.638356,0
1776442139.747910,33.163280,45.305281,2969.748832,0.748493,0.235132,0.979694,0.555910,0.919170,0.943044,0.527133,0.635157,0
1776442139.752910,47.168680,45.999777,3911.216542,0.810011,0.205745,0.966887,0.586361,0.896563,0.890175,0.515640,0.669731,0
1776442139.757910,77.061416,45.752592,-541.366609,0.764573,0.154896,0.989016,0.595141,0.861196,0.929740,0.487593,0.641484,0
1776442139.762910,41.092551,46.730650,-2908.942483,0.758616,0.148897,0.960881,0.583388,0.869343,0.971077,0.514461,0.652826,0
1776442139.767910,44.412502,46.142263,10707.123403,0.777970,0.213895,0.956426,0.621117,0.878715,0.905885,0.503342,0.706659,0
1776442139.772910,161.265412,47.151862,5733.502951,0.755992,0.150852,0.960172,0.628234,0.940175,0.883441,0.480565,0.660571,0
