Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.278583,-518.7672,169.7959,33084.6243,0.552197,0.157414,0.991285,0.000000,0.853529,0.943676,0.516274,0.519975,0
1776442139.283583,-353.3441,167.2021,21385.3572,0.533321,0.156947,0.923315,0.038668,0.886632,0.938485,0.494721,0.504397,0
1776442139.288583,-304.9137,166.2625,-3006.8007,0.552312,0.168055,0.957243,0.002048,0.886973,0.923620,0.487908,0.530442,0
1776442139.293583,-383.4121,164.1530,-5306.8379,0.547276,0.155769,0.960949,0.001942,0.844894,0.955710,0.489251,0.540778,0
1776442139.298583,-357.9820,162.4284,1469.7586,0.574133,0.174755,0.923022,0.009897,0.854999,0.931371,0.508370,0.534891,0
1776442139.303583,-368.7145,160.5731,-5071.2361,0.590021,0.143212,0.940802,0.000000,0.907627,0.959392,0.443050,0.537103,0
1776442139.308583,-408.6944,158.7412,-3730.6341,0.559829,0.122783,0.949958,0.000000,0.860372,0.959008,0.506327,0.511539,0
1776442139.313583,-406.0209,156.4862,-4115.2390,0.601200,0.118105,0.970437,0.044797,0.864920,0.958382,0.478440,0.560072,0
1776442139.318583,-449.8468,154.6810,-9285.8036,0.581189,0.147713,0.939028,0.023545,0.848700,0.945811,0.499256,0.536546,0
1776442139.323583,-498.8789,151.9877,8168.6139,0.593879,0.144605,0.965144,0.050383,0.875860,0.916691,0.471533,0.500822,0
1776442139.328583,-368.1607,149.6922,20314.1882,0.595499,0.163023,0.917691,0.049740,0.850463,0.955313,0.518902,0.522191,0
1776442139.333583,-295.7370,148.3061,8155.6644,0.601248,0.139465,0.954050,0.045722,0.888497,0.907211,0.483522,0.575535,0
1776442139.338583,-286.6040,146.7349,-16449.0190,0.632585,0.159270,0.954076,0.076798,0.849221,0.957155,0.502674,0.598689,0
1776442139.343583,-460.2272,145.4401,-23677.7587,0.601929,0.188487,0.941736,0.026216,0.872031,0.949592,0.493084,0.539221,0
1776442139.348583,-523.3816,142.1326,15088.7351,0.574817,0.161901,0.969947,0.032430,0.887772,0.948973,0.530422,0.551175,0
1776442139.353583,-309.3399,140.2063,17119.3418,0.574838,0.165428,0.975505,0.081879,0.881045,0.962985,0.541932,0.504376,0
1776442139.358583,-352.1882,139.0392,-10166.3949,0.612458,0.143648,0.946049,0.083990,0.874634,0.948700,0.511393,0.543839,0
1776442139.363583,-411.0038,136.6844,-9006.4147,0.616730,0.130856,0.979096,0.068420,0.893619,0.938483,0.481666,0.575215,0
1776442139.368583,-442.2523,134.9292,1702.4719,0.597266,0.177284,0.984682,0.098220,0.883705,0.915345,0.465877,0.565160,0
1776442139.373583,-393.9791,132.2619,19955.4362,0.637981,0.140065,0.956557,0.096984,0.860782,0.916002,0.474498,0.588992,0
1776442139.378583,-242.6980,130.9894,3759.6305,0.599493,0.160854,0.959790,0.111043,0.878255,0.955958,0.545296,0.585031,0
1776442139.383583,-356.3828,129.8349,-29696.6658,0.641819,0.162265,0.947575,0.121515,0.911381,0.911442,0.469536,0.547104,0
1776442139.388583,-539.6646,127.4255,6137.7793,0.633791,0.178636,0.952621,0.098425,0.856806,0.971088,0.498508,0.576387,0
1776442139.393583,-295.0050,124.4382,19554.2013,0.627312,0.150240,0.961166,0.108154,0.864508,0.945074,0.483328,0.583186,0
1776442139.398583,-344.1226,124.4755,-4645.9858,0.671026,0.140477,0.931237,0.082178,0.894969,0.943920,0.467418,0.571774,0
1776442139.403583,-341.4649,120.9970,5327.1968,0.631663,0.125036,0.963859,0.125022,0.872133,0.965596,0.478382,0.544324,0
1776442139.408583,-290.8506,121.0608,-11874.6109,0.679387,0.126884,0.961152,0.107905,0.855862,0.956488,0.471523,0.620654,0
1776442139.413583,-460.2110,118.0885,-8883.3685,0.653884,0.160722,0.941057,0.152440,0.866819,0.965343,0.507470,0.545149,0
1776442139.418583,-379.6843,116.4587,6135.4326,0.674432,0.153072,0.913847,0.144516,0.864553,0.958234,0.495812,0.617057,0
1776442139.423583,-398.8566,114.2917,10175.7804,0.649724,0.174117,0.937357,0.127313,0.866245,0.926675,0.489850,0.586418,0
1776442139.428583,-277.9265,112.4702,9715.1449,0.663906,0.180670,0.930175,0.169352,0.882538,0.944562,0.508410,0.570308,0
1776442139.433583,-301.7052,111.5124,-18073.0837,0.678639,0.155853,0.961947,0.112098,0.872216,0.958133,0.520156,0.577613,0
1776442139.438583,-458.6574,109.4531,-7880.8571,0.674680,0.159565,0.924608,0.194079,0.878741,0.951818,0.472844,0.596519,0
1776442139.443583,-380.5138,106.9258,20006.9574,0.714965,0.147770,0.937410,0.151752,0.875315,0.957455,0.528314,0.610892,0
1776442139.448583,-258.5878,105.6480,17769.4687,0.679903,0.129430,0.944919,0.172345,0.871572,0.971786,0.519316,0.622181,0
1776442139.453583,-202.8191,104.3399,-5588.5069,0.686055,0.187169,0.972687,0.193009,0.864540,0.953348,0.478271,0.644758,0
1776442139.458583,-314.4728,103.6198,-15966.7772,0.706005,0.168459,0.934223,0.212661,0.914351,0.972312,0.486280,0.590520,0
1776442139.463583,-362.4868,101.1952,-8209.1908,0.707786,0.150087,0.984955,0.186988,0.870000,0.950195,0.515221,0.646936,0
1776442139.468583,-396.5648,99.9949,-3709.4002,0.672794,0.141446,0.943497,0.192181,0.850937,0.982489,0.486483,0.557201,0
1776442139.473583,-399.5808,97.2296,13324.1124,0.677462,0.129073,0.940212,0.214085,0.869902,0.964764,0.495670,0.616816,0
1776442139.478583,-263.3236,95.9991,9601.8188,0.714279,0.133367,0.971554,0.189897,0.899662,0.924510,0.543489,0.604489,0
1776442139.483583,-303.5627,94.5963,-15274.2492,0.668807,0.143804,0.954912,0.213751,0.859562,0.992224,0.483771,0.562370,0
1776442139.488583,-416.0661,92.9635,-10316.5590,0.697829,0.173447,0.949190,0.234263,0.876444,0.952366,0.538844,0.606824,0
1776442139.493583,-406.7283,90.4357,33226.2468,0.707699,0.166407,0.946736,0.205727,0.902497,0.935105,0.501766,0.583289,0
1776442139.498583,-83.8037,88.8962,23768.0591,0.685013,0.120783,0.939670,0.221155,0.850422,0.954616,0.529954,0.579396,0
1776442139.503583,-169.0477,89.5976,-27859.2852,0.731045,0.176702,0.930868,0.204292,0.872323,0.961070,0.506562,0.625398,0
1776442139.508583,-362.3965,87.2057,-9045.6163,0.730471,0.162705,0.945824,0.224893,0.875872,0.981348,0.514671,0.593633,0
1776442139.513583,-259.5038,85.9737,11562.1490,0.723056,0.170883,0.924294,0.241896,0.858290,0.953579,0.512284,0.634363,0
1776442139.518583,-246.7750,84.6107,-11736.3700,0.692477,0.140631,0.967384,0.247662,0.885862,0.941262,0.520642,0.585838,0
1776442139.523583,-376.8675,83.5059,-8876.7567,0.740432,0.151191,0.949704,0.258880,0.872274,0.945743,0.513480,0.617210,0
1776442139.528583,-335.5426,80.8420,14803.7440,0.733252,0.152176,0.975306,0.261812,0.837045,0.965832,0.494970,0.626253,0
1776442139.533583,-228.8301,80.1505,5728.9674,0.721086,0.169094,0.956263,0.278055,0.896847,0.968262,0.503441,0.638936,0
1776442139.538583,-278.2529,78.5537,-6838.6175,0.733177,0.168418,0.950850,0.221084,0.907076,1.000000,0.512703,0.620915,0
1776442139.543583,-297.2163,77.3680,-2805.2734,0.767804,0.167852,0.931066,0.280165,0.917668,0.942054,0.479606,0.653794,0
1776442139.548583,-306.3056,75.5815,6168.9182,0.742803,0.166621,0.961743,0.270195,0.857703,0.953790,0.478297,0.623307,0
1776442139.553583,-235.5271,74.3049,2731.4207,0.770758,0.196688,0.975705,0.261323,0.858492,0.929075,0.512506,0.634628,0
1776442139.558583,-278.9914,73.2263,1309.2465,0.779347,0.162350,0.938938,0.303856,0.858599,0.949623,0.493862,0.688083,0
1776442139.563583,-222.4346,71.5150,4899.5121,0.732830,0.164677,0.929892,0.284138,0.837432,0.958323,0.500995,0.603790,0
1776442139.568583,-229.9963,71.0019,398.2434,0.746356,0.157799,0.977209,0.277053,0.850927,0.969291,0.519650,0.634519,0
1776442139.573583,-218.4522,69.2150,10556.4967,0.731766,0.164243,0.940053,0.288570,0.911512,0.939402,0.460460,0.617793,0
1776442139.578583,-124.4314,68.8174,10654.0105,0.760517,0.162293,0.989779,0.312505,0.881500,0.975252,0.496336,0.603693,0
1776442139.583583,-111.9121,67.9707,-18295.3580,0.764511,0.159508,0.930018,0.282256,0.878166,0.940289,0.475312,0.651020,0
1776442139.588583,-307.3849,67.6983,-30507.2455,0.783908,0.169375,0.968571,0.303600,0.864473,0.931396,0.512677,0.652180,0
1776442139.593583,-416.9845,64.8969,16948.1475,0.768178,0.130765,0.930990,0.341055,0.862463,0.976725,0.471926,0.643910,0
1776442139.598583,-137.9035,63.5284,24654.8261,0.750440,0.156407,0.962319,0.330504,0.872245,0.959126,0.493535,0.637554,0
1776442139.603583,-170.4363,63.5178,-12280.6027,0.780780,0.171188,0.922642,0.318056,0.872806,0.927035,0.521420,0.636679,0
1776442139.608583,-260.7095,61.8241,-92.8540,0.750377,0.188089,0.945308,0.356522,0.888426,0.981559,0.500082,0.676892,0
1776442139.613583,-171.3648,60.9107,12589.2943,0.812256,0.173895,0.949129,0.336038,0.871648,0.967802,0.484195,0.671550,0
1776442139.618583,-134.8165,60.1104,4296.7539,0.736827,0.142003,0.952828,0.305549,0.843798,0.969846,0.480984,0.633043,0
1776442139.623583,-128.3973,59.5626,-17591.8489,0.784587,0.151518,0.965150,0.326501,0.903253,0.949980,0.486325,0.699192,0
1776442139.628583,-310.7350,58.8265,-7159.2999,0.733150,0.157446,0.950973,0.330088,0.876341,0.928154,0.510412,0.640131,0
1776442139.633583,-199.9903,56.4552,14874.1495,0.773073,0.161921,0.948789,0.366987,0.880790,0.960358,0.509834,0.621396,0
1776442139.638583,-161.9935,56.8265,1920.1328,0.787669,0.140404,0.946120,0.350643,0.882786,0.954530,0.499183,0.652510,0
1776442139.643583,-180.7889,54.8353,13370.8175,0.788506,0.173898,0.995393,0.369860,0.884082,0.932357,0.517391,0.659161,0
1776442139.648583,-28.2854,55.0187,2247.7454,0.786509,0.159940,0.943383,0.383525,0.854503,0.978352,0.537637,0.674920,0
1776442139.653583,-158.3115,54.5524,-11297.8016,0.790157,0.166215,0.950461,0.364090,0.818422,0.959073,0.548161,0.699154,0
1776442139.658583,-141.2634,53.4355,3733.8192,0.754941,0.146243,0.959690,0.374660,0.847288,0.979586,0.510893,0.677241,0
1776442139.663583,-120.9733,53.1398,3799.6743,0.773761,0.208027,0.958133,0.372021,0.877102,0.910807,0.460634,0.624951,0
1776442139.668583,-103.2666,52.2258,-12148.0345,0.774268,0.211134,0.944360,0.392602,0.870628,0.972145,0.529639,0.659275,0
1776442139.673583,-242.4536,52.1071,-15000.4004,0.789489,0.134761,0.966702,0.400470,0.877705,0.976116,0.468407,0.629008,0
