Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.586512,-172.3153,170.0064,-26763.0267,0.356266,0.218974,0.814493,0.000000,0.837666,0.893932,0.490670,0.397305,1
1776442139.591512,-306.1305,169.1448,-20212.4168,0.359269,0.230528,0.771378,0.012219,0.857577,0.935220,0.501685,0.429020,1
1776442139.596512,-374.4395,166.9451,5706.2496,0.355067,0.272762,0.843701,0.000000,0.836897,0.927642,0.509885,0.441621,1
1776442139.601512,-249.0680,165.4004,11486.4232,0.366969,0.275571,0.784823,0.035343,0.867517,0.976686,0.478746,0.401467,1
1776442139.606512,-259.5753,164.4544,-2429.5391,0.358782,0.348873,0.783610,0.000000,0.826007,0.922197,0.489748,0.404762,1
1776442139.611512,-273.3633,162.8046,5908.3468,0.367204,0.356057,0.785442,0.043766,0.920580,0.908983,0.505518,0.448157,1
1776442139.616512,-200.4918,161.7207,-7801.5708,0.352533,0.403648,0.808531,0.031402,0.836309,0.934066,0.508190,0.406685,1
1776442139.621512,-351.3791,160.7997,-15337.2381,0.363406,0.461839,0.799109,0.090853,0.864652,0.939331,0.529499,0.421264,1
1776442139.626512,-353.8642,158.2070,14842.1484,0.356968,0.468333,0.840216,0.026178,0.868347,0.955548,0.525640,0.399658,1
1776442139.631512,-202.9576,157.2611,6708.7238,0.373851,0.483411,0.796924,0.062364,0.856020,0.961411,0.489602,0.392674,1
1776442139.636512,-286.7769,156.1774,-12799.5073,0.362316,0.500562,0.824027,0.036997,0.880179,0.965999,0.483685,0.361118,1
1776442139.641512,-330.9526,154.3933,-183.5029,0.409898,0.577386,0.772666,0.066672,0.862847,0.965767,0.505211,0.437206,1
1776442139.646512,-288.6120,152.8678,4762.2963,0.375647,0.607373,0.794297,0.071892,0.827704,1.000000,0.492807,0.433708,1
1776442139.651512,-283.3297,151.5072,4855.4910,0.381979,0.609204,0.790961,0.099459,0.873538,0.960541,0.469295,0.414509,1
1776442139.656512,-240.0570,150.0346,6438.0284,0.377935,0.630683,0.807636,0.070350,0.852782,0.923675,0.512111,0.427896,1
1776442139.661512,-218.9494,149.1066,-5482.5835,0.404057,0.653733,0.816939,0.076563,0.894615,0.966659,0.468568,0.428274,1
1776442139.666512,-294.8829,147.8451,-17507.9400,0.372791,0.718805,0.812629,0.044302,0.906643,0.919726,0.481804,0.399126,1
1776442139.671512,-394.0288,146.1578,3794.9840,0.417093,0.730274,0.786402,0.080733,0.875663,0.955664,0.506180,0.441575,1
1776442139.676512,-256.9330,143.9048,25646.8039,0.386891,0.745071,0.763573,0.108348,0.864547,0.957253,0.522342,0.401552,1
1776442139.681512,-137.5608,143.5885,-2997.9574,0.372786,0.775613,0.767610,0.102563,0.872191,0.931141,0.518437,0.407538,1
1776442139.686512,-286.9126,142.5292,-14941.3112,0.383971,0.760365,0.811914,0.130398,0.878614,0.934557,0.482353,0.436470,1
1776442139.691512,-286.9739,140.7193,1014.7176,0.378028,0.775067,0.794182,0.095352,0.848580,0.936934,0.537670,0.423530,1
1776442139.696512,-276.7654,139.6594,-145.7048,0.393065,0.790839,0.790706,0.086239,0.856969,0.920671,0.489985,0.439249,1
1776442139.701512,-288.4309,137.9517,-4119.9050,0.409109,0.792417,0.827246,0.134138,0.864062,0.953708,0.503932,0.447127,1
1776442139.706512,-317.9645,136.7751,-3672.3314,0.406097,0.871802,0.800419,0.122430,0.868087,0.930838,0.501182,0.425585,1
1776442139.711512,-325.1542,134.7720,13715.0560,0.363882,0.851055,0.826004,0.142937,0.895292,0.972391,0.508178,0.406752,1
1776442139.716512,-180.8139,133.5236,15124.6653,0.373391,0.834687,0.849130,0.140292,0.848220,0.968494,0.503912,0.402480,1
1776442139.721512,-173.9076,132.9639,-3569.2083,0.405835,0.822652,0.799120,0.141613,0.868721,0.951456,0.498351,0.434130,1
1776442139.726512,-216.5060,131.7845,-11554.9489,0.367077,0.817715,0.797619,0.127626,0.885400,0.938614,0.479108,0.443290,1
1776442139.731512,-289.4571,130.7988,-8677.2588,0.412586,0.881654,0.820128,0.154797,0.880184,0.947897,0.485309,0.457036,1
1776442139.736512,-303.2786,128.8899,14553.1768,0.435729,0.855222,0.796626,0.127153,0.882179,0.941702,0.486088,0.464606,1
1776442139.741512,-143.9253,127.7660,1123.9585,0.358855,0.833023,0.828294,0.124437,0.843885,0.958322,0.519576,0.425844,1
1776442139.746512,-292.0390,127.4507,-17965.6389,0.366918,0.887605,0.801748,0.177299,0.882120,0.941683,0.479113,0.395360,1
1776442139.751512,-323.5817,124.8457,5045.4529,0.396043,0.821161,0.801970,0.133930,0.853463,0.951482,0.497457,0.416398,1
1776442139.756512,-241.5845,124.2149,1671.2673,0.391758,0.863142,0.808790,0.198711,0.881376,0.933644,0.527990,0.391425,1
1776442139.761512,-306.8690,122.4298,-28.3438,0.397060,0.807649,0.801362,0.120558,0.872977,0.956361,0.497623,0.424080,1
1776442139.766512,-241.8679,121.1462,8404.8631,0.392830,0.809654,0.832258,0.204693,0.892422,0.931111,0.504514,0.417873,1
1776442139.771512,-222.8204,120.0111,4408.3964,0.391737,0.766482,0.780560,0.188000,0.845111,0.959915,0.513895,0.446551,1
1776442139.776512,-197.7840,118.9180,-717.4618,0.406035,0.785907,0.766089,0.213284,0.866926,0.937673,0.485258,0.431797,1
1776442139.781512,-229.9950,118.0333,5562.8629,0.410774,0.790776,0.834016,0.143403,0.876353,0.955241,0.499503,0.446594,1
1776442139.786512,-142.1553,116.6180,6575.1233,0.400431,0.736059,0.816614,0.179388,0.854831,0.963878,0.505802,0.412559,1
1776442139.791512,-164.2438,116.6117,-17591.2235,0.413761,0.764239,0.804177,0.190473,0.858948,0.934427,0.456369,0.462048,1
1776442139.796512,-318.0676,114.9756,-12970.8493,0.432261,0.685575,0.797670,0.176652,0.886659,0.962772,0.487480,0.421253,1
1776442139.801512,-293.9523,113.4311,10354.2653,0.444205,0.683516,0.780811,0.206756,0.920907,0.944343,0.540691,0.460830,1
1776442139.806512,-214.5249,112.0361,14418.8934,0.420772,0.711853,0.822070,0.204298,0.879994,1.000000,0.515001,0.442187,1
1776442139.811512,-149.7633,111.2858,3585.0855,0.399213,0.600950,0.781006,0.245265,0.881449,0.974857,0.494257,0.425128,1
1776442139.816512,-178.6741,110.5384,-3425.9272,0.404927,0.602081,0.822995,0.186969,0.848153,0.947584,0.481324,0.440274,1
1776442139.821512,-184.0226,109.4991,-17609.3156,0.391249,0.580695,0.808444,0.211657,0.850176,0.937592,0.517922,0.414640,1
1776442139.826512,-354.7672,108.6982,-15407.3790,0.439276,0.587223,0.812739,0.253910,0.916906,0.958875,0.463220,0.462732,1
1776442139.831512,-338.0964,105.9514,25558.4014,0.397059,0.560751,0.804939,0.237159,0.863244,0.945280,0.501370,0.458175,1
1776442139.836512,-99.1832,105.3172,26804.6612,0.425523,0.486050,0.781420,0.239234,0.846825,0.971424,0.490523,0.427881,1
1776442139.841512,-70.0498,104.9596,-5568.7348,0.440358,0.469284,0.786997,0.241467,0.840358,0.961003,0.509316,0.468151,1
1776442139.846512,-154.8705,104.6167,-14228.2603,0.456758,0.459576,0.817320,0.261072,0.865707,0.927086,0.483954,0.506674,1
1776442139.851512,-212.3324,103.4109,5852.1276,0.428610,0.382203,0.780801,0.273798,0.884732,0.947910,0.507918,0.476119,1
1776442139.856512,-96.3493,102.4934,-9172.1851,0.411347,0.400142,0.796872,0.264362,0.873993,0.989839,0.491772,0.446933,1
1776442139.861512,-304.0542,102.4474,-4525.9088,0.412800,0.324802,0.797791,0.265967,0.868906,0.956991,0.513959,0.418861,1
1776442139.866512,-141.6084,99.4529,20204.0008,0.473887,0.312759,0.806096,0.279851,0.849124,0.974690,0.513859,0.460886,1
1776442139.871512,-102.0142,101.0313,-7286.0545,0.452053,0.279030,0.804939,0.275431,0.876302,0.962182,0.496154,0.477408,1
1776442139.876512,-214.4689,98.4327,-4164.3036,0.439930,0.204911,0.776421,0.312877,0.898409,0.941049,0.502554,0.479319,1
1776442139.881512,-143.6573,98.8866,-9878.0227,0.466062,0.179191,0.827851,0.307475,0.860918,0.970246,0.509212,0.479573,1
1776442139.886512,-313.2491,96.9961,-6265.4106,0.446805,0.193517,0.760707,0.300796,0.860971,0.937678,0.490859,0.505655,1
1776442139.891512,-206.3114,95.7541,9057.2711,0.449866,0.189798,0.763619,0.318563,0.881459,0.962493,0.531893,0.446129,1
1776442139.896512,-222.6764,94.9330,2344.2839,0.454989,0.173236,0.793345,0.332739,0.836079,0.975611,0.489505,0.444899,1
1776442139.901512,-182.8685,93.5273,17506.0175,0.437177,0.183733,0.799915,0.304232,0.828579,0.970371,0.527948,0.444092,1
1776442139.906512,-47.6162,93.1043,10568.6616,0.433509,0.165304,0.818775,0.344430,0.882716,0.951521,0.523283,0.459633,1
1776442139.911512,-77.1819,93.0512,-18161.3945,0.437872,0.211366,0.814017,0.318653,0.929859,0.965053,0.460139,0.447919,1
1776442139.916512,-229.2302,92.3325,-3082.0552,0.447142,0.189533,0.807316,0.357717,0.816343,0.959972,0.468318,0.481974,1
1776442139.921512,-108.0025,90.7589,18692.9504,0.433515,0.199933,0.827425,0.338336,0.875540,0.952614,0.488568,0.455714,1
1776442139.926512,-42.3007,91.2525,-583.2992,0.427142,0.192656,0.829592,0.351628,0.864680,0.962798,0.452742,0.447245,1
1776442139.931512,-113.8355,90.3359,-13706.8252,0.423061,0.174437,0.749251,0.333897,0.871534,0.951347,0.512610,0.465760,1
1776442139.936512,-179.3689,90.1142,987.1349,0.436407,0.189427,0.829547,0.312502,0.870740,0.944894,0.495682,0.459991,1
1776442139.941512,-103.9641,88.5422,9092.8794,0.457945,0.207505,0.813190,0.360533,0.858026,0.959667,0.456444,0.438066,1
1776442139.946512,-88.4401,89.0745,-4303.3162,0.453664,0.174862,0.811704,0.382912,0.858196,0.918515,0.522039,0.495673,1
1776442139.951512,-146.9973,87.6578,958.3857,0.457907,0.218027,0.801627,0.380133,0.874017,0.964295,0.510114,0.472028,1
1776442139.956512,-78.8563,87.6045,11358.6912,0.405118,0.185412,0.792929,0.397515,0.880736,0.960661,0.477540,0.424166,1
1776442139.961512,-33.4104,86.8692,7330.8734,0.450927,0.164661,0.834803,0.377940,0.853302,0.966229,0.485706,0.461033,1
1776442139.966512,-5.5476,87.2704,-14124.9247,0.456025,0.162965,0.790724,0.398274,0.876142,0.950554,0.483607,0.453043,1
1776442139.971512,-174.6596,86.8137,-23129.6040,0.428749,0.188041,0.828442,0.375713,0.905514,0.929925,0.528332,0.434630,1
1776442139.976512,-236.8436,85.5238,2402.5185,0.435169,0.176416,0.769536,0.395922,0.875713,0.942695,0.500618,0.447506,1
1776442139.981512,-150.6344,84.4453,20476.0155,0.439084,0.193177,0.793941,0.413015,0.872401,0.961634,0.489348,0.432520,1
1776442139.986512,-32.0834,84.0175,16005.5401,0.464458,0.228327,0.838546,0.421441,0.849239,0.957353,0.477172,0.486042,1
1776442139.991512,9.4210,84.1245,1336.7833,0.474119,0.197334,0.787465,0.410258,0.895444,0.956310,0.503511,0.499029,1
1776442139.996512,-18.7156,84.1117,-15002.4418,0.478595,0.207041,0.817552,0.415313,0.847133,0.960936,0.528775,0.478206,1
1776442140.001512,-140.6034,83.9373,-10934.6379,0.463355,0.227141,0.776777,0.457610,0.883401,0.957097,0.477834,0.451971,1
1776442140.006512,-128.0620,82.7057,3474.8370,0.437821,0.226892,0.814829,0.431789,0.846997,0.941971,0.512826,0.476288,1
1776442140.011512,-105.8551,82.6567,-781.3229,0.451705,0.193449,0.791470,0.458640,0.894181,0.960939,0.490700,0.472640,1
1776442140.016512,-135.8752,81.6471,8649.9004,0.462090,0.159111,0.802111,0.438610,0.882297,0.974599,0.508681,0.472709,1
1776442140.021512,-19.3561,81.2979,6172.2397,0.431364,0.241054,0.805780,0.423082,0.872178,0.959499,0.558087,0.485019,1
1776442140.026512,-74.1528,81.4536,-4094.1789,0.438134,0.174171,0.812296,0.444967,0.869017,0.945218,0.511320,0.485781,1
1776442140.031512,-60.2979,80.5564,5783.2350,0.477814,0.178750,0.801801,0.479792,0.859325,0.914225,0.488875,0.486660,1
1776442140.036512,-16.3205,80.8506,8813.6396,0.454417,0.213306,0.825351,0.460088,0.840704,0.932177,0.533708,0.461453,1
1776442140.041512,27.8385,80.3932,2657.6415,0.461999,0.199955,0.766297,0.457696,0.850934,0.926886,0.498705,0.465268,1
1776442140.046512,10.2559,81.1290,-12897.9680,0.464278,0.191297,0.796545,0.425528,0.876212,0.963919,0.512516,0.484568,1
1776442140.051512,-101.1411,80.4958,1110.3321,0.453759,0.194929,0.777491,0.454854,0.856085,0.994532,0.492333,0.417226,1
1776442140.056512,21.3593,80.1176,-6.7269,0.421280,0.206339,0.804902,0.467255,0.841957,0.973954,0.502735,0.433963,1
1776442140.061512,-101.2084,80.7094,-6671.2939,0.428581,0.192470,0.787903,0.482698,0.826635,0.956472,0.515916,0.425977,1
1776442140.066512,-45.3537,79.1055,23183.5072,0.437174,0.206219,0.794628,0.475932,0.875400,0.917408,0.523288,0.468466,1
1776442140.071512,130.6267,80.2558,4269.7455,0.455867,0.186845,0.812199,0.490102,0.834234,0.940952,0.529121,0.476641,1
1776442140.076512,-2.6562,80.4117,-28199.9130,0.447691,0.203649,0.773591,0.494446,0.889448,0.971295,0.510322,0.468353,1
1776442140.081512,-151.3725,80.2293,-5201.0087,0.434136,0.201546,0.774568,0.489851,0.839818,0.982217,0.496477,0.464751,1
1776442140.086512,-54.6663,78.8980,24735.3198,0.469319,0.181627,0.791620,0.526928,0.842603,0.971400,0.524638,0.511269,1
1776442140.091512,95.9807,79.6826,3202.3053,0.475612,0.182439,0.816321,0.492639,0.910839,0.940993,0.509705,0.459225,1
1776442140.096512,-22.6432,79.8578,1209.9982,0.413118,0.213014,0.781788,0.491079,0.872904,0.937120,0.468814,0.405746,1
1776442140.101512,108.0807,79.4562,368.7417,0.461229,0.192148,0.779416,0.482646,0.881273,0.928233,0.500646,0.460774,1
1776442140.106512,-18.9558,80.9386,-8427.7625,0.435065,0.224613,0.786588,0.564366,0.862556,0.964220,0.520840,0.409670,1
1776442140.111512,23.8031,79.2666,16221.8027,0.467437,0.190296,0.807460,0.534306,0.930261,0.964900,0.492018,0.465126,1
1776442140.116512,143.2622,81.1767,-12295.4476,0.458281,0.206439,0.813618,0.550739,0.891496,0.982155,0.496095,0.479448,1
1776442140.121512,-99.1514,80.6992,-2422.8199,0.442018,0.192872,0.823692,0.531957,0.879110,0.948673,0.493276,0.434814,1
1776442140.126512,119.0340,80.1851,26264.1018,0.456999,0.206673,0.834602,0.554260,0.864165,0.941412,0.510760,0.445681,1
1776442140.131512,163.4896,81.8896,-9338.8849,0.459693,0.198992,0.833120,0.546707,0.860190,0.980430,0.494539,0.489092,1
1776442140.136512,25.6451,81.8200,-21032.0363,0.462375,0.176243,0.795979,0.546161,0.859468,0.953007,0.479082,0.458842,1
1776442140.141512,-46.8307,82.1460,-6147.7354,0.429978,0.208294,0.823921,0.528684,0.864151,0.927122,0.467558,0.460027,1
1776442140.146512,-35.8322,81.3517,16699.1189,0.435986,0.173440,0.809831,0.557943,0.851372,0.954941,0.477548,0.444012,1
1776442140.151512,120.1605,81.7877,12214.2664,0.484807,0.182792,0.820071,0.539026,0.846509,0.963098,0.474023,0.507775,1
1776442140.156512,86.3105,82.5533,-11055.9579,0.484911,0.209582,0.795785,0.591209,0.856254,0.922528,0.503054,0.512096,1
1776442140.161512,9.6009,82.6508,-6691.7349,0.463108,0.205641,0.776337,0.582576,0.865029,0.960990,0.514572,0.474639,1
1776442140.166512,19.3931,82.6493,9886.6729,0.416035,0.200398,0.791117,0.599611,0.873640,0.921260,0.483481,0.470181,1
1776442140.171512,108.4676,82.8447,4700.7000,0.429421,0.221921,0.781067,0.585181,0.857485,0.947081,0.486238,0.431076,1
1776442140.176512,66.4001,83.7340,-3227.7958,0.429766,0.188492,0.799647,0.579560,0.861192,0.948228,0.521565,0.424367,1
1776442140.181512,76.1897,83.5087,12090.8958,0.430072,0.206776,0.798041,0.572331,0.869424,0.983568,0.544884,0.435004,1
1776442140.186512,187.3091,84.4959,7484.3530,0.452545,0.194764,0.800362,0.584491,0.866941,0.910193,0.489169,0.495489,1
1776442140.191512,151.0332,85.3818,-20253.1839,0.420948,0.193832,0.777328,0.602035,0.905281,0.931709,0.499994,0.449440,1
1776442140.196512,-15.2228,86.0063,-10115.6031,0.446113,0.204653,0.778582,0.625874,0.865235,0.945259,0.510474,0.453520,1
1776442140.201512,49.8772,85.2296,16744.3937,0.431868,0.201103,0.794598,0.600652,0.869165,0.948287,0.478246,0.457288,1
1776442140.206512,152.2212,86.5050,12022.6414,0.434709,0.166003,0.780187,0.590392,0.850914,0.921519,0.465981,0.442701,1
1776442140.211512,170.1036,86.7518,-5120.9833,0.461958,0.177863,0.790748,0.655188,0.884956,0.971212,0.522660,0.489373,1
1776442140.216512,101.0113,88.2061,-13585.1597,0.461788,0.181345,0.821545,0.639285,0.888632,0.938104,0.508171,0.500954,1
1776442140.221512,34.2520,87.7619,6064.4609,0.424701,0.199194,0.796351,0.617810,0.873292,0.960498,0.469339,0.450554,1
