Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.444696,-421.2088,170.4168,14358.3876,0.552873,0.147346,0.895685,0.000032,0.872552,0.973189,0.475004,0.550163,0
1776442139.449696,-349.4168,168.3107,14571.3075,0.577141,0.148709,0.952182,0.003192,0.865561,0.943886,0.519804,0.527210,0
1776442139.454696,-275.4957,166.9226,6935.3111,0.569556,0.164667,0.960780,0.015314,0.861883,0.981234,0.487194,0.524490,0
1776442139.459696,-280.0637,165.5558,-8201.6392,0.548208,0.151414,0.921247,0.003267,0.885759,0.968834,0.503151,0.518183,0
1776442139.464696,-357.5121,164.1219,5257.0639,0.569074,0.182383,0.945214,0.005678,0.861889,0.933370,0.510064,0.522627,0
1776442139.469696,-227.4931,161.9806,1784.5342,0.568511,0.145565,0.939479,0.065188,0.868771,0.949342,0.509146,0.554390,0
1776442139.474696,-339.6668,161.8470,-8935.7758,0.564770,0.184261,0.929631,0.023093,0.895140,0.960236,0.508230,0.550512,0
1776442139.479696,-316.8509,158.5840,20597.0269,0.583997,0.149075,0.972439,0.000000,0.888073,0.972417,0.493276,0.557179,0
1776442139.484696,-133.6965,158.6785,3296.6263,0.613500,0.138633,0.989041,0.027101,0.869257,0.920313,0.496430,0.538806,0
1776442139.489696,-283.8846,157.2470,-3236.3393,0.568375,0.139000,0.917282,0.038750,0.877100,0.965352,0.505944,0.531031,0
1776442139.494696,-166.0599,155.8397,3689.2000,0.609360,0.134824,0.977549,0.057702,0.863830,0.962492,0.504487,0.571729,0
1776442139.499696,-246.9926,155.5864,-19697.2335,0.592378,0.169947,0.941462,0.088721,0.890921,0.935862,0.439529,0.552434,0
1776442139.504696,-363.0322,153.3697,-3786.6640,0.594188,0.159623,0.959552,0.086682,0.849939,0.972121,0.500067,0.564446,0
1776442139.509696,-284.8592,151.9561,7200.1268,0.583227,0.113330,0.948829,0.036400,0.859323,0.965748,0.493793,0.540700,0
1776442139.514696,-291.0310,150.5211,7645.6412,0.643285,0.121991,0.984119,0.046762,0.898876,0.907474,0.518317,0.541546,0
1776442139.519696,-208.4028,149.0458,-7690.6366,0.585241,0.171850,0.965293,0.059718,0.880606,0.989949,0.496453,0.562430,0
1776442139.524696,-367.9373,148.4371,-15244.2254,0.585356,0.158699,0.947875,0.066019,0.860146,0.936125,0.493678,0.561498,0
1776442139.529696,-360.8451,145.3664,18975.1592,0.611941,0.166961,0.950893,0.069323,0.897925,0.960865,0.506907,0.559778,0
1776442139.534696,-178.1857,144.8287,9545.8515,0.611008,0.162350,0.937306,0.067484,0.871400,0.943949,0.524695,0.535164,0
1776442139.539696,-265.3866,143.5845,-12566.8763,0.634919,0.098192,0.981383,0.088077,0.835733,0.954889,0.533219,0.562217,0
1776442139.544696,-303.8545,142.1748,-5081.7119,0.633310,0.143366,0.926561,0.131161,0.872279,0.925779,0.514111,0.561660,0
1776442139.549696,-316.2037,140.5460,5902.9750,0.639602,0.140027,0.977031,0.097122,0.894598,0.966500,0.536594,0.536768,0
1776442139.554696,-244.8247,139.0128,15057.8276,0.668947,0.141439,0.944984,0.111512,0.893452,0.939052,0.484917,0.586431,0
1776442139.559696,-165.6254,138.0977,-6693.3433,0.626076,0.162696,0.952592,0.116711,0.884316,0.970369,0.524500,0.560652,0
1776442139.564696,-311.7582,137.3565,-16120.8550,0.673649,0.153860,0.942644,0.093591,0.882504,0.939051,0.509305,0.626031,0
1776442139.569696,-326.8340,134.9802,7077.3771,0.650537,0.186530,0.947404,0.137360,0.915509,0.946783,0.485855,0.626176,0
1776442139.574696,-240.9844,134.0882,6150.8439,0.623054,0.158944,0.962311,0.124080,0.866983,0.952315,0.502145,0.576205,0
1776442139.579696,-265.3255,132.5703,-3481.9004,0.647365,0.149042,0.961574,0.152930,0.847636,0.954755,0.508094,0.572284,0
