Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.429667,-207.716400,150.516600,-2173.447700,0.339454,0.310281,0.899168,0.070178,0.868932,0.948043,0.525582,0.356197,2
1776442139.434667,-232.922400,149.391700,-2505.793900,0.293897,0.222685,0.923426,0.100907,0.925635,0.912932,0.512797,0.421595,2
1776442139.439667,-232.774300,148.187400,-3864.808500,0.342271,0.241643,0.899355,0.091533,0.811179,0.991791,0.583289,0.391935,2
1776442139.444667,-271.570500,147.063900,-5617.297100,0.272685,0.212342,0.886516,0.059596,0.844089,0.933031,0.497541,0.339177,2
1776442139.449667,-288.947300,145.471700,2807.238700,0.349449,0.257690,0.901297,0.063073,0.849248,0.968769,0.532086,0.427099,2
1776442139.454667,-243.498100,144.174500,3392.121800,0.324406,0.277037,0.907954,0.057323,0.878978,0.943611,0.507827,0.431368,2
1776442139.459666,-255.026100,143.036700,6512.859200,0.337876,0.279203,0.915923,0.057857,0.889439,0.975370,0.448671,0.354503,2
1776442139.464667,-178.369500,141.624200,10927.658800,0.320088,0.209182,0.893518,0.063663,0.868234,0.971443,0.515562,0.394607,2
1776442139.469666,-145.749500,141.253000,-8803.425200,0.348301,0.262931,0.889566,0.091905,0.880851,0.994248,0.513745,0.411819,2
1776442139.474667,-266.403700,140.166700,283.433300,0.289911,0.222611,0.904989,0.056687,0.850196,0.953472,0.476024,0.382657,2
1776442139.479666,-142.915100,138.589000,4032.427800,0.359057,0.294455,0.909379,0.080193,0.920472,0.964320,0.523435,0.393094,2
1776442139.484667,-226.079400,138.737500,-22850.474100,0.354356,0.250612,0.926878,0.048491,0.880015,0.977622,0.465075,0.400071,2
1776442139.489666,-371.419900,136.328200,11853.498100,0.332878,0.211109,0.925854,0.062424,0.860775,0.949256,0.494032,0.321737,2
1776442139.494667,-107.544500,135.023300,24402.038600,0.315849,0.227745,0.894474,0.085711,0.864722,0.970567,0.524254,0.375654,2
1776442139.499666,-127.399500,135.252800,-19729.551800,0.314030,0.265762,0.878802,0.077757,0.903105,0.888842,0.493860,0.361201,2
1776442139.504667,-304.840000,133.749400,-10594.028200,0.341418,0.253192,0.890742,0.074794,0.900386,0.919381,0.497419,0.349788,2
1776442139.509666,-233.339800,132.204400,11563.504200,0.337730,0.248845,0.903612,0.106497,0.907028,1.000000,0.490007,0.330880,2
1776442139.514667,-189.204900,131.416000,3999.001500,0.352412,0.270057,0.916035,0.154222,0.919970,0.956728,0.505483,0.402978,2
1776442139.519666,-193.349800,130.312300,106.843400,0.302585,0.241428,0.888705,0.115308,0.905904,0.926259,0.516409,0.395732,2
1776442139.524667,-188.136500,129.482500,4709.516800,0.340469,0.219033,0.885061,0.086606,0.865499,0.951903,0.500715,0.396341,2
1776442139.529666,-146.254600,128.430900,2255.937700,0.320433,0.239698,0.887804,0.121378,0.867631,0.934023,0.438817,0.385359,2
1776442139.534667,-165.577100,128.019900,-16601.749100,0.340382,0.267812,0.867563,0.094057,0.859392,0.940397,0.502932,0.408410,2
1776442139.539666,-312.272100,126.775200,-594.822000,0.326375,0.274061,0.898077,0.081182,0.876842,0.949843,0.516938,0.428057,2
1776442139.544667,-171.525400,124.897200,16677.076400,0.354807,0.255673,0.882162,0.123010,0.886619,0.924281,0.545649,0.371440,2
1776442139.549666,-145.501300,125.059900,-8500.782100,0.319278,0.272664,0.918538,0.098226,0.844268,0.953375,0.535180,0.406445,2
1776442139.554667,-256.533200,123.442200,-3602.074900,0.297641,0.299524,0.879270,0.111767,0.900756,0.963504,0.484730,0.406778,2
1776442139.559667,-181.522100,122.494600,16303.853900,0.369904,0.311907,0.888783,0.109213,0.934537,0.973777,0.484967,0.404327,2
1776442139.564667,-93.494600,121.627000,1755.416700,0.388944,0.332333,0.912571,0.142528,0.870947,0.960713,0.485523,0.396175,2
1776442139.569667,-163.967900,121.559600,-16134.129600,0.350696,0.274951,0.879077,0.141768,0.857286,0.922831,0.521667,0.471607,2
1776442139.574667,-254.835900,119.987300,1698.798600,0.365589,0.308728,0.896301,0.123008,0.924096,0.976063,0.477771,0.414488,2
1776442139.579667,-146.979900,119.011300,9051.770600,0.369715,0.288063,0.890092,0.112709,0.897785,0.912621,0.464949,0.458480,2
1776442139.584666,-164.318200,118.517500,-3991.905800,0.344613,0.295238,0.891162,0.143259,0.888086,0.983938,0.524659,0.405559,2
1776442139.589667,-186.899000,117.368100,1646.995700,0.316455,0.304077,0.899696,0.152987,0.862984,0.913032,0.480008,0.364465,2
1776442139.594666,-147.848300,116.648500,5583.277700,0.310393,0.308314,0.931151,0.123549,0.893958,0.984653,0.467187,0.366586,2
1776442139.599667,-131.066200,115.889600,3818.206200,0.380289,0.258881,0.907522,0.163500,0.892352,0.959127,0.518929,0.396088,2
1776442139.604666,-109.666200,115.337800,-4820.595000,0.334117,0.336032,0.915020,0.150500,0.922278,0.963821,0.528365,0.371805,2
1776442139.609667,-179.272100,114.793000,-11358.968400,0.336763,0.272418,0.898147,0.178003,0.824137,0.977788,0.448867,0.416007,2
1776442139.614666,-223.255900,113.545100,319.672500,0.345079,0.322501,0.925884,0.155866,0.862803,0.931844,0.488171,0.387694,2
1776442139.619667,-176.075400,112.560400,17901.536700,0.397686,0.299897,0.932482,0.176432,0.838282,0.944822,0.477602,0.399251,2
1776442139.624666,-44.240500,111.784300,1840.023800,0.380929,0.263302,0.907782,0.186968,0.849660,0.916053,0.493630,0.455147,2
1776442139.629667,-157.675200,112.118000,-9846.597200,0.326886,0.239930,0.932619,0.161220,0.836311,0.994486,0.464995,0.382901,2
1776442139.634666,-142.706500,110.207600,4965.779000,0.357403,0.277662,0.905529,0.168229,0.895002,0.951050,0.488778,0.396847,2
1776442139.639667,-108.017400,110.690900,-9930.700800,0.346989,0.300437,0.923335,0.164701,0.802540,0.945801,0.532362,0.415628,2
1776442139.644666,-242.013500,109.127400,-3033.922100,0.345361,0.256004,0.903775,0.178633,0.845698,0.958673,0.502277,0.390646,2
1776442139.649667,-138.356600,108.270800,11519.335200,0.361937,0.303477,0.949870,0.196361,0.896787,0.947122,0.546009,0.410568,2
1776442139.654666,-126.820100,107.743900,-1432.063700,0.337090,0.264885,0.907098,0.175074,0.888434,0.999880,0.462620,0.429491,2
1776442139.659667,-152.677300,107.002600,2225.807900,0.382194,0.318463,0.864354,0.198480,0.869372,0.976667,0.486113,0.468446,2
1776442139.664666,-104.562100,106.217100,7810.516600,0.321562,0.223003,0.866391,0.214922,0.875527,0.926328,0.490617,0.404194,2
1776442139.669667,-74.572100,105.957000,-2109.893700,0.395292,0.308015,0.902448,0.162733,0.900179,0.916198,0.472574,0.467091,2
1776442139.674666,-125.661000,105.471400,-6184.141000,0.389290,0.275251,0.913426,0.177633,0.916190,0.934578,0.549454,0.405044,2
1776442139.679667,-136.413500,104.700400,-788.372100,0.382227,0.270768,0.894116,0.182995,0.856687,0.940390,0.457532,0.366462,2
1776442139.684667,-133.544700,104.107200,-3536.419600,0.375943,0.296634,0.915426,0.223181,0.873071,0.986343,0.484081,0.391864,2
1776442139.689667,-171.777700,103.364900,1545.061600,0.400049,0.263942,0.911853,0.205863,0.878001,0.939901,0.488450,0.447119,2
1776442139.694667,-118.094100,102.389500,20330.938200,0.359353,0.317324,0.926966,0.243661,0.848640,0.976363,0.470834,0.392442,2
1776442139.699667,31.531700,102.184000,5700.877500,0.357550,0.318943,0.855819,0.226184,0.911364,0.959157,0.512713,0.419223,2
