Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.386878,-439.004430,140.975001,4732.334384,0.579830,0.175232,0.916008,0.054122,0.929369,1.000000,0.539762,0.627836,0
1776442139.391878,-390.798608,140.021836,-10574.851100,0.536144,0.150243,0.939636,0.056771,0.892494,0.967718,0.549897,0.565770,0
1776442139.396878,-546.753070,137.224705,3189.632400,0.581280,0.154461,0.924347,0.060739,0.890506,1.000000,0.524001,0.585258,0
1776442139.401878,-358.299024,134.774926,22198.185236,0.589804,0.080961,0.935937,0.052546,0.816971,1.000000,0.546084,0.561918,0
1776442139.406878,-320.572630,133.786321,1559.735886,0.580703,0.195908,0.962798,0.079537,0.922083,0.997684,0.564033,0.570327,0
1776442139.411878,-342.406704,131.698581,-11597.459930,0.586534,0.165390,0.947581,0.080526,0.911916,1.000000,0.563463,0.565281,0
1776442139.416878,-438.740815,130.500467,-4184.528336,0.568037,0.079106,0.938933,0.090012,0.915698,0.964727,0.577244,0.609838,0
1776442139.421878,-385.043446,127.488247,13939.845472,0.630451,0.165660,0.917319,0.089224,0.875196,0.973543,0.583870,0.593122,0
1776442139.426877,-296.705739,126.805387,-7301.868355,0.594922,0.163424,0.928848,0.110951,0.877929,1.000000,0.530857,0.577892,0
1776442139.431878,-459.443198,124.640990,-13964.654752,0.601644,0.180176,0.900886,0.102134,0.891542,0.972561,0.602154,0.580290,0
1776442139.436877,-438.993514,122.396412,14092.396751,0.523921,0.189473,0.917071,0.136022,0.850118,0.986502,0.554879,0.592723,0
1776442139.441878,-315.853771,120.428209,13610.328626,0.624445,0.157691,0.915735,0.125567,0.923083,0.994591,0.556640,0.612182,0
1776442139.446877,-300.316067,119.365297,-9120.980283,0.614768,0.093550,0.923066,0.118945,0.876378,0.964153,0.556285,0.550138,0
1776442139.451878,-408.788731,117.546197,-1671.261801,0.608968,0.140138,0.934183,0.082194,0.892489,0.999266,0.587463,0.650592,0
1776442139.456877,-317.344769,115.442401,8007.846378,0.610537,0.124347,0.921544,0.149113,0.902467,1.000000,0.532846,0.609478,0
1776442139.461878,-327.195663,114.500886,-7902.976548,0.602568,0.124876,0.945699,0.166691,0.850590,1.000000,0.493470,0.636037,0
1776442139.466877,-397.869297,112.302518,6450.645948,0.610752,0.143737,0.923783,0.158126,0.879429,1.000000,0.485427,0.619683,0
1776442139.471878,-261.469104,110.682744,5223.631096,0.606163,0.207475,0.959311,0.172171,0.877692,1.000000,0.537267,0.589446,0
1776442139.476877,-344.644987,109.793313,-24323.854133,0.662407,0.165247,0.941604,0.123543,0.881515,1.000000,0.548774,0.664583,0
1776442139.481878,-509.308247,107.375352,-7102.758024,0.584044,0.178252,0.920954,0.147272,0.828133,0.990673,0.520866,0.592277,0
1776442139.486877,-417.016003,104.905798,16865.617448,0.657375,0.138388,0.943592,0.189087,0.860106,0.989887,0.462533,0.604785,0
1776442139.491878,-337.462078,103.373548,16626.884099,0.573847,0.122870,0.918823,0.159589,0.907325,1.000000,0.511586,0.618357,0
1776442139.496877,-247.602359,101.667426,5141.719441,0.629034,0.134483,0.947980,0.140744,0.897535,0.975608,0.551582,0.626116,0
1776442139.501878,-285.072380,100.997391,-11649.730691,0.603289,0.165418,0.913674,0.205755,0.846433,1.000000,0.526701,0.630506,0
1776442139.506877,-366.303079,98.931679,3874.144405,0.641094,0.114366,0.919810,0.215945,0.915934,1.000000,0.495672,0.664171,0
1776442139.511878,-245.598208,97.482253,337.360309,0.613269,0.182377,0.930707,0.176067,0.877438,0.986302,0.522581,0.617889,0
1776442139.516878,-362.865672,96.574808,-23318.064037,0.680143,0.133762,0.951580,0.171485,0.882669,0.968372,0.510586,0.621499,0
1776442139.521878,-483.189198,94.000010,9884.898324,0.607388,0.197959,0.956158,0.211704,0.895792,0.963770,0.549112,0.673237,0
1776442139.526878,-262.147016,91.938017,22295.122292,0.659271,0.181984,0.911777,0.217088,0.899147,0.981624,0.530798,0.645385,0
1776442139.531878,-256.021119,91.484344,-13714.056935,0.628825,0.129810,0.894697,0.173815,0.908968,1.000000,0.515670,0.561237,0
1776442139.536878,-401.881475,89.481092,-1074.573410,0.640271,0.176885,0.934265,0.200970,0.835254,1.000000,0.485354,0.661819,0
1776442139.541878,-266.970138,87.627727,14785.534491,0.601688,0.159507,0.908475,0.230594,0.877752,1.000000,0.542020,0.653929,0
1776442139.546878,-251.229622,86.919119,-8865.889274,0.681903,0.160394,0.939378,0.201006,0.846937,1.000000,0.475218,0.593499,0
1776442139.551877,-357.305875,85.216815,-4419.378552,0.625263,0.138491,0.922129,0.192553,0.826134,0.998053,0.554737,0.615602,0
1776442139.556878,-296.259306,83.490232,10451.525699,0.641880,0.145196,0.923770,0.214548,0.909997,0.988693,0.524104,0.645383,0
1776442139.561877,-250.813795,82.373768,-5295.123582,0.680297,0.133845,0.928396,0.269974,0.887604,0.983542,0.559856,0.654394,0
1776442139.566878,-350.212028,81.083334,-1637.108791,0.671806,0.159910,0.934454,0.269675,0.861278,0.950165,0.525788,0.657888,0
1776442139.571877,-267.494513,79.013020,14076.427974,0.694960,0.127398,0.919954,0.232919,0.847696,0.975223,0.536007,0.653299,0
1776442139.576878,-206.785319,78.516368,6850.826148,0.672082,0.168855,0.953463,0.227415,0.943851,1.000000,0.538339,0.656825,0
1776442139.581877,-197.690585,77.028663,-16089.950484,0.687105,0.150823,0.935771,0.256697,0.839628,1.000000,0.579485,0.617646,0
1776442139.586878,-370.728126,76.619241,-21107.096670,0.709091,0.163404,0.961723,0.272033,0.876281,1.000000,0.584760,0.658454,0
1776442139.591877,-412.753675,73.470938,23412.033900,0.707413,0.113477,0.919038,0.267157,0.869694,1.000000,0.534579,0.607779,0
1776442139.596878,-132.179591,72.658261,7723.048293,0.685385,0.159442,0.952957,0.241261,0.857571,1.000000,0.542603,0.675265,0
1776442139.601877,-334.062520,72.202532,-14149.186536,0.698507,0.135495,0.905429,0.274911,0.875861,1.000000,0.577789,0.677875,0
1776442139.606878,-276.347667,69.452490,21846.531537,0.704122,0.166693,0.897303,0.280832,0.862652,0.984915,0.556146,0.639838,0
1776442139.611877,-111.465169,69.550587,-5475.559468,0.720557,0.157090,0.937196,0.268267,0.883361,0.928107,0.556154,0.650301,0
1776442139.616878,-332.138861,68.382823,-13440.467501,0.689388,0.175846,0.905356,0.264917,0.903752,1.000000,0.516025,0.684711,0
1776442139.621877,-248.411875,66.363222,6650.930239,0.710183,0.174478,0.937718,0.252921,0.925356,0.999592,0.546249,0.695865,0
1776442139.626878,-264.371629,65.998932,8528.527564,0.689129,0.166655,0.931121,0.271677,0.880493,1.000000,0.500054,0.723967,0
1776442139.631877,-161.513545,63.826214,12215.308660,0.689555,0.192429,0.909961,0.285135,0.891249,0.980072,0.459402,0.727380,0
1776442139.636878,-139.908197,64.448962,-14565.605749,0.707771,0.123776,0.934708,0.313242,0.943052,1.000000,0.580229,0.699171,0
1776442139.641878,-309.924565,62.483598,-12739.095011,0.728113,0.166998,0.880633,0.329510,0.925376,1.000000,0.526698,0.687353,0
1776442139.646878,-269.708516,61.474826,8995.699948,0.742873,0.164007,0.934771,0.328389,0.860809,1.000000,0.529678,0.721872,0
1776442139.651878,-218.266058,59.895388,18952.898564,0.700800,0.176651,0.930173,0.321006,0.888325,1.000000,0.522558,0.673038,0
1776442139.656878,-76.594882,59.380232,15728.486373,0.738266,0.142763,0.961295,0.311721,0.874221,1.000000,0.491481,0.714372,0
1776442139.661878,-58.006421,59.160346,-9621.737671,0.701453,0.109049,0.950596,0.304723,0.877011,0.975453,0.566810,0.657327,0
1776442139.666878,-174.632087,58.823664,-16118.767252,0.727705,0.089510,0.975541,0.356211,0.881312,0.983911,0.568970,0.698691,0
1776442139.671878,-222.242735,57.484476,-12453.300285,0.693697,0.190460,0.918114,0.307892,0.886405,1.000000,0.553399,0.727919,0
1776442139.676877,-301.520496,56.690890,119.280968,0.734299,0.192748,0.918068,0.362442,0.900385,0.951240,0.537514,0.714030,0
1776442139.681878,-221.027390,54.590912,19509.619208,0.723333,0.167026,0.921413,0.341048,0.855590,0.990067,0.480241,0.696566,0
1776442139.686877,-102.734233,54.569863,13442.022637,0.739452,0.150509,0.955199,0.365354,0.927561,1.000000,0.519988,0.653875,0
1776442139.691878,-84.064769,53.605048,-112.844757,0.717799,0.153705,0.920597,0.329366,0.928575,0.973437,0.520535,0.700309,0
1776442139.696877,-103.884082,53.763060,-18780.667089,0.743156,0.132634,0.963532,0.372735,0.828454,0.977317,0.441047,0.743351,0
1776442139.701878,-275.423585,52.608121,-1964.134537,0.707669,0.154394,0.943638,0.372466,0.885741,0.993608,0.476139,0.678172,0
1776442139.706877,-123.896924,51.120025,22490.373620,0.752592,0.111116,0.931153,0.359064,0.895038,0.979304,0.586148,0.724635,0
1776442139.711878,-46.266045,51.419210,-16837.581652,0.779674,0.170084,0.961944,0.381170,0.869913,1.000000,0.484063,0.656288,0
1776442139.716877,-295.457340,50.676043,960.457871,0.736031,0.198585,0.932514,0.365530,0.883481,1.000000,0.482573,0.685959,0
1776442139.721878,-36.479729,48.583897,31851.882186,0.716168,0.207184,0.923201,0.386604,0.880197,0.977682,0.599255,0.724537,0
1776442139.726877,29.085947,50.325949,-25750.436183,0.752939,0.173468,0.952007,0.355627,0.861427,0.902210,0.523251,0.661177,0
1776442139.731878,-298.854552,48.863013,-16625.995994,0.740110,0.193428,0.965620,0.410831,0.883141,0.983177,0.531140,0.746682,0
1776442139.736877,-140.318719,47.458035,29122.353972,0.699121,0.115641,0.894188,0.388205,0.898186,0.993447,0.554890,0.701617,0
1776442139.741878,-2.122798,47.516384,11437.821230,0.721842,0.165396,0.912260,0.370678,0.915310,0.980768,0.546447,0.689954,0
1776442139.746877,-23.777115,47.437672,-13431.817235,0.762971,0.190961,0.897122,0.419304,0.845013,1.000000,0.505086,0.655207,0
1776442139.751878,-138.981462,47.288275,-14200.117029,0.728991,0.161339,0.952784,0.386002,0.929037,1.000000,0.530154,0.655561,0
1776442139.756877,-168.464057,46.103965,9633.212553,0.768290,0.134182,0.958566,0.410316,0.838234,0.994146,0.495223,0.728208,0
1776442139.761878,-40.827344,45.671634,9250.141549,0.742473,0.137196,0.929199,0.464754,0.841656,0.988650,0.533369,0.699200,0
1776442139.766878,-74.213059,45.712165,-5538.811698,0.698384,0.149821,0.940778,0.407062,0.909051,1.000000,0.569755,0.634858,0
1776442139.771878,-97.263090,44.959404,5259.491531,0.716706,0.161034,0.970932,0.450024,0.883319,1.000000,0.508836,0.731919,0
1776442139.776878,-20.623422,44.778776,6758.186240,0.740417,0.113234,0.945326,0.417630,0.890135,0.982221,0.522940,0.709345,0
1776442139.781878,-28.402934,44.761546,4191.070279,0.754441,0.131023,0.945477,0.422647,0.914631,1.000000,0.505727,0.744542,0
1776442139.786878,22.079938,44.506220,2482.240818,0.734623,0.105571,0.929747,0.423215,0.915266,1.000000,0.522656,0.690670,0
1776442139.791878,-3.111050,44.973404,-1313.006885,0.770428,0.157107,0.959880,0.433126,0.857626,1.000000,0.524863,0.702334,0
1776442139.796878,8.701555,44.476360,6736.580247,0.723231,0.183370,0.929482,0.372286,0.823681,1.000000,0.529963,0.695349,0
1776442139.801877,65.528848,45.056913,-6768.765408,0.706503,0.116522,0.923562,0.463342,0.898407,1.000000,0.546550,0.687823,0
1776442139.806878,-60.266332,45.105179,-15111.024726,0.712207,0.156355,0.931973,0.456264,0.863479,0.967747,0.571891,0.687014,0
1776442139.811877,-88.439419,44.478514,3297.778809,0.777596,0.137637,0.933669,0.462469,0.925558,0.974931,0.548296,0.734905,0
1776442139.816878,-26.664745,44.256474,7935.684959,0.736030,0.128063,0.947122,0.498504,0.939831,1.000000,0.509386,0.752038,0
1776442139.821877,-7.581699,44.222698,-6357.832023,0.760208,0.132254,0.936568,0.451568,0.888588,1.000000,0.538402,0.689615,0
1776442139.826878,-91.445594,44.183734,2888.180887,0.740117,0.120311,0.936969,0.481774,0.851359,0.951002,0.499834,0.724770,0
1776442139.831877,21.846418,43.345113,19557.710867,0.786076,0.161574,0.915649,0.483219,0.895678,1.000000,0.560940,0.678306,0
