Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.391720,282.932000,145.393500,-15466.989000,0.597060,0.151422,0.940340,0.984582,0.863863,0.894241,0.529796,0.535598,0
1776442139.396720,320.924300,145.652600,24195.356900,0.589347,0.171002,0.949072,0.921687,0.882488,0.945679,0.514310,0.570556,0
1776442139.401720,524.885600,148.602700,-2026.636200,0.632113,0.133448,0.909822,0.955990,0.797771,0.925986,0.469145,0.560644,0
1776442139.406720,300.658000,150.901400,-22246.721700,0.531650,0.148279,0.928069,0.947724,0.890366,0.977182,0.518209,0.511420,0
1776442139.411720,302.418400,151.609300,11176.470600,0.628307,0.155177,0.969975,0.947453,0.810239,0.957022,0.501650,0.536250,0
1776442139.416720,412.422700,153.925600,18288.966600,0.594169,0.147407,0.937080,0.984035,0.827331,0.911653,0.495855,0.579160,0
1776442139.421720,485.308000,155.733500,-5661.327400,0.581317,0.151246,0.966279,0.976733,0.883024,0.945380,0.510755,0.589565,0
1776442139.426720,355.809400,158.778700,-9699.252000,0.592604,0.188538,0.932625,1.000000,0.870056,0.994736,0.516665,0.587881,0
1776442139.431720,388.315500,159.291600,10215.663900,0.558823,0.083975,0.982948,0.949298,0.859035,0.971851,0.517073,0.583108,0
1776442139.436720,457.966000,162.661800,-10076.483200,0.568786,0.188602,0.965926,0.984850,0.870152,0.919609,0.458927,0.484923,0
1776442139.441720,287.550700,163.871300,-12765.237700,0.592687,0.161202,0.955157,1.000000,0.878719,0.953009,0.547106,0.553507,0
1776442139.446720,330.313700,165.537300,21362.134200,0.549532,0.191428,0.891054,0.987425,0.878522,0.903701,0.540432,0.507796,0
1776442139.451720,501.172000,167.174400,34462.043500,0.581885,0.134518,0.952842,0.993258,0.896411,0.950962,0.459803,0.544682,0
1776442139.456720,674.934100,170.549100,34752.413200,0.546942,0.168589,0.983587,0.972501,0.825490,0.985230,0.490510,0.520042,0
1776442139.461720,-434.581700,170.438100,-4635.681200,0.594930,0.131419,0.962771,-0.000000,0.863997,0.933547,0.500578,0.554739,0
1776442139.466720,-457.760200,168.265200,6233.949500,0.590791,0.139308,0.950565,0.013725,0.839935,0.993187,0.543374,0.548814,0
1776442139.471720,-372.242300,165.860500,11256.965300,0.557696,0.128160,0.954361,-0.000000,0.911497,0.948831,0.497953,0.514811,0
