Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.388024,-373.455033,159.594909,-11086.306268,0.630699,0.231435,0.918984,0.052409,0.855196,0.960734,0.520445,0.565458,0
1776442139.393024,-419.483149,156.696155,716.735270,0.640627,0.199095,0.906772,0.021855,0.839519,1.003410,0.500144,0.556880,0
1776442139.398024,-366.935190,154.897424,12960.495628,0.667372,0.164178,0.901243,0.065338,0.814828,1.018682,0.507961,0.572964,0
1776442139.403024,-301.586489,152.587130,5300.545868,0.657302,0.159548,0.915060,0.082352,0.829189,1.030089,0.535729,0.521969,0
1776442139.408024,-318.718150,151.520246,-16896.924391,0.630723,0.113811,0.938107,0.025729,0.783106,0.985196,0.514300,0.510267,0
1776442139.413024,-455.291340,149.018088,-11876.315960,0.690337,0.150944,0.921817,0.089179,0.897353,1.008947,0.556092,0.565789,0
1776442139.418024,-426.752395,146.421768,19788.995348,0.677361,0.175860,0.900398,0.089935,0.869949,1.067972,0.480096,0.553626,0
1776442139.423024,-275.278511,144.239203,13993.584982,0.645847,0.148762,0.883437,0.037368,0.819462,0.989060,0.543287,0.589890,0
1776442139.428024,-299.458188,143.339087,-19698.879625,0.620736,0.178249,0.886658,0.120222,0.791767,1.001918,0.552759,0.533279,0
1776442139.433024,-454.471547,140.885726,-9245.420497,0.684333,0.196381,0.868884,0.084535,0.812280,0.998273,0.513822,0.550835,0
1776442139.438024,-383.560226,138.249832,12401.172637,0.639766,0.153464,0.925210,0.100585,0.857593,0.989944,0.527747,0.547942,0
1776442139.443024,-341.662870,136.590521,-3358.571973,0.655176,0.142105,0.920737,0.107087,0.832617,1.038032,0.432011,0.507317,0
1776442139.448024,-414.111782,134.423828,2594.870357,0.637801,0.181235,0.887807,0.074232,0.858468,0.996503,0.499865,0.536993,0
1776442139.453024,-318.058389,131.953201,7811.373647,0.648949,0.211715,0.935622,0.122708,0.819857,1.013890,0.513154,0.549461,0
1776442139.458024,-343.054794,130.862079,-6529.266457,0.631745,0.159792,0.922464,0.133977,0.847554,1.002111,0.605724,0.581277,0
1776442139.463024,-377.452577,128.111539,6896.889201,0.696264,0.138044,0.901435,0.105447,0.846160,1.035385,0.547907,0.572131,0
1776442139.468024,-280.316407,126.635297,-954.160597,0.652747,0.155896,0.908140,0.137072,0.822282,1.026230,0.527616,0.570584,0
1776442139.473024,-386.132230,124.972554,-12727.889756,0.711233,0.178047,0.917862,0.131855,0.858478,0.968796,0.476212,0.539305,0
1776442139.478024,-396.097120,122.311243,15841.775687,0.713745,0.188044,0.933902,0.145278,0.840937,1.029632,0.509625,0.568348,0
1776442139.483024,-242.025661,120.536964,13768.106224,0.710846,0.184764,0.900137,0.127129,0.829418,1.040169,0.534091,0.577191,0
1776442139.488024,-270.854024,119.601028,-15819.204565,0.744600,0.161926,0.927032,0.154223,0.841490,0.996825,0.546825,0.605328,0
1776442139.493024,-385.926899,117.503831,-11185.239076,0.699130,0.198143,0.891742,0.139752,0.842891,1.021559,0.544292,0.573267,0
1776442139.498024,-372.601817,115.279226,1962.205460,0.735656,0.154175,0.929457,0.135865,0.819599,0.992797,0.489851,0.619474,0
1776442139.503024,-368.077441,113.331316,5649.890961,0.715574,0.156968,0.855816,0.169635,0.821571,1.033535,0.527175,0.548058,0
1776442139.508024,-321.206930,111.157438,19012.345834,0.776159,0.185596,0.930466,0.166509,0.781657,0.988765,0.545544,0.653322,0
1776442139.513024,-195.129484,109.734390,8764.630406,0.727936,0.237588,0.900165,0.172677,0.810835,1.040987,0.572909,0.598189,0
1776442139.518024,-241.478430,108.972299,-27676.592657,0.686888,0.198514,0.908433,0.157439,0.857762,1.005707,0.478267,0.596075,0
