Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.5630,145.0053,95.3598,-712.6797,60.0139,61.2372,0.4189,0.0000,1.0000,golden
1776503967.5797,133.3287,97.7356,-2266.4237,64.7181,66.5888,0.4218,0.0170,1.0000,golden
1776503967.5964,121.6520,100.1114,-3820.1676,69.4223,71.9404,0.4246,0.0339,1.0000,golden
1776503967.6127,9.9643,101.7356,-4842.9192,67.8246,71.0089,0.3554,0.0509,1.0000,golden
1776503967.6289,-105.2954,103.3329,-5846.7067,66.0018,69.8531,0.2836,0.0678,1.0000,golden
1776503967.6451,-186.4197,98.5010,-3725.0498,63.8030,67.7633,0.2383,0.0847,1.0000,golden
1776503967.6613,-265.0156,93.1928,-1371.8785,61.5763,65.6042,0.1950,0.1017,1.0000,golden
1776503967.6780,-235.8331,89.3781,762.4434,61.2008,63.2145,0.1873,0.1186,1.0000,golden
1776503967.6947,-194.2146,85.7357,2871.5135,61.0387,60.7982,0.1838,0.1356,1.0000,golden
1776503967.7110,-135.0182,83.0491,2106.6950,58.5453,56.8727,0.1975,0.1525,1.0000,golden
1776503967.7272,-73.0094,80.5155,882.0542,55.6787,52.7056,0.2139,0.1695,1.0000,golden
1776503967.7434,-95.4417,80.4855,-214.3739,52.1487,49.3323,0.2580,0.1864,1.0000,golden
1776503967.7596,-135.4659,80.9771,-1284.0911,48.4804,46.1243,0.3079,0.2034,1.0000,golden
1776503967.7763,-151.1271,76.9531,-82.2670,44.2631,45.7498,0.3458,0.2203,1.0000,golden
1776503967.7930,-160.4328,71.7512,1712.1331,39.9026,46.1145,0.3805,0.2373,1.0000,golden
1776503967.8093,-102.2909,70.3979,2140.6658,38.4363,50.0018,0.4718,0.2543,1.0000,golden
1776503967.8255,-22.6885,70.2690,2134.6042,37.8908,55.0099,0.5810,0.2712,1.0000,golden
1776503967.8417,-7.7604,70.3095,1418.8397,44.3768,62.0720,0.5498,0.2881,1.0000,golden
1776503967.8580,-17.4702,70.4144,432.7120,53.5414,69.9165,0.4653,0.3051,1.0000,golden
1776503967.8745,-10.9245,69.9117,217.2281,63.4168,76.2541,0.3571,0.3220,1.0000,golden
1776503967.8912,2.9361,69.1355,348.5339,73.6120,81.9135,0.2384,0.3390,1.0000,golden
1776503967.9076,7.0892,69.5421,959.7505,86.0983,94.5801,0.1865,0.3559,1.0000,golden
1776503967.9238,6.1332,70.5711,1823.5516,99.7905,110.9346,0.1697,0.3729,1.0000,golden
1776503967.9401,50.1172,70.4401,2989.7287,113.7836,128.4936,0.1581,0.3898,1.0000,golden
