Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.3750,-112.8822,76.9152,1475.3986,7.7675,22.1811,0.3913,0.0000,1.0000,golden
1776503967.3917,-88.7090,75.0657,1618.1458,10.3268,27.4317,0.4224,0.0170,1.0000,golden
1776503967.4084,-64.5359,73.2162,1760.8931,12.8860,32.6823,0.4534,0.0339,1.0000,golden
1776503967.4247,-31.1743,72.9227,1511.5017,17.4748,37.5374,0.6271,0.0509,1.0000,golden
1776503967.4409,2.5154,72.6848,1248.1053,22.1359,42.3783,0.8059,0.0678,1.0000,golden
1776503967.4571,10.9961,73.0375,1090.5541,26.8767,46.8773,0.7627,0.0847,1.0000,golden
1776503967.4733,17.6096,73.4340,940.8434,31.6234,51.3510,0.7032,0.1017,1.0000,golden
1776503967.4900,39.5500,73.6570,928.4160,40.8592,56.2338,0.6478,0.1186,1.0000,golden
1776503967.5067,63.2590,73.8599,931.8290,50.6130,61.1639,0.5930,0.1356,1.0000,golden
1776503967.5230,72.4266,75.5923,-31.0900,58.2718,64.5789,0.4767,0.1525,1.0000,golden
1776503967.5392,79.2675,77.5694,-1148.6222,65.5954,67.7514,0.3505,0.1695,1.0000,golden
1776503967.5554,38.4113,78.4557,-1835.7206,70.3350,70.2128,0.3883,0.1864,1.0000,golden
1776503967.5716,-12.3819,79.1147,-2433.1452,74.5364,72.5260,0.4601,0.2034,1.0000,golden
1776503967.5883,-49.0532,78.1335,-1854.6606,74.5549,71.7860,0.5034,0.2203,1.0000,golden
1776503967.6050,-82.0405,76.7243,-969.4170,73.4823,70.2494,0.5393,0.2373,1.0000,golden
1776503967.6213,-83.7648,75.2159,-21.2503,71.0757,67.1294,0.5639,0.2543,1.0000,golden
1776503967.6375,-75.5417,73.6758,946.9373,68.2446,63.5057,0.5851,0.2712,1.0000,golden
1776503967.6537,-50.4206,72.6275,1172.3706,66.1202,58.5532,0.6009,0.2881,1.0000,golden
1776503967.6700,-18.8621,71.7666,1114.8499,64.2651,53.0945,0.6147,0.3051,1.0000,golden
1776503967.6865,-6.0417,71.8882,749.4210,61.5118,48.1410,0.5458,0.3220,1.0000,golden
1776503967.7032,-1.6533,72.4519,245.4334,58.3543,43.4149,0.4398,0.3390,1.0000,golden
1776503967.7196,-1.4771,72.2739,208.2832,54.2604,39.8819,0.4093,0.3559,1.0000,golden
1776503967.7358,-3.5178,71.7056,416.8369,49.6738,36.9767,0.4187,0.3729,1.0000,golden
1776503967.7521,7.0618,71.7555,512.9008,43.8462,34.1769,0.4555,0.3898,1.0000,golden
1776503967.7683,25.3537,72.1832,540.2208,37.2602,31.4414,0.5090,0.4068,1.0000,golden
1776503967.7848,32.7942,72.7419,348.0450,31.6597,28.8732,0.6036,0.4237,1.0000,golden
1776503967.8015,32.5749,73.3930,0.9308,26.7548,26.4230,0.7272,0.4407,1.0000,golden
1776503967.8179,29.8013,73.9128,-260.8782,22.6095,23.5760,0.8416,0.4577,1.0000,golden
1776503967.8342,24.9523,74.3259,-453.3768,19.0814,20.4068,0.9484,0.4746,1.0000,golden
1776503967.8504,15.8601,74.6949,-516.2596,16.0424,17.7148,0.9206,0.4915,1.0000,golden
1776503967.8666,2.8074,75.0227,-458.1676,13.4601,15.4682,0.7669,0.5085,1.0000,golden
1776503967.8831,-4.4152,74.9716,-324.2886,11.3431,13.6889,0.6509,0.5254,1.0000,golden
1776503967.8998,-5.3914,74.5146,-109.2093,9.7247,12.4102,0.5751,0.5423,1.0000,golden
1776503967.9163,-5.3535,74.3802,-61.4602,8.6577,12.7641,0.5186,0.5593,1.0000,golden
1776503967.9325,-4.0674,74.6430,-219.6558,8.2693,15.1273,0.4859,0.5763,1.0000,golden
1776503967.9487,-8.0815,74.6433,-451.3813,8.1117,17.7593,0.5126,0.5932,1.0000,golden
1776503967.9649,-19.6041,74.2720,-787.2743,8.2813,20.7721,0.6235,0.6102,1.0000,golden
1776503967.9813,-34.7621,73.8498,-932.5974,8.7813,24.1783,0.6923,0.6271,1.0000,golden
1776503967.9981,-55.8689,73.3443,-766.0790,9.8221,28.2281,0.6923,0.6441,1.0000,golden
1776503968.0146,-69.8428,72.3999,-382.4735,11.4549,32.1391,0.7324,0.6610,1.0000,golden
1776503968.0308,-70.2642,70.6215,413.5974,14.2124,35.7862,0.8485,0.6780,1.0000,golden
1776503968.0470,-60.6348,69.2294,1107.8962,17.5182,38.8849,0.8864,0.6949,1.0000,golden
1776503968.0633,-28.6702,68.6959,1576.0350,22.0421,40.7652,0.7506,0.7119,1.0000,golden
1776503968.0796,2.9698,68.4068,1903.6742,26.7551,42.6190,0.6219,0.7288,1.0000,golden
1776503968.0963,33.7577,68.7594,1862.5021,31.9646,44.4031,0.5120,0.7457,1.0000,golden
1776503968.1129,64.1671,69.3935,1655.9524,37.8210,47.2099,0.4242,0.7627,1.0000,golden
1776503968.1291,93.3869,70.9125,929.6444,45.7106,53.2306,0.4058,0.7797,1.0000,golden
