Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.3840,-82.0278,81.6051,1924.3996,21.2289,42.0674,0.7692,0.0000,1.0000,golden
1776503967.4007,-50.4981,80.2611,2067.4303,23.5740,49.4803,0.8637,0.0170,1.0000,golden
1776503967.4174,-18.9684,78.9171,2210.4610,25.9191,56.8933,0.9582,0.0339,1.0000,golden
1776503967.4337,21.7679,79.6027,1428.2483,28.3473,60.9951,0.8387,0.0509,1.0000,golden
1776503967.4499,62.8330,80.3607,612.9911,30.7785,64.9787,0.7115,0.0678,1.0000,golden
1776503967.4661,44.4182,81.7106,-815.1913,33.7701,67.0099,0.8153,0.0847,1.0000,golden
1776503967.4823,21.5974,83.1043,-2288.7755,36.8031,68.8965,0.9362,0.1017,1.0000,golden
1776503967.4990,-32.0227,82.5641,-2190.8051,40.7307,68.3982,0.9613,0.1186,1.0000,golden
1776503967.5157,-89.1966,81.8008,-1911.5014,44.7614,67.6246,0.9754,0.1356,1.0000,golden
1776503967.5320,-100.7037,79.6111,-571.5281,47.0801,63.9815,0.8729,0.1525,1.0000,golden
1776503967.5482,-104.9043,77.1932,938.1522,49.1248,59.8794,0.7517,0.1695,1.0000,golden
1776503967.5644,-69.6521,75.9128,1719.1876,49.4773,55.4641,0.6682,0.1864,1.0000,golden
1776503967.5806,-26.1806,74.8695,2348.4219,49.4773,50.9836,0.5926,0.2034,1.0000,golden
1776503967.5973,12.7519,75.0345,1967.1148,47.0336,45.5688,0.5735,0.2203,1.0000,golden
1776503967.6140,50.5003,75.5147,1322.1882,43.9525,39.9102,0.5692,0.2373,1.0000,golden
1776503967.6303,59.9734,76.7482,423.1664,39.6150,35.0495,0.5849,0.2543,1.0000,golden
1776503967.6465,60.4498,78.2213,-556.7039,34.8776,30.4427,0.6068,0.2712,1.0000,golden
1776503967.6627,40.6122,78.9984,-1104.6408,30.0197,26.5868,0.6698,0.2881,1.0000,golden
1776503967.6790,13.0359,79.5104,-1488.0315,25.1157,23.0168,0.7483,0.3051,1.0000,golden
1776503967.6955,-12.8208,79.4174,-1240.7994,21.2343,20.0177,0.8099,0.3220,1.0000,golden
1776503967.7122,-37.9038,79.0521,-709.7871,17.8130,17.2755,0.8638,0.3390,1.0000,golden
1776503967.7286,-41.4266,78.1661,-9.0606,15.0416,15.5062,0.7950,0.3559,1.0000,golden
1776503967.7448,-33.6020,77.0059,780.9892,12.6120,14.2489,0.6617,0.3729,1.0000,golden
1776503967.7611,-13.5112,76.6628,657.2568,10.8184,13.7720,0.6124,0.3898,1.0000,golden
1776503967.7773,14.0758,76.8192,-24.8982,9.4132,13.7720,0.6145,0.4068,1.0000,golden
1776503967.7938,3.4190,77.2819,-575.2885,8.4044,15.1943,0.6398,0.4237,1.0000,golden
1776503967.8105,-34.2334,77.9608,-1032.6684,7.6753,17.6206,0.6814,0.4407,1.0000,golden
1776503967.8269,-52.7148,76.9666,-463.4775,7.3485,21.1844,0.7000,0.4577,1.0000,golden
1776503967.8432,-55.6198,74.6128,939.8022,7.3485,25.6722,0.7000,0.4746,1.0000,golden
1776503967.8594,-28.1087,73.7275,2044.8712,8.9351,29.4611,0.5922,0.4915,1.0000,golden
1776503967.8756,27.7909,74.2127,2871.6102,12.0026,32.5976,0.3837,0.5085,1.0000,golden
1776503967.8921,81.9097,75.1265,2449.4364,16.4128,37.5489,0.3765,0.5254,1.0000,golden
1776503967.9088,134.1207,76.4993,689.1419,22.2616,44.4448,0.5850,0.5423,1.0000,golden
1776503967.9253,135.3786,79.0346,-929.7053,28.7864,50.7038,0.7487,0.5593,1.0000,golden
1776503967.9415,73.9252,83.0006,-2374.4634,36.1431,56.1790,0.8574,0.5763,1.0000,golden
1776503967.9577,19.6499,84.1983,-2458.6428,42.5437,61.5769,0.8743,0.5932,1.0000,golden
1776503967.9739,-24.4564,81.4743,-615.3359,47.5896,66.8651,0.7611,0.6102,1.0000,golden
1776503967.9903,-28.5302,80.1725,409.6160,51.7692,71.0003,0.6864,0.6271,1.0000,golden
1776503968.0071,32.9035,81.1981,95.4414,54.5315,73.2487,0.6745,0.6441,1.0000,golden
1776503968.0236,50.7217,82.3429,-666.2364,56.3412,75.1675,0.6667,0.6610,1.0000,golden
1776503968.0398,-14.3296,83.7145,-2278.1702,56.3412,76.4604,0.6667,0.6780,1.0000,golden
1776503968.0560,-73.4772,83.6328,-2863.7688,56.1896,77.5528,0.6510,0.6949,1.0000,golden
1776503968.0723,-119.5058,80.3216,-1168.6227,55.7011,78.1997,0.6003,0.7119,1.0000,golden
1776503968.0886,-139.6069,77.4557,265.9837,55.0780,78.2401,0.5650,0.7288,1.0000,golden
1776503968.1053,-91.6483,75.7587,1016.6730,54.1013,76.6886,0.5702,0.7457,1.0000,golden
1776503968.1219,-54.2963,74.4438,1511.3221,53.2798,75.0036,0.5525,0.7627,1.0000,golden
1776503968.1381,-50.2789,74.3298,1201.2734,52.9461,72.8989,0.4631,0.7797,1.0000,golden
