Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.5270,223.4443,86.5478,-3552.9030,85.2330,70.4509,0.7434,0.0000,1.0000,golden
1776503967.5437,165.2329,90.2087,-4254.0889,93.1578,76.3209,0.8230,0.0170,1.0000,golden
1776503967.5604,107.0215,93.8697,-4955.2749,101.0825,82.1910,0.9026,0.0339,1.0000,golden
1776503967.5767,3.6763,93.7837,-3155.5729,97.2600,79.8482,0.8154,0.0509,1.0000,golden
1776503967.5929,-101.2809,93.5640,-1266.5536,93.0180,77.2121,0.7222,0.0678,1.0000,golden
1776503967.6091,-45.4667,90.4427,715.9689,89.4387,75.3911,0.7418,0.0847,1.0000,golden
1776503967.6253,22.2566,87.1064,2705.4175,85.9086,73.6305,0.7698,0.1017,1.0000,golden
1776503967.6420,54.0725,90.6121,1404.7116,79.9816,70.6615,0.7994,0.1186,1.0000,golden
1776503967.6587,81.7453,94.9072,-275.6275,73.7780,67.5531,0.8292,0.1356,1.0000,golden
1776503967.6750,47.3731,94.2140,-1706.2807,66.3521,61.9329,0.8964,0.1525,1.0000,golden
1776503967.6912,3.0737,92.7226,-3096.9842,58.7306,55.9109,0.9695,0.1695,1.0000,golden
1776503967.7074,-58.3910,93.5759,-3436.1202,51.6450,49.7617,0.9894,0.1864,1.0000,golden
1776503967.7236,-123.4318,94.9177,-3556.1795,44.6710,43.5861,0.9982,0.2034,1.0000,golden
1776503967.7403,-178.3705,90.5736,-1336.3413,38.8368,38.4212,0.9350,0.2203,1.0000,golden
1776503967.7570,-230.6738,84.7462,1493.9050,33.3000,33.5199,0.8531,0.2373,1.0000,golden
1776503967.7733,-149.5012,81.7123,2249.6628,28.8505,29.7539,0.7712,0.2543,1.0000,golden
1776503967.7895,-25.8588,79.5672,2345.3561,24.7470,26.3492,0.6893,0.2712,1.0000,golden
1776503967.8057,-25.0058,80.7245,298.8979,21.7016,23.9886,0.5975,0.2881,1.0000,golden
1776503967.8220,-70.9296,83.1399,-2563.6180,19.0592,22.0257,0.5019,0.3051,1.0000,golden
1776503967.8385,-131.5212,80.2987,-2447.5210,17.4872,21.0512,0.4534,0.3220,1.0000,golden
1776503967.8552,-198.7133,75.0920,-991.0481,16.3968,20.5215,0.4261,0.3390,1.0000,golden
1776503967.8716,-188.3549,71.9443,295.4524,16.2566,20.6708,0.4487,0.3559,1.0000,golden
1776503967.8878,-137.1805,69.8802,1492.4937,16.6166,21.1776,0.4976,0.3729,1.0000,golden
1776503967.9041,-109.9422,67.9831,1912.4738,17.2592,22.1105,0.5343,0.3898,1.0000,golden
1776503967.9203,-97.3316,66.1881,1857.5830,18.0746,23.3040,0.5637,0.4068,1.0000,golden
1776503967.9368,-64.2598,64.7282,2005.6679,19.3001,24.6687,0.5845,0.4237,1.0000,golden
1776503967.9535,-16.7447,63.5048,2297.0298,20.8151,26.1544,0.5994,0.4407,1.0000,golden
1776503967.9699,22.2295,63.7137,1819.6062,22.9772,28.1199,0.6472,0.4577,1.0000,golden
1776503967.9862,54.2642,65.0863,717.5444,25.6652,30.4752,0.7217,0.4746,1.0000,golden
1776503968.0024,56.3039,66.2209,134.4220,29.2710,34.0350,0.7445,0.4915,1.0000,golden
1776503968.0186,30.3481,67.1332,35.6430,33.7335,38.7192,0.7190,0.5085,1.0000,golden
1776503968.0351,29.2087,67.4324,382.7469,39.4546,45.0478,0.6416,0.5254,1.0000,golden
1776503968.0518,54.6582,67.0746,1207.5824,46.5243,53.1383,0.5083,0.5423,1.0000,golden
1776503968.0683,81.7142,68.0467,1187.5719,55.1507,61.3422,0.4391,0.5593,1.0000,golden
1776503968.0845,110.7475,70.6556,127.7512,65.6928,69.6856,0.4488,0.5763,1.0000,golden
1776503968.1007,109.0614,72.8379,-348.3324,75.2871,76.4662,0.4927,0.5932,1.0000,golden
1776503968.1169,63.8562,74.4157,2.5449,83.5387,81.0326,0.5849,0.6102,1.0000,golden
1776503968.1333,55.6832,75.2415,198.3119,89.8080,83.8109,0.6922,0.6271,1.0000,golden
1776503968.1501,108.1082,74.8367,140.2621,92.8334,83.6631,0.8243,0.6441,1.0000,golden
1776503968.1666,125.5332,76.3207,-619.2586,93.9636,82.1411,0.9119,0.6610,1.0000,golden
