Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.8130,-22.9974,78.8402,245.9084,6.2450,20.4287,0.8333,0.0000,1.0000,golden
1776503967.8297,-18.9684,78.4634,-665.3162,7.5534,22.8481,0.6968,0.0170,1.0000,golden
1776503967.8464,-14.9393,78.0866,-1576.5409,8.8618,25.2675,0.5603,0.0339,1.0000,golden
1776503967.8627,-69.5639,77.9691,-1558.0219,10.1461,26.1511,0.5508,0.0509,1.0000,golden
1776503967.8789,-126.2832,77.8610,-1506.2978,11.4296,26.9798,0.5458,0.0678,1.0000,golden
1776503967.8951,-123.2333,73.9822,491.1826,12.5716,30.1898,0.4920,0.0847,1.0000,golden
1776503967.9113,-115.7560,69.8241,2632.7931,13.7032,33.5761,0.4345,0.1017,1.0000,golden
1776503967.9280,-37.8300,69.7439,2690.6721,15.8875,36.4424,0.4050,0.1186,1.0000,golden
1776503967.9447,48.2248,70.1342,2508.1206,18.1933,39.2487,0.3786,0.1356,1.0000,golden
1776503967.9610,56.0489,71.5491,750.4355,20.1676,42.3693,0.3220,0.1525,1.0000,golden
1776503967.9772,51.3561,73.1281,-1259.2709,22.0889,45.5402,0.2606,0.1695,1.0000,golden
1776503967.9934,10.8843,73.4644,-1475.8179,23.6123,46.3498,0.2578,0.1864,1.0000,golden
1776503968.0096,-37.0414,73.5418,-1318.7901,25.0529,46.6676,0.2672,0.2034,1.0000,golden
1776503968.0263,-42.3764,72.2760,-417.8463,25.7355,46.9819,0.2842,0.2203,1.0000,golden
1776503968.0430,-36.6006,70.6599,677.1626,26.2205,47.2953,0.3031,0.2373,1.0000,golden
1776503968.0593,-16.1841,70.6206,755.0640,26.3376,46.3774,0.3172,0.2543,1.0000,golden
1776503968.0755,8.8908,71.0831,509.3402,26.3376,45.0677,0.3298,0.2712,1.0000,golden
1776503968.0917,8.1279,71.2509,349.3638,26.1096,44.0063,0.3516,0.2881,1.0000,golden
