Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.5240,168.8056,90.2596,-3715.8337,69.1400,68.2373,0.9474,0.0000,1.0000,golden
1776503967.5402,107.9247,93.0254,-4309.9761,74.2366,73.8239,0.8905,0.0170,1.0000,golden
1776503967.5564,47.0438,95.7911,-4904.1184,79.3332,79.4106,0.8336,0.0339,1.0000,golden
1776503967.5731,-52.0807,94.6381,-3931.0132,77.2836,76.2630,0.8914,0.0509,1.0000,golden
1776503967.5898,-152.5711,93.3451,-2901.9348,74.9788,72.8035,0.9534,0.0678,1.0000,golden
1776503967.6061,-152.3098,89.5936,61.3645,74.1860,68.9359,0.8939,0.0847,1.0000,golden
1776503967.6223,-144.5855,85.6600,3167.9395,73.5052,65.0381,0.8253,0.1017,1.0000,golden
1776503967.6385,-48.2009,84.5556,2898.0584,73.0333,61.2110,0.7397,0.1186,1.0000,golden
1776503967.6548,58.4137,83.7775,2238.5863,72.5854,57.3921,0.6521,0.1356,1.0000,golden
1776503967.6714,41.8774,86.4064,-324.5393,68.7636,53.0410,0.6231,0.1525,1.0000,golden
1776503967.6881,5.6369,89.5805,-3192.2493,64.4021,48.6049,0.6034,0.1695,1.0000,golden
1776503967.7044,-70.5972,87.4843,-2180.4796,58.4390,44.3601,0.6017,0.1864,1.0000,golden
1776503967.7206,-155.1632,84.2902,-360.4848,52.1424,40.1553,0.6038,0.2034,1.0000,golden
1776503967.7369,-105.1725,81.6754,593.9702,45.7072,36.6026,0.6917,0.2203,1.0000,golden
1776503967.7531,-20.0800,79.2117,1322.6323,39.2360,33.2202,0.8020,0.2373,1.0000,golden
1776503967.7697,-26.8421,80.4974,-158.8951,34.1618,30.3218,0.8235,0.2543,1.0000,golden
1776503967.7864,-62.8307,82.9762,-2343.6647,29.5320,27.5775,0.8167,0.2712,1.0000,golden
1776503967.8027,-116.6115,80.1385,-1522.8197,26.4461,25.6417,0.8645,0.2881,1.0000,golden
1776503967.8190,-177.1703,75.2756,443.0213,23.9484,24.0140,0.9332,0.3051,1.0000,golden
1776503967.8352,-130.4006,72.6916,1626.2657,21.9201,22.7838,0.9545,0.3220,1.0000,golden
1776503967.8514,-35.3331,71.1331,2457.3417,20.1031,21.7324,0.9545,0.3390,1.0000,golden
1776503967.8679,-5.9278,71.5620,1477.5347,19.1453,21.8550,0.8532,0.3559,1.0000,golden
1776503967.8847,-11.0815,73.0369,-455.3685,18.6398,22.5956,0.6986,0.3729,1.0000,golden
1776503967.9011,-34.0112,72.4158,-1066.8897,18.4481,24.9028,0.6644,0.3898,1.0000,golden
1776503967.9173,-67.8039,70.5138,-870.8996,18.4481,28.1675,0.7037,0.4068,1.0000,golden
1776503967.9335,-77.1489,69.2706,-284.7602,20.9512,31.3405,0.7367,0.4237,1.0000,golden
1776503967.9497,-69.2367,68.4927,576.7788,25.2213,34.4488,0.7651,0.4407,1.0000,golden
1776503967.9662,-52.6453,67.3855,1105.8911,30.0269,38.7346,0.8024,0.4577,1.0000,golden
1776503967.9829,-29.0021,66.0109,1364.9067,35.2677,43.9772,0.8469,0.4746,1.0000,golden
1776503967.9994,-4.5640,65.7602,1618.7366,42.3594,50.0606,0.8344,0.4915,1.0000,golden
1776503968.0156,20.6160,66.5585,1867.7266,51.1788,56.9289,0.7687,0.5085,1.0000,golden
1776503968.0318,53.0675,67.1182,1472.9637,61.9841,65.7589,0.6534,0.5254,1.0000,golden
1776503968.0481,93.3101,67.4222,388.4655,74.9173,76.6909,0.4849,0.5423,1.0000,golden
1776503968.0645,94.3902,69.1505,-540.1994,88.9450,87.7075,0.3850,0.5593,1.0000,golden
1776503968.0812,47.2702,72.6316,-1277.0697,104.3199,98.8280,0.3695,0.5763,1.0000,golden
1776503968.0977,15.9728,73.4982,-613.7567,117.0147,107.5785,0.3436,0.5932,1.0000,golden
1776503968.1139,7.0907,70.6609,2033.1492,125.9128,112.9713,0.3030,0.6102,1.0000,golden
1776503968.1302,50.6379,69.9957,3792.4800,131.5414,115.6160,0.3349,0.6271,1.0000,golden
1776503968.1464,179.9784,72.8846,4099.4151,131.8200,113.7641,0.4853,0.6441,1.0000,golden
1776503968.1628,268.7119,76.7724,3165.5822,129.3376,109.8823,0.6109,0.6610,1.0000,golden
1776503968.1795,280.2921,82.5578,-125.7103,121.6095,102.1441,0.6893,0.6780,1.0000,golden
1776503968.1960,260.3228,87.6840,-2938.0685,114.0033,94.6087,0.7681,0.6949,1.0000,golden
1776503968.2123,170.2438,91.3449,-4686.1285,106.6677,87.5238,0.8477,0.7119,1.0000,golden
1776503968.2285,76.0605,93.9353,-5298.9904,100.1856,81.6662,0.8796,0.7288,1.0000,golden
1776503968.2447,-28.8966,93.7155,-2931.9569,95.9435,79.0301,0.7865,0.7457,1.0000,golden
1776503968.2610,-92.1723,92.7435,-656.0647,91.8733,76.6053,0.7226,0.7627,1.0000,golden
1776503968.2777,-24.4491,89.4073,1333.3839,88.3432,74.8447,0.7505,0.7797,1.0000,golden
1776503968.2944,34.9878,87.6499,2563.5661,84.2599,72.8053,0.7789,0.7966,1.0000,golden
1776503968.3106,62.6606,91.9450,883.2271,78.0563,69.6968,0.8086,0.8136,1.0000,golden
1776503968.3268,77.9244,95.2425,-747.1749,71.6083,66.0860,0.8459,0.8305,1.0000,golden
1776503968.3430,33.6250,93.7511,-2137.8784,63.9868,60.0640,0.9190,0.8475,1.0000,golden
1776503968.3593,-13.5352,92.6506,-3353.3206,56.4547,54.0208,0.9833,0.8644,1.0000,golden
1776503968.3760,-78.5761,93.9923,-3473.3800,49.4807,47.8452,0.9921,0.8814,1.0000,golden
1776503968.3927,-142.2992,94.5925,-3288.2353,42.6553,41.8014,0.9915,0.8983,1.0000,golden
1776503968.4089,-194.6026,88.7651,-457.9890,37.1185,36.9001,0.9096,0.9153,1.0000,golden
1776503968.4251,-234.7717,83.1917,2301.9418,31.6805,32.1020,0.8277,0.9322,1.0000,golden
1776503968.4413,-111.1294,81.0465,4112.6130,27.5770,28.6973,0.7458,0.9491,1.0000,golden
1776503968.4576,10.6083,79.0587,5832.2779,23.4868,25.2850,0.6634,0.9661,1.0000,golden
1776503968.4743,79.0163,81.4741,5003.7644,19.7694,21.6610,0.5678,0.9830,1.0000,golden
1776503968.4910,147.4244,83.8895,4175.2510,16.0520,18.0370,0.4722,1.0000,1.0000,golden
