Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.535532,-481.1260,170.1454,10497.3512,0.330431,0.191684,0.818644,0.000000,0.867112,0.950454,0.540891,0.405009,1
1776442139.540532,-428.6393,167.7398,15826.7585,0.354123,0.219407,0.799009,0.000000,0.890422,0.937438,0.533775,0.369795,1
1776442139.545532,-322.8584,165.8590,-122.8748,0.352618,0.313240,0.794675,0.000000,0.853301,0.978717,0.484847,0.388157,1
1776442139.550532,-429.8680,164.5112,-3942.7336,0.360932,0.291984,0.810944,0.025531,0.862761,0.939981,0.520582,0.408965,1
1776442139.555532,-362.2858,161.5603,9832.0225,0.384732,0.310991,0.800601,0.008062,0.869322,0.952408,0.503799,0.419619,1
1776442139.560532,-331.5478,160.8883,-11876.0158,0.373359,0.341509,0.819893,0.037867,0.871815,0.927570,0.509164,0.415817,1
1776442139.565531,-481.0459,158.2448,-2626.8739,0.344677,0.405169,0.804269,0.036853,0.874461,0.908855,0.492401,0.354947,1
1776442139.570532,-357.8165,156.0779,3713.1648,0.338668,0.389424,0.828852,0.000000,0.841050,0.949320,0.501248,0.414920,1
1776442139.575531,-443.9143,154.6667,-1106.8945,0.365032,0.511212,0.813112,0.049612,0.873679,0.950872,0.511589,0.391342,1
1776442139.580532,-368.8855,151.6387,8110.2087,0.330183,0.507881,0.803998,0.040791,0.851223,0.964820,0.499765,0.405494,1
1776442139.585531,-362.8122,150.9778,-14249.6748,0.401357,0.530779,0.815144,0.047061,0.885681,0.955734,0.515279,0.442871,1
1776442139.590532,-511.3822,148.0106,-1915.8091,0.371119,0.557349,0.814256,0.027453,0.836570,0.951392,0.474993,0.431547,1
1776442139.595531,-381.9703,145.8640,15380.3858,0.352375,0.574346,0.798646,0.062477,0.881692,0.925233,0.538648,0.427718,1
1776442139.600532,-357.5784,144.1909,1043.0263,0.375073,0.627011,0.787077,0.055819,0.841266,0.947720,0.511078,0.470370,1
1776442139.605531,-371.5400,142.2882,-27.4066,0.333162,0.629732,0.792219,0.078849,0.906479,0.945867,0.491845,0.369180,1
1776442139.610532,-357.8524,140.4755,3988.8576,0.373204,0.650354,0.817621,0.136777,0.854005,0.954603,0.500058,0.413610,1
1776442139.615531,-331.6514,138.7097,-85.2068,0.354488,0.662912,0.801894,0.081354,0.867456,0.937083,0.525206,0.372551,1
1776442139.620532,-358.7045,137.1590,-8062.0179,0.388381,0.697169,0.774733,0.082916,0.853958,0.957495,0.485849,0.431952,1
1776442139.625531,-412.2716,135.1226,-493.4853,0.356681,0.745339,0.830205,0.110488,0.862755,0.954905,0.483273,0.375201,1
1776442139.630532,-363.6393,133.0363,3795.9383,0.358957,0.732635,0.830702,0.102190,0.879486,0.951385,0.511010,0.421645,1
1776442139.635531,-374.3122,131.4862,606.4348,0.368311,0.784391,0.824284,0.112620,0.893428,0.944830,0.486925,0.403844,1
1776442139.640532,-357.5750,129.2931,13393.5846,0.381807,0.778649,0.781504,0.091435,0.869939,0.938140,0.500347,0.380147,1
1776442139.645531,-240.3764,127.9105,-1131.3092,0.379387,0.798366,0.798407,0.116098,0.886182,0.949184,0.473931,0.402708,1
1776442139.650532,-368.8881,126.8894,-25024.9299,0.375438,0.797055,0.772944,0.145792,0.868836,0.926758,0.493447,0.416833,1
1776442139.655531,-490.6257,124.2216,506.6445,0.387432,0.835031,0.757956,0.159216,0.858243,0.968514,0.546859,0.433287,1
1776442139.660532,-363.8216,121.9831,14502.2333,0.413931,0.829802,0.767777,0.165875,0.911988,0.957765,0.532269,0.417616,1
1776442139.665532,-345.6034,120.5834,-8784.6574,0.400359,0.845807,0.808535,0.157728,0.839767,0.961349,0.476746,0.425080,1
1776442139.670532,-451.6682,118.5271,-1562.6361,0.369759,0.826374,0.832524,0.144403,0.863221,0.943867,0.486185,0.400238,1
1776442139.675532,-361.2297,116.0667,14953.0796,0.370615,0.843894,0.783818,0.142846,0.822216,0.916182,0.507228,0.378241,1
1776442139.680532,-302.1374,114.9148,-1873.9075,0.387993,0.824421,0.834619,0.129314,0.858292,0.902394,0.499707,0.456354,1
1776442139.685532,-379.9688,113.0453,-13100.2962,0.419310,0.865203,0.817698,0.151408,0.883379,0.952221,0.526940,0.445096,1
1776442139.690531,-433.1404,111.1151,-1742.8935,0.401340,0.828777,0.822699,0.145428,0.856991,0.943014,0.502718,0.439632,1
1776442139.695532,-397.3977,108.7139,10479.2355,0.412904,0.806017,0.805442,0.168217,0.860640,0.953284,0.531569,0.443258,1
1776442139.700531,-328.3480,107.1411,8165.4976,0.401490,0.829037,0.776001,0.180606,0.921715,0.945201,0.500246,0.464361,1
1776442139.705532,-315.7427,105.4305,6464.0603,0.357585,0.839938,0.806456,0.162674,0.857733,0.938720,0.485308,0.400565,1
1776442139.710531,-263.7074,103.9837,5288.5820,0.360993,0.853873,0.790823,0.153021,0.907477,0.934807,0.494791,0.357626,1
1776442139.715532,-262.8569,102.7934,1388.5538,0.379202,0.790739,0.772974,0.176279,0.894422,0.922377,0.517483,0.428264,1
1776442139.720531,-249.8219,101.3551,-7783.9445,0.400098,0.802042,0.800479,0.172843,0.863590,0.943405,0.479197,0.449559,1
1776442139.725532,-340.6964,100.2952,-15049.1104,0.438993,0.752196,0.810723,0.175131,0.845789,0.953668,0.507691,0.434498,1
1776442139.730531,-400.3130,97.9482,-1620.6960,0.393489,0.762181,0.802616,0.222812,0.875101,0.952744,0.478332,0.421914,1
1776442139.735532,-356.9033,96.2920,11845.4579,0.442830,0.776529,0.799500,0.180558,0.866517,0.937363,0.505315,0.473531,1
1776442139.740531,-281.8584,94.3791,12807.2018,0.392115,0.764253,0.847806,0.189574,0.893040,0.945677,0.499065,0.406586,1
1776442139.745532,-228.8313,93.4735,-6068.7458,0.381582,0.697288,0.769758,0.225485,0.865530,0.929025,0.492557,0.409144,1
1776442139.750531,-342.5459,92.0908,-7102.7328,0.421337,0.676948,0.808772,0.210585,0.898476,0.944723,0.525826,0.461765,1
1776442139.755532,-299.8586,90.0480,562.8121,0.427611,0.658544,0.803292,0.200349,0.854028,0.938588,0.469140,0.465233,1
1776442139.760531,-336.9177,89.0922,-6328.0218,0.400081,0.634150,0.769508,0.205680,0.895987,0.916417,0.473999,0.407026,1
1776442139.765532,-363.1389,86.6788,7112.4806,0.426257,0.625750,0.793786,0.241289,0.859393,0.921602,0.521840,0.442462,1
1776442139.770531,-265.7929,85.4608,4564.9962,0.379150,0.558168,0.789256,0.253518,0.824686,0.948626,0.494797,0.444282,1
1776442139.775532,-317.4889,84.0209,964.7536,0.406068,0.605570,0.853201,0.221775,0.855336,0.940002,0.473477,0.429448,1
1776442139.780531,-256.1454,82.2859,-2705.3664,0.403412,0.508188,0.792948,0.231297,0.847092,0.945819,0.493063,0.435023,1
1776442139.785532,-344.5426,81.4594,-1987.6943,0.447600,0.456045,0.807999,0.246815,0.874082,0.924547,0.538638,0.462934,1
1776442139.790532,-276.0223,78.8405,22523.0485,0.419905,0.457919,0.813297,0.208828,0.859802,0.931160,0.504523,0.472343,1
1776442139.795532,-119.3121,78.6992,-5594.9368,0.457539,0.454692,0.780395,0.302317,0.915377,0.946228,0.498408,0.458275,1
1776442139.800532,-331.9717,77.6474,-17365.3128,0.379354,0.404792,0.803894,0.277530,0.875691,0.945086,0.488898,0.378300,1
1776442139.805532,-292.9652,75.3795,10512.5548,0.425738,0.427443,0.789257,0.303947,0.894496,0.933522,0.494228,0.411644,1
1776442139.810532,-226.8462,74.7177,-730.4216,0.447031,0.334066,0.778220,0.240364,0.861449,0.945435,0.515989,0.464841,1
1776442139.815531,-300.2694,73.1110,-2133.4936,0.387012,0.279211,0.814016,0.286743,0.895128,0.939757,0.503629,0.436311,1
1776442139.820532,-248.1811,71.7151,-2197.4117,0.421129,0.255749,0.805858,0.307491,0.882583,0.946473,0.493566,0.434886,1
1776442139.825531,-322.2435,70.6292,-3196.2574,0.446288,0.218025,0.782887,0.312339,0.899220,0.929638,0.484133,0.463030,1
1776442139.830532,-280.1437,68.4926,22400.8102,0.439215,0.210040,0.784515,0.268981,0.815246,0.941627,0.500951,0.438168,1
1776442139.835531,-98.2354,67.8278,15263.3887,0.418367,0.192564,0.791864,0.296437,0.862936,0.968150,0.479293,0.464072,1
1776442139.840532,-127.5098,67.5103,-12409.4425,0.396291,0.199405,0.783003,0.295818,0.867347,0.974192,0.484846,0.399896,1
1776442139.845531,-222.3299,66.5527,-16956.0746,0.465347,0.198727,0.823640,0.325062,0.875705,0.960386,0.511101,0.483514,1
1776442139.850532,-297.0705,65.2870,-2253.8160,0.450553,0.220987,0.799690,0.314677,0.869553,0.946648,0.532398,0.449709,1
1776442139.855531,-244.8680,63.5820,9601.7234,0.436023,0.194961,0.787222,0.329946,0.869634,0.923726,0.453018,0.431832,1
1776442139.860532,-201.0533,62.8383,3384.2058,0.453492,0.203914,0.793940,0.322921,0.859586,0.923857,0.493374,0.438818,1
1776442139.865531,-211.0260,61.5714,3657.5996,0.488974,0.225814,0.825759,0.318844,0.905613,0.962558,0.476449,0.448404,1
1776442139.870532,-164.4773,60.7280,6945.9808,0.479120,0.173201,0.799624,0.293235,0.877935,0.976483,0.530839,0.464011,1
1776442139.875531,-141.5662,59.9267,4659.2487,0.420732,0.177631,0.784568,0.377962,0.851884,0.971906,0.524725,0.454628,1
1776442139.880532,-117.8848,59.3124,-11361.2319,0.446463,0.212297,0.806387,0.372027,0.857496,0.942551,0.510543,0.461680,1
1776442139.885531,-255.1785,58.7478,-2729.3128,0.468633,0.171343,0.775113,0.334281,0.876109,0.943130,0.484830,0.489124,1
1776442139.890532,-145.1779,56.7606,4601.7074,0.482360,0.193793,0.790430,0.359363,0.863715,0.945985,0.481378,0.454510,1
1776442139.895531,-209.1614,57.2960,-4890.7186,0.413627,0.191767,0.801400,0.338103,0.902152,0.964045,0.526308,0.436427,1
1776442139.900532,-194.0851,54.6690,26799.1422,0.458701,0.234889,0.789497,0.359697,0.869755,0.962141,0.471464,0.440679,1
1776442139.905531,58.8300,55.3552,-1600.4226,0.459925,0.209153,0.782280,0.395884,0.911065,0.935718,0.510732,0.497635,1
1776442139.910532,-210.0894,55.2573,-23439.3998,0.472741,0.181679,0.796224,0.383603,0.883462,0.956921,0.509946,0.465358,1
1776442139.915532,-175.5640,53.2543,9536.2900,0.439748,0.202145,0.802736,0.420568,0.864579,0.964428,0.488886,0.451285,1
1776442139.920532,-114.7265,53.5016,-8663.8824,0.462344,0.213240,0.805805,0.355178,0.868177,0.940734,0.508789,0.467527,1
1776442139.925532,-262.2028,52.1070,-707.1247,0.421759,0.174287,0.812309,0.364880,0.877098,0.955670,0.499558,0.429989,1
