Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.505785,-496.444123,182.525736,2444.846957,0.517097,0.174842,0.976182,0.000000,0.883065,1.055502,0.495275,0.529945,0
1776442139.510785,-483.849014,179.864429,13316.281477,0.519775,0.183047,1.004276,0.000000,0.947372,1.016224,0.481870,0.562757,0
1776442139.515785,-359.240986,177.338098,14652.929061,0.570255,0.145717,1.014429,0.000000,0.908921,0.976059,0.542534,0.590609,0
1776442139.520785,-332.873930,176.012743,-14917.502570,0.538454,0.168592,1.006877,0.017038,0.933692,0.972024,0.476360,0.504773,0
1776442139.525784,-512.942127,173.769102,-7087.473741,0.547351,0.147346,0.990043,0.019480,0.951238,1.046059,0.497632,0.554748,0
1776442139.530785,-405.899026,170.513088,20669.874183,0.573854,0.215109,1.017509,0.042279,0.948539,1.030404,0.508499,0.504570,0
1776442139.535784,-299.971965,169.417117,8762.616845,0.602806,0.176690,1.031105,0.034668,0.956183,1.047182,0.498275,0.617066,0
1776442139.540785,-315.614195,167.296892,-14579.485610,0.561798,0.155275,1.026973,0.071637,0.987167,1.031889,0.476599,0.585760,0
1776442139.545784,-450.190409,166.033191,-12102.651206,0.596951,0.114495,1.021032,0.044070,0.933164,1.037489,0.480152,0.537949,0
1776442139.550785,-440.312772,162.470082,12156.259628,0.563005,0.088176,0.978679,0.012381,0.948434,0.987150,0.490470,0.558405,0
1776442139.555784,-324.939454,161.312243,-1091.822676,0.555486,0.221757,1.030069,0.036488,0.929744,0.999227,0.512788,0.548238,0
1776442139.560785,-451.562223,158.986182,-6251.758868,0.605686,0.155131,1.014883,0.069733,0.946151,1.008881,0.510610,0.523164,0
1776442139.565784,-389.353900,156.470769,10657.265253,0.627089,0.161761,1.008168,0.066728,0.908839,1.018527,0.471698,0.603334,0
1776442139.570785,-341.756127,154.811560,-91.033355,0.649296,0.152888,1.006796,0.062165,0.936208,1.009128,0.532168,0.573398,0
1776442139.575784,-390.291837,152.806509,-34.659487,0.584610,0.172307,0.989857,0.080724,0.954868,1.030230,0.513056,0.519540,0
1776442139.580785,-342.113232,150.626984,8121.751491,0.639902,0.200351,0.987459,0.061350,0.952675,0.983588,0.538880,0.609105,0
1776442139.585784,-306.610101,149.138502,-7344.136745,0.635719,0.132065,1.011034,0.066326,0.893255,1.023722,0.500873,0.617785,0
1776442139.590785,-417.782820,147.339607,-13123.066459,0.622515,0.109309,1.009853,0.096122,0.889784,1.037638,0.488104,0.628361,0
1776442139.595784,-441.822455,144.659140,7101.541362,0.685171,0.121898,1.023765,0.123738,0.952780,1.056392,0.442229,0.570603,0
