Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.514276,-430.581811,129.358889,-32595.138959,0.599372,0.139476,1.036234,0.082079,0.931748,0.964588,0.546077,0.540265,0
1776442139.519276,-482.006915,126.522397,14704.082153,0.635563,0.196797,1.002797,0.109227,0.870482,0.891763,0.502887,0.513916,0
1776442139.524276,-274.164843,124.902699,6971.926613,0.644474,0.140759,0.980447,0.082244,0.904905,0.978961,0.533986,0.510095,0
1776442139.529276,-407.841982,123.987802,-14926.418019,0.619441,0.141202,0.996880,0.116776,0.911264,0.952146,0.498305,0.499452,0
1776442139.534276,-432.946960,121.132236,11731.482936,0.736655,0.192848,1.003648,0.142813,0.828812,0.975864,0.520859,0.573122,0
1776442139.539276,-283.046528,119.985255,3529.694552,0.614029,0.154812,1.021789,0.128746,0.884041,0.939641,0.554586,0.506987,0
1776442139.544276,-395.399208,118.515519,-17305.420851,0.643628,0.164949,0.998738,0.124317,0.848363,0.907499,0.534993,0.539031,0
1776442139.549276,-467.135571,116.329800,-660.429099,0.716668,0.150552,0.998187,0.121286,0.861573,0.914280,0.532398,0.546976,0
1776442139.554276,-402.424630,114.196888,3418.054304,0.644619,0.158809,1.029661,0.131399,0.891506,0.950198,0.551202,0.537672,0
1776442139.559276,-430.775527,112.609418,5366.254674,0.662546,0.198301,0.981674,0.140249,0.939390,0.962879,0.541960,0.515736,0
1776442139.564276,-345.340282,110.214355,5502.338670,0.677667,0.122131,1.015240,0.128068,0.926510,0.863947,0.557194,0.586167,0
1776442139.569276,-372.243489,109.416721,532.139574,0.694024,0.199433,1.003454,0.142347,0.914087,0.893882,0.556959,0.579524,0
1776442139.574275,-339.679616,106.773037,18978.295159,0.631548,0.155658,1.028054,0.143229,0.919095,0.969160,0.550398,0.512835,0
1776442139.579276,-170.358960,106.276453,-1360.376390,0.639256,0.110530,1.021542,0.093626,0.935089,0.902859,0.486629,0.551607,0
1776442139.584275,-354.150823,105.198064,-17069.847826,0.695223,0.127801,0.987140,0.146798,0.902100,0.962386,0.526244,0.546135,0
1776442139.589276,-351.942089,103.002292,-6373.209615,0.667964,0.207034,0.996718,0.147021,0.909346,0.972376,0.568769,0.515688,0
1776442139.594275,-421.946794,101.944386,-6938.162480,0.677079,0.164379,0.999364,0.150907,0.912197,0.955005,0.571230,0.584448,0
1776442139.599276,-425.747844,99.101505,14837.892710,0.618197,0.210853,0.998995,0.178264,0.905847,0.981470,0.519012,0.523026,0
1776442139.604275,-264.106428,98.008363,13661.235629,0.718154,0.230487,0.975051,0.165851,0.881397,0.945582,0.548500,0.572365,0
1776442139.609276,-280.424343,96.659837,-11198.069682,0.654053,0.202260,0.996170,0.190249,0.887551,0.956875,0.547324,0.531112,0
1776442139.614275,-383.227597,95.415888,-6710.842150,0.645883,0.185513,1.000481,0.116335,0.940241,0.917808,0.521127,0.540123,0
1776442139.619276,-351.811997,93.116947,5477.294723,0.693859,0.143145,1.029614,0.202031,0.877188,0.948277,0.538885,0.578574,0
1776442139.624275,-324.962046,92.163431,3485.262214,0.689088,0.189900,1.024516,0.173828,0.878644,0.878388,0.522210,0.503519,0
1776442139.629276,-314.736949,90.112641,10934.454579,0.743154,0.193293,1.007482,0.172101,0.897018,0.943333,0.554129,0.606622,0
1776442139.634275,-208.645090,89.253650,-5180.633777,0.699024,0.207440,1.022303,0.186760,0.912298,0.925466,0.537493,0.590282,0
