Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.560513,-157.6777,169.8133,-27152.6367,0.529140,0.149763,0.934448,0.016399,0.881135,0.948160,0.515662,0.523200,0
1776442139.565513,-293.4409,169.0249,-19455.8252,0.563158,0.163706,0.955947,0.022001,0.856362,0.920563,0.501533,0.508870,0
1776442139.570513,-352.2359,166.8789,-1673.9455,0.553941,0.151851,0.935927,0.000000,0.863941,0.969363,0.525310,0.521867,0
1776442139.575513,-310.1803,165.5025,17150.8037,0.518667,0.160622,0.948933,0.001208,0.908490,0.957160,0.498341,0.508965,0
1776442139.580513,-180.7279,163.7771,-326.7550,0.583989,0.164322,0.967105,0.029704,0.861974,0.964298,0.480301,0.517034,0
1776442139.585513,-313.4479,163.6953,-20728.1137,0.577212,0.186150,0.960800,0.015525,0.864754,0.944950,0.509396,0.507223,0
1776442139.590513,-388.0090,160.6426,15587.2901,0.622150,0.162155,0.945268,0.008818,0.892379,0.938604,0.501261,0.531426,0
1776442139.595513,-157.5750,159.8152,13903.5245,0.588273,0.132809,0.937783,0.048418,0.900773,0.972298,0.496524,0.526553,0
1776442139.600513,-248.9738,159.0668,-12653.9310,0.575170,0.160147,0.945966,0.068017,0.891268,0.945607,0.487906,0.542942,0
1776442139.605513,-284.1143,157.3254,118.5673,0.571344,0.183953,0.921893,0.050260,0.860315,0.966261,0.536422,0.542018,0
1776442139.610513,-247.7881,156.2257,2173.8896,0.607123,0.129636,0.953257,0.052052,0.835192,0.946644,0.495955,0.518008,0
1776442139.615513,-262.3754,154.8476,-2310.8828,0.577589,0.156055,0.956363,0.066747,0.887424,0.971311,0.489798,0.518178,0
1776442139.620513,-270.8970,153.6020,-3792.6135,0.618676,0.166973,0.939708,0.064313,0.879157,0.923380,0.513744,0.576450,0
1776442139.625513,-300.3015,152.1386,-8105.8514,0.597469,0.144218,0.914106,0.064077,0.877977,0.988155,0.489704,0.551468,0
1776442139.630513,-351.9555,150.5989,3322.0546,0.593664,0.151824,0.953768,0.076411,0.890008,0.953063,0.510303,0.552512,0
1776442139.635513,-267.0810,148.6190,21420.2108,0.616699,0.134139,0.927158,0.121278,0.875973,0.956352,0.504566,0.530853,0
1776442139.640513,-137.7534,147.9281,3489.8151,0.595789,0.186825,0.937126,0.094357,0.857141,0.915029,0.495583,0.546554,0
1776442139.645513,-232.1828,147.2415,-18513.3031,0.612002,0.144016,0.982678,0.051861,0.848207,0.948456,0.485082,0.552763,0
1776442139.650513,-322.8864,145.6063,-12251.7244,0.613645,0.142009,0.931773,0.081527,0.894580,0.960841,0.500430,0.568423,0
1776442139.655513,-354.7001,144.0126,5246.0335,0.631085,0.158198,0.965427,0.084608,0.871907,0.986997,0.496771,0.578173,0
1776442139.660513,-270.4261,142.0593,2155.2336,0.660921,0.137786,0.974471,0.110007,0.875499,0.951365,0.532981,0.581487,0
1776442139.665513,-333.1477,141.3084,-12825.3309,0.612516,0.140453,0.952872,0.120201,0.875503,0.928282,0.492455,0.566623,0
1776442139.670513,-398.6794,138.7278,17921.6701,0.659138,0.161360,0.965460,0.141514,0.891977,0.935927,0.507774,0.569075,0
1776442139.675513,-153.9310,137.3216,17274.4223,0.587749,0.143878,0.935303,0.115410,0.880348,0.961079,0.493756,0.512555,0
1776442139.680513,-225.9351,137.1885,-17775.4230,0.646454,0.110497,0.911338,0.105250,0.886819,0.946361,0.513803,0.569374,0
1776442139.685513,-331.6853,135.0622,-5085.7763,0.660536,0.177395,0.999433,0.099004,0.855792,0.957413,0.483985,0.573151,0
1776442139.690513,-276.7929,133.8717,18595.3058,0.666618,0.161483,0.929532,0.144785,0.875676,0.910240,0.525622,0.606428,0
1776442139.695513,-145.7322,132.2943,3885.1171,0.668605,0.142296,0.935828,0.122551,0.864602,0.964716,0.506281,0.584015,0
1776442139.700513,-237.9417,132.4143,-16231.9955,0.690776,0.171838,0.950849,0.110118,0.850787,0.953644,0.527051,0.628826,0
1776442139.705513,-308.0522,129.9149,8115.3226,0.665284,0.178771,0.947196,0.142527,0.860281,0.960041,0.493102,0.585302,0
1776442139.710513,-156.7885,129.3338,91.4304,0.630584,0.156148,0.977048,0.164443,0.850956,0.936333,0.506281,0.580233,0
1776442139.715513,-307.1379,128.3470,-27768.5683,0.681142,0.171912,0.944660,0.153679,0.884135,0.943020,0.466853,0.597206,0
1776442139.720513,-434.4742,126.2624,372.9967,0.694207,0.153662,0.963770,0.155237,0.886793,0.933236,0.515622,0.596091,0
1776442139.725513,-303.4079,124.0023,32601.5037,0.638944,0.149562,0.945944,0.196243,0.854151,0.965352,0.449496,0.569203,0
1776442139.730513,-108.4592,123.2284,20593.2734,0.669234,0.132723,0.961998,0.191125,0.871159,0.943949,0.507480,0.566348,0
1776442139.735513,-97.4752,122.9177,-7941.6248,0.671169,0.159733,0.918722,0.161734,0.876230,0.941074,0.493863,0.600051,0
1776442139.740513,-187.8754,122.2536,-17415.6857,0.683070,0.162880,0.929688,0.178017,0.849473,0.924502,0.478063,0.594948,0
1776442139.745513,-271.6320,121.0389,-11740.4819,0.667178,0.138490,0.936405,0.171024,0.862056,0.971417,0.518666,0.590872,0
1776442139.750513,-305.2802,119.5373,1570.2508,0.676064,0.138404,0.963797,0.200361,0.880122,0.964581,0.483079,0.586313,0
1776442139.755513,-255.9295,117.9861,1465.2315,0.733000,0.181048,0.940785,0.203951,0.848841,0.965056,0.539690,0.625011,0
1776442139.760513,-290.6279,116.9780,2462.4614,0.696512,0.172314,0.971773,0.189243,0.862316,0.942522,0.475131,0.589588,0
1776442139.765513,-231.3049,115.0798,23292.0268,0.687953,0.161959,0.963056,0.206984,0.860882,0.938336,0.521485,0.616556,0
1776442139.770513,-57.7076,114.6649,-4291.6384,0.678967,0.202600,0.935350,0.207966,0.881486,0.914210,0.498215,0.615477,0
1776442139.775513,-274.2213,114.5027,-29860.8736,0.695462,0.182356,0.936994,0.217582,0.899858,0.982320,0.497118,0.570850,0
1776442139.780513,-356.3164,111.9227,14334.7708,0.694658,0.149258,0.945594,0.216028,0.883174,0.972889,0.505878,0.601251,0
1776442139.785513,-130.8736,110.9396,23822.0561,0.733788,0.166917,0.966450,0.222340,0.849058,0.941229,0.521177,0.629415,0
1776442139.790513,-118.0958,110.6140,-3234.6158,0.677422,0.189995,0.955014,0.217284,0.909328,0.966752,0.517703,0.620655,0
1776442139.795513,-163.2197,109.7586,-6546.4516,0.727464,0.173797,0.946130,0.250950,0.876144,0.947393,0.509775,0.610203,0
1776442139.800513,-183.5603,108.9818,-15586.1932,0.718229,0.145119,0.965691,0.244417,0.889704,0.962005,0.484412,0.605227,0
1776442139.805513,-319.0817,107.9230,-4063.0471,0.717915,0.170772,0.932852,0.241121,0.861741,0.957586,0.510067,0.623643,0
1776442139.810513,-224.1908,105.7910,29120.5266,0.699591,0.143058,0.991136,0.280760,0.853394,0.961632,0.494185,0.650844,0
1776442139.815513,-27.8764,105.6811,-5704.6696,0.751678,0.176146,0.979571,0.281066,0.831627,0.945922,0.506478,0.640775,0
1776442139.820513,-281.2375,105.5122,-32514.9644,0.745438,0.163982,0.964312,0.250776,0.846457,0.925346,0.498215,0.626511,0
1776442139.825513,-353.0260,102.8687,11891.4780,0.686495,0.190802,0.945657,0.272344,0.886837,0.921894,0.497628,0.586914,0
1776442139.830513,-162.3227,101.9820,17214.3298,0.762725,0.191216,0.960060,0.271930,0.869832,0.936823,0.495682,0.638462,0
1776442139.835513,-180.8827,101.2455,-5372.0797,0.725229,0.149170,0.989581,0.302627,0.854493,0.941620,0.477497,0.604467,0
1776442139.840513,-216.0435,100.1731,-2914.5673,0.786176,0.176427,0.946230,0.272014,0.856983,0.967330,0.510013,0.688840,0
1776442139.845513,-210.0284,99.0851,6650.0765,0.738843,0.148300,0.976009,0.288804,0.878420,0.957632,0.467828,0.581474,0
1776442139.850513,-149.5427,98.0728,11046.7045,0.735167,0.195910,0.959829,0.269385,0.863557,0.958528,0.557438,0.642674,0
1776442139.855513,-99.5614,97.5896,6098.4909,0.741431,0.168831,0.949831,0.280308,0.881895,0.933453,0.516020,0.629049,0
1776442139.860513,-88.5578,97.0772,-15195.7895,0.744860,0.176000,0.979200,0.294926,0.855762,0.944843,0.478336,0.622861,0
1776442139.865513,-251.5193,96.7041,-26271.3976,0.711949,0.178246,0.911521,0.301688,0.855307,0.914719,0.533852,0.618907,0
1776442139.870513,-351.2718,94.5620,9914.7730,0.726124,0.199502,0.953082,0.321809,0.859745,0.938020,0.464461,0.631539,0
1776442139.875513,-152.3715,93.1914,29348.9294,0.762511,0.141214,0.919519,0.322690,0.847637,0.911640,0.475478,0.644175,0
1776442139.880513,-57.7825,93.0383,15049.6539,0.765035,0.163384,0.925217,0.297351,0.848722,0.944881,0.520240,0.656214,0
1776442139.885513,-1.8750,92.6135,-15141.7961,0.768081,0.180959,0.949297,0.336316,0.874686,0.956111,0.460447,0.623169,0
1776442139.890513,-209.2005,93.0196,-21360.7729,0.745566,0.174095,0.946618,0.356668,0.825769,0.945357,0.508663,0.641139,0
1776442139.895513,-215.4827,90.5215,16014.0037,0.769322,0.162256,0.930802,0.334168,0.860276,0.945106,0.492196,0.685939,0
1776442139.900513,-49.0604,90.8647,12545.0561,0.768221,0.170838,0.958804,0.370185,0.855120,0.930445,0.501643,0.661162,0
1776442139.905513,-90.0322,90.0309,-8071.0898,0.737724,0.144138,0.955280,0.361560,0.851170,0.941010,0.503858,0.653217,0
1776442139.910513,-129.7713,89.9644,-7217.5552,0.778214,0.168165,1.000000,0.344614,0.848928,0.960729,0.499531,0.646018,0
1776442139.915513,-162.2077,88.7332,3113.2413,0.761395,0.194449,0.950457,0.358049,0.844602,0.925647,0.485866,0.654100,0
1776442139.920513,-98.6389,88.3423,-3219.9329,0.775630,0.193754,0.950751,0.345443,0.871130,0.948671,0.515513,0.615959,0
1776442139.925513,-194.4070,87.7468,5262.1916,0.821128,0.163976,0.941616,0.354821,0.865620,0.967779,0.498280,0.709501,0
1776442139.930513,-46.0170,86.3983,16335.3511,0.788877,0.159021,0.907190,0.356173,0.861018,0.939766,0.479454,0.647724,0
1776442139.935513,-31.0535,87.2866,-23271.0657,0.805062,0.185404,0.956290,0.356951,0.866480,0.978330,0.471089,0.663343,0
1776442139.940513,-278.7277,86.0877,-8359.9861,0.786028,0.145727,0.940769,0.401234,0.858441,0.961727,0.489019,0.686957,0
1776442139.945513,-114.6534,84.4994,38360.7087,0.786870,0.163232,0.923754,0.419116,0.902319,0.974280,0.467263,0.622901,0
1776442139.950513,104.8794,84.9412,8623.6088,0.785275,0.175896,0.958193,0.395567,0.850029,0.929653,0.494301,0.608191,0
1776442139.955513,-28.4173,85.5482,-15039.6723,0.778142,0.159651,0.945832,0.393659,0.892290,0.942702,0.509104,0.656024,0
1776442139.960513,-45.5173,84.6570,-10036.5805,0.773352,0.164614,0.961427,0.427093,0.873077,0.963478,0.536373,0.664563,0
1776442139.965513,-128.7831,85.0930,-16066.3933,0.780149,0.175789,0.984403,0.433519,0.891762,0.925259,0.488455,0.672195,0
1776442139.970513,-206.1812,83.3692,8180.5428,0.814336,0.166395,0.980949,0.395752,0.908444,0.961881,0.522342,0.671237,0
1776442139.975513,-46.9777,83.0312,10610.2583,0.813579,0.155367,0.918751,0.415696,0.892984,0.911980,0.492633,0.657022,0
1776442139.980513,-100.0787,82.8994,-11482.2245,0.799021,0.171272,0.935313,0.417654,0.911547,0.945620,0.490685,0.657414,0
1776442139.985513,-161.7999,82.0304,8788.8645,0.832531,0.163371,0.961885,0.438356,0.879475,0.954297,0.481026,0.670326,0
1776442139.990513,-12.1900,81.2814,13616.2966,0.786359,0.181784,0.982992,0.419149,0.840770,0.930571,0.519689,0.673128,0
1776442139.995513,-25.6370,81.9085,-7896.9416,0.788231,0.189818,0.919033,0.417943,0.877027,0.945388,0.498420,0.672290,0
1776442140.000513,-91.1594,81.0251,-7054.3029,0.818006,0.194274,0.935898,0.459958,0.851179,0.959338,0.471348,0.697142,0
1776442140.005513,-96.1800,80.9969,4111.8861,0.795469,0.173098,0.930729,0.449269,0.847467,0.972168,0.519087,0.686702,0
1776442140.010513,-50.0406,80.0633,14105.2143,0.800290,0.160793,0.965148,0.435751,0.871137,0.981060,0.488779,0.696714,0
1776442140.015513,44.8722,80.4965,5780.4934,0.788310,0.159899,0.929303,0.454403,0.918170,0.967222,0.485232,0.658414,0
1776442140.020513,7.7644,80.5120,-1931.7830,0.801899,0.195007,0.926311,0.454737,0.871971,0.972464,0.533043,0.690600,0
1776442140.025513,25.5543,80.5741,523.6720,0.809580,0.160519,0.953668,0.489223,0.845623,0.966616,0.514521,0.710272,0
