Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.556560,-295.9126,170.1135,9551.6970,0.290415,0.248615,0.882902,0.000000,0.868715,0.961114,0.505730,0.372296,2
1776442139.561560,-248.1541,168.6340,6614.5350,0.342475,0.279859,0.890998,0.034351,0.847412,0.935844,0.481462,0.375844,2
1776442139.566560,-229.7673,167.6320,-11572.7575,0.309849,0.226694,0.910822,0.022288,0.865349,0.961262,0.493247,0.350258,2
1776442139.571560,-363.8817,166.3363,35.6514,0.284730,0.271844,0.906686,0.000000,0.849353,0.917293,0.517954,0.367312,2
1776442139.576560,-229.4108,163.9932,27625.7504,0.314413,0.274527,0.871873,0.047484,0.877610,0.971901,0.492515,0.412550,2
1776442139.581560,-87.6242,164.0422,1129.6683,0.331303,0.260131,0.890311,0.032341,0.884140,0.922131,0.524199,0.402995,2
1776442139.586560,-218.1141,163.1169,-19774.4542,0.343183,0.248897,0.923744,0.040560,0.891681,0.988572,0.519055,0.392871,2
1776442139.591560,-285.3688,161.8610,-4152.9446,0.335244,0.253785,0.922210,0.004620,0.861478,0.955154,0.517327,0.358890,2
1776442139.596560,-259.6435,160.2632,6566.4615,0.282251,0.240848,0.902918,0.034734,0.883205,0.945676,0.494994,0.353328,2
1776442139.601560,-219.7041,159.2646,-4769.4775,0.304654,0.244237,0.896369,0.026064,0.873423,0.937579,0.529140,0.353475,2
1776442139.606560,-307.3383,158.0662,2046.2016,0.317561,0.264026,0.875792,0.038815,0.852875,0.943603,0.483896,0.383581,2
1776442139.611560,-199.2421,156.1912,16594.0693,0.330657,0.227449,0.858678,0.018445,0.867564,0.934385,0.497507,0.423274,2
1776442139.616560,-141.3976,156.0738,-3715.7675,0.302768,0.241922,0.926959,0.063093,0.870801,0.991008,0.466823,0.394021,2
1776442139.621560,-236.3998,154.7772,-12231.7925,0.306821,0.245341,0.876494,0.032793,0.884138,0.932868,0.484236,0.385730,2
1776442139.626560,-263.7155,153.7098,7456.2880,0.301756,0.227059,0.916756,0.004594,0.903635,0.949952,0.501574,0.349085,2
1776442139.631560,-161.8369,152.1401,14752.4915,0.290712,0.303052,0.896328,0.068271,0.895015,0.945132,0.501040,0.307526,2
1776442139.636560,-116.1906,152.0914,-16003.9604,0.345482,0.268832,0.944499,0.025769,0.873222,0.945465,0.522563,0.395373,2
1776442139.641560,-321.8765,150.9782,-24804.5762,0.339499,0.256517,0.911848,0.075962,0.860911,0.953165,0.466865,0.378137,2
1776442139.646560,-364.2364,148.8726,11334.1128,0.316234,0.231192,0.890775,0.077622,0.854241,0.970710,0.504575,0.379699,2
1776442139.651560,-208.5354,147.3358,20221.0232,0.332909,0.237899,0.876486,0.038063,0.854283,0.924990,0.477774,0.373806,2
1776442139.656560,-162.0261,146.7873,8101.0209,0.324065,0.274367,0.905969,0.038695,0.825729,0.971290,0.526751,0.366806,2
1776442139.661560,-127.5252,145.7156,-3015.7196,0.317925,0.284731,0.887623,0.090260,0.912374,0.941483,0.499445,0.400196,2
1776442139.666560,-192.1833,145.5120,-32429.4864,0.323131,0.228334,0.875540,0.060807,0.846365,0.888114,0.480803,0.385846,2
1776442139.671560,-451.8201,143.7937,-5372.6085,0.363645,0.270018,0.915028,0.091611,0.901150,0.934083,0.485406,0.426171,2
1776442139.676560,-245.9094,140.9938,36779.3774,0.301232,0.258082,0.874033,0.123736,0.889313,0.899376,0.496458,0.367194,2
1776442139.681560,-84.0263,141.3346,-2188.8447,0.348107,0.254521,0.901807,0.068994,0.872448,0.975109,0.530591,0.399097,2
1776442139.686560,-267.7979,140.1536,-9144.3364,0.311470,0.254800,0.884541,0.141505,0.861460,0.960024,0.519771,0.382429,2
1776442139.691560,-175.4696,138.6567,5179.9080,0.354373,0.252249,0.932752,0.076122,0.923053,0.974947,0.510645,0.388764,2
1776442139.696560,-215.9988,138.3989,-7887.7791,0.355877,0.269052,0.901755,0.114967,0.891445,0.991865,0.498356,0.398922,2
1776442139.701560,-254.3474,136.4967,8508.1647,0.361490,0.298868,0.915475,0.102592,0.872913,0.953159,0.513511,0.383776,2
1776442139.706560,-130.9171,135.8554,5364.9498,0.345603,0.281585,0.904557,0.084583,0.872368,0.996797,0.501434,0.442588,2
1776442139.711560,-200.6979,135.1875,-13904.0177,0.345873,0.263148,0.865916,0.085524,0.904910,0.949403,0.477946,0.386690,2
1776442139.716560,-269.9573,133.8484,-127.5848,0.339935,0.272874,0.900623,0.103920,0.875654,0.933866,0.497223,0.372055,2
1776442139.721560,-201.9738,132.4879,7006.8740,0.340472,0.287762,0.912744,0.068226,0.849564,0.929957,0.479337,0.392212,2
1776442139.726560,-199.8886,131.8287,-1960.9750,0.309677,0.249824,0.880661,0.072472,0.888407,0.969607,0.471076,0.394628,2
1776442139.731560,-221.5835,130.4890,-1521.6478,0.330767,0.291720,0.886828,0.096938,0.871250,0.959158,0.496516,0.404688,2
1776442139.736560,-215.1051,129.6129,3279.5632,0.312279,0.241425,0.891645,0.126615,0.851009,0.922972,0.528388,0.390505,2
1776442139.741560,-188.7879,128.3380,-1721.5133,0.357905,0.225677,0.863041,0.089554,0.848105,0.970257,0.534454,0.404906,2
1776442139.746560,-232.3202,127.7250,842.0117,0.366387,0.282078,0.909490,0.103577,0.867630,0.940818,0.493243,0.397343,2
1776442139.751560,-180.3678,126.0148,6533.9661,0.360016,0.267242,0.918646,0.130185,0.872471,0.920818,0.477992,0.393785,2
1776442139.756560,-166.9805,125.9213,-7403.3552,0.320053,0.246811,0.886366,0.128545,0.897332,0.935849,0.497936,0.410354,2
1776442139.761560,-254.4013,124.3450,6268.1449,0.355874,0.252050,0.928026,0.154592,0.863104,0.974890,0.505685,0.402687,2
1776442139.766560,-104.2991,123.3773,16692.4868,0.347884,0.227582,0.916200,0.174198,0.877823,0.962886,0.481959,0.386398,2
1776442139.771560,-87.4765,123.3020,-10982.8806,0.335436,0.271139,0.894147,0.133417,0.893864,0.919536,0.489766,0.377113,2
1776442139.776560,-214.1279,122.5025,-9356.5449,0.328185,0.272971,0.876433,0.147879,0.875455,0.930045,0.493379,0.396495,2
1776442139.781560,-181.0419,121.1607,-1106.3605,0.357515,0.259212,0.904311,0.150681,0.863131,0.932926,0.508885,0.408078,2
1776442139.786560,-225.1915,120.6921,-2017.4939,0.342952,0.282271,0.898830,0.159997,0.868824,0.943336,0.465694,0.407497,2
1776442139.791560,-201.2169,118.9088,12810.2981,0.322033,0.293198,0.905081,0.121446,0.884829,0.929595,0.485128,0.405813,2
1776442139.796560,-97.0885,118.6799,2752.0505,0.372225,0.258322,0.908489,0.183182,0.854947,0.947966,0.497191,0.428785,2
1776442139.801560,-173.6963,117.9379,-15676.6981,0.353080,0.281276,0.877831,0.130742,0.874663,0.941735,0.493571,0.411536,2
1776442139.806560,-253.8555,116.9430,11614.2017,0.339348,0.259104,0.892666,0.147825,0.870638,0.941444,0.516263,0.374992,2
1776442139.811560,-57.5543,115.3994,6025.7280,0.373511,0.256809,0.897442,0.153908,0.871845,0.952762,0.477578,0.437513,2
1776442139.816560,-193.5982,116.3674,-33276.7197,0.350965,0.279292,0.902900,0.136750,0.883898,0.982157,0.517780,0.401883,2
1776442139.821560,-390.3215,113.4634,12240.4090,0.344781,0.286172,0.966712,0.158448,0.875460,0.922577,0.501711,0.373058,2
1776442139.826560,-71.1941,112.4642,35396.1799,0.382422,0.259864,0.892217,0.194378,0.847712,0.972816,0.509594,0.403217,2
1776442139.831560,-36.3597,112.7514,-13085.6708,0.376230,0.251582,0.937101,0.147595,0.883711,0.950856,0.511042,0.434315,2
1776442139.836560,-202.0508,112.1006,-68.9848,0.367487,0.287475,0.902422,0.149893,0.839500,0.944435,0.497311,0.416094,2
1776442139.841560,-37.0496,110.7309,5759.4829,0.378270,0.279455,0.889898,0.175579,0.888232,0.954034,0.506842,0.421185,2
1776442139.846560,-144.4560,111.7301,-23126.3102,0.400209,0.244293,0.886378,0.198652,0.877361,0.961062,0.506915,0.424830,2
1776442139.851560,-268.3127,109.2864,8968.9532,0.360811,0.268985,0.896205,0.151069,0.827508,0.933306,0.499296,0.387513,2
1776442139.856560,-54.7665,109.0470,19485.9141,0.365640,0.296265,0.884453,0.195927,0.854731,0.917140,0.510504,0.426892,2
1776442139.861560,-73.4535,108.7387,-16085.5426,0.381977,0.263742,0.928122,0.169777,0.857283,0.948284,0.520405,0.411352,2
1776442139.866560,-215.6219,108.3125,-5140.7755,0.347660,0.279077,0.922369,0.199047,0.885578,0.966703,0.503972,0.403857,2
1776442139.871560,-124.8613,106.5825,16722.5189,0.372850,0.274609,0.903625,0.159391,0.858824,0.957480,0.492138,0.419540,2
