Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.608440,-295.4623,170.7675,13225.6816,0.317122,0.238036,0.884127,0.000000,0.877864,0.960046,0.508852,0.428684,2
1776442139.613440,-229.3339,169.2902,5589.6641,0.309417,0.260513,0.890873,0.007124,0.855075,0.979856,0.488426,0.373183,2
1776442139.618440,-239.5657,168.4741,4597.5114,0.326278,0.252956,0.890696,0.020344,0.880552,0.942001,0.478543,0.392793,2
1776442139.623440,-183.3588,166.8945,13403.2125,0.307301,0.229830,0.893140,0.010041,0.888499,0.967816,0.507826,0.380454,2
1776442139.628440,-105.5335,166.6405,-590.3663,0.323965,0.256811,0.909744,0.030148,0.881530,0.958830,0.448974,0.377862,2
1776442139.633440,-189.2624,165.8392,-6229.9321,0.330305,0.247588,0.933460,0.007407,0.874711,0.966480,0.493541,0.394092,2
1776442139.638440,-167.8329,164.7479,-1807.8975,0.293526,0.282057,0.898241,0.046473,0.864513,0.922137,0.473710,0.369122,2
1776442139.643440,-207.3414,164.1608,-3559.2608,0.300628,0.225455,0.922565,0.031114,0.846160,0.962209,0.496973,0.357498,2
1776442139.648440,-203.4255,162.6745,10596.1801,0.296639,0.287658,0.919865,0.019933,0.913680,0.959488,0.526753,0.349812,2
1776442139.653440,-101.3796,162.1266,9816.7000,0.329006,0.264584,0.865436,0.012685,0.903492,0.967567,0.527530,0.377529,2
1776442139.658440,-105.2585,161.6607,-12064.8141,0.329536,0.251986,0.877916,0.025690,0.848760,0.948602,0.522626,0.402203,2
1776442139.663440,-222.0278,161.0740,-11561.3260,0.338370,0.249114,0.933485,0.022884,0.853464,0.954657,0.533901,0.384997,2
1776442139.668440,-220.8717,159.4404,9372.4552,0.317561,0.250108,0.891681,0.066387,0.876051,0.933292,0.482995,0.352097,2
1776442139.673440,-128.3032,158.8653,-4762.3029,0.316770,0.214777,0.916057,0.022816,0.877746,0.939003,0.518078,0.363229,2
1776442139.678440,-268.4947,158.1574,-13211.7414,0.310816,0.265015,0.908940,0.052714,0.876714,0.972457,0.509576,0.396300,2
1776442139.683440,-260.4206,156.1803,15945.4841,0.306787,0.294100,0.875133,0.023615,0.875550,0.947737,0.511703,0.344613,2
1776442139.688440,-109.0399,155.5532,14282.3762,0.342154,0.259996,0.963750,0.038531,0.852784,0.960777,0.478779,0.392993,2
1776442139.693440,-117.5969,155.0899,-1444.9406,0.347809,0.276247,0.873104,0.046617,0.865785,0.943824,0.513762,0.415703,2
1776442139.698440,-123.4893,154.3772,-4168.2746,0.312680,0.255127,0.898539,0.043861,0.863835,0.943191,0.474548,0.396848,2
1776442139.703440,-159.2796,153.8550,-6101.5405,0.343945,0.255669,0.918474,0.038404,0.873589,0.945444,0.491504,0.389644,2
1776442139.708440,-184.5047,152.7844,8811.4324,0.308570,0.226110,0.900417,0.035362,0.861016,0.945753,0.480635,0.379053,2
1776442139.713440,-71.1653,152.0100,11885.8718,0.305497,0.277908,0.876326,0.043049,0.885547,0.968153,0.530366,0.404480,2
1776442139.718440,-65.6460,152.0728,-23268.0428,0.334713,0.242246,0.862203,0.081647,0.899349,0.928174,0.505002,0.388065,2
1776442139.723440,-303.8457,151.3535,-8656.5917,0.312101,0.252709,0.898581,0.094722,0.824972,0.972728,0.476242,0.392955,2
1776442139.728440,-152.2119,149.0343,21443.4537,0.330083,0.259048,0.936597,0.073750,0.889333,0.946440,0.492768,0.400384,2
1776442139.733440,-89.4112,149.8314,-1930.7701,0.325557,0.295757,0.912012,0.093281,0.862707,0.938618,0.481812,0.396788,2
1776442139.738440,-171.5196,148.1402,-6495.3649,0.333419,0.281840,0.911619,0.085827,0.835908,0.957284,0.505109,0.386218,2
1776442139.743440,-154.3648,148.1162,46.6792,0.363319,0.231974,0.900130,0.058603,0.831017,0.933200,0.514743,0.431037,2
1776442139.748440,-171.0528,146.5966,-2349.8475,0.349285,0.253009,0.897873,0.087748,0.865384,0.962745,0.480153,0.399706,2
1776442139.753440,-177.8633,146.4057,-1846.9575,0.341312,0.245596,0.881239,0.087783,0.878674,0.938198,0.491781,0.392315,2
1776442139.758440,-189.5224,144.8179,10872.3055,0.358576,0.249024,0.864297,0.087188,0.845327,0.947877,0.505181,0.438252,2
1776442139.763440,-69.1402,144.5105,5140.9431,0.331614,0.307764,0.891353,0.069519,0.874104,0.960865,0.476357,0.436002,2
1776442139.768440,-138.1130,144.1265,-2651.3268,0.392700,0.257304,0.865171,0.113635,0.892216,0.923622,0.492869,0.433484,2
1776442139.773440,-95.6535,143.1293,2587.5401,0.335177,0.200577,0.913883,0.079165,0.840537,0.967967,0.497060,0.387050,2
1776442139.778440,-112.2376,143.1700,-13515.3609,0.322892,0.280649,0.892951,0.126895,0.872904,0.946587,0.544806,0.401898,2
1776442139.783440,-230.8071,142.0070,-640.5605,0.338253,0.266908,0.902651,0.120344,0.901375,0.928938,0.473304,0.393102,2
1776442139.788440,-118.6432,140.8619,17102.0145,0.335667,0.265017,0.853686,0.126420,0.868086,0.945824,0.503598,0.422869,2
1776442139.793440,-59.7870,140.8205,-7895.6594,0.342641,0.286943,0.898648,0.099816,0.875530,0.919540,0.491649,0.385975,2
1776442139.798440,-197.5998,140.2640,-19084.3898,0.377244,0.263912,0.918683,0.136278,0.868760,0.952678,0.504459,0.406968,2
1776442139.803440,-250.6309,138.8445,7801.3079,0.366818,0.291573,0.923459,0.068772,0.855791,0.914391,0.502133,0.451107,2
1776442139.808440,-119.5867,137.7577,20260.7918,0.333543,0.217215,0.918930,0.112374,0.895629,0.984332,0.510952,0.371876,2
1776442139.813440,-48.0229,137.6487,-6494.7833,0.346209,0.316608,0.875231,0.147492,0.893577,0.947355,0.510897,0.382279,2
1776442139.818440,-184.5345,137.2775,-12843.8976,0.357128,0.240344,0.899350,0.098491,0.867836,0.987691,0.457675,0.436393,2
1776442139.823440,-176.4619,135.8033,-2111.7038,0.357083,0.221776,0.879124,0.097799,0.870872,0.937525,0.503185,0.399238,2
1776442139.828440,-205.6516,135.5129,10567.2445,0.378471,0.282590,0.881949,0.122553,0.876974,0.899592,0.508409,0.445477,2
