Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS_Norm,Comp_RMS_Norm,Symmetry_Score,Phase_Progress,Target_MDF,Target_MNF,Target_ZCR,Target_Raw_Unfilt,label
1776442139.298506,476.496755,137.657883,-23779.569603,0.380807,0.209272,0.831767,0.961788,0.828496,0.978460,0.459547,0.456222,1
1776442139.303506,311.516257,139.615922,-11956.893636,0.374613,0.186533,0.808363,0.939734,0.857267,1.023818,0.461895,0.428960,1
1776442139.308506,366.138614,140.824990,9774.256282,0.341060,0.224460,0.772978,0.957351,0.856870,1.003230,0.470358,0.423930,1
1776442139.313506,400.562575,143.222790,9482.895961,0.370793,0.231374,0.774207,0.982852,0.819484,1.013634,0.453492,0.451280,1
1776442139.318506,461.903783,144.912699,-5271.005453,0.350541,0.174449,0.786621,0.949778,0.815768,1.014309,0.485243,0.405827,1
1776442139.323506,344.779296,147.759681,-17089.435077,0.351756,0.196517,0.835512,0.948048,0.840873,1.005100,0.448688,0.404202,1
1776442139.328506,303.862185,148.471265,8946.426312,0.335284,0.232487,0.815554,0.965982,0.807341,1.004103,0.438732,0.406375,1
1776442139.333506,424.549194,150.683726,6059.035062,0.361220,0.195610,0.812903,0.897809,0.845395,0.983810,0.462003,0.394346,1
1776442139.338506,368.045509,152.858275,-14151.794528,0.375227,0.222334,0.827204,0.973689,0.820684,1.035720,0.436098,0.446994,1
1776442139.343506,282.659832,154.221961,5859.031530,0.359909,0.209860,0.806469,0.958081,0.815680,1.024250,0.480341,0.395982,1
1776442139.348506,430.669197,155.851914,24500.248843,0.318580,0.177002,0.818481,1.017491,0.852944,1.002895,0.448625,0.411237,1
1776442139.353506,510.683163,158.360751,-6505.055379,0.347439,0.208287,0.809483,0.953444,0.835339,0.984940,0.481280,0.388911,1
1776442139.358506,375.043310,161.154878,-18775.777985,0.363516,0.206744,0.752137,0.997126,0.807448,1.010399,0.443753,0.413223,1
1776442139.363506,324.187106,161.918991,10802.008829,0.337161,0.223935,0.801656,0.995234,0.838993,1.028534,0.452424,0.415336,1
1776442139.368506,485.128352,164.611005,11958.938697,0.341413,0.214566,0.797388,1.003168,0.810677,1.015844,0.462740,0.424287,1
1776442139.373506,432.181673,166.560811,-1452.252720,0.323778,0.236404,0.757718,1.010050,0.809557,1.022125,0.475604,0.429967,1
1776442139.378506,477.611280,169.165520,-18513.423134,0.347156,0.198645,0.802241,1.024959,0.812924,0.960222,0.471746,0.418952,1
1776442139.383506,248.679876,171.113702,-9474.821317,0.352886,0.204053,0.805635,1.009722,0.805450,0.991887,0.460711,0.411747,1
1776442139.388506,392.827823,171.892687,31015.187419,0.337094,0.231505,0.783481,1.049520,0.840134,1.024649,0.487735,0.412176,1
1776442139.393506,540.039820,174.809264,40996.436545,0.325565,0.200442,0.823224,1.009864,0.840861,1.019162,0.470320,0.443146,1
1776442139.398506,-479.212977,175.051043,17968.155786,0.356431,0.234159,0.818944,0.019516,0.808209,1.025718,0.460143,0.413395,1
1776442139.403506,-447.748278,172.641113,9801.103256,0.356364,0.217670,0.816570,-0.019156,0.825528,1.028547,0.455490,0.430481,1
1776442139.408506,-380.744128,170.805536,7213.702029,0.356313,0.276497,0.792450,0.048092,0.814123,1.036622,0.483207,0.414317,1
1776442139.413506,-382.847282,168.590718,3336.376529,0.312155,0.312558,0.786543,0.002932,0.854319,0.964027,0.460978,0.389101,1
1776442139.418506,-345.046577,167.202316,-9328.232530,0.342365,0.334026,0.826337,0.043648,0.872414,0.993765,0.466093,0.404062,1
1776442139.423506,-475.471558,164.908659,-8488.773389,0.356236,0.374648,0.805035,0.017179,0.812504,1.022459,0.465223,0.460051,1
1776442139.428506,-423.526969,162.657782,4139.527148,0.344320,0.409610,0.810989,0.043418,0.839482,1.013382,0.441722,0.443209,1
1776442139.433506,-438.167378,160.456674,10590.564304,0.372611,0.439468,0.820726,-0.001015,0.825567,1.040859,0.432373,0.427687,1
