Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.6260,-4.7638,63.4327,314.4115,19.1920,17.9815,0.5000,0.0000,1.0000,bad
1776503967.6422,0.3876,63.3546,161.6012,22.4656,20.1303,0.4893,0.0170,1.0000,bad
1776503967.6584,5.5390,63.2766,8.7909,25.7392,22.2791,0.4787,0.0339,1.0000,bad
1776503967.6747,0.8542,63.5301,-78.8283,26.9784,22.5043,0.4253,0.0509,1.0000,bad
1776503967.6909,-4.1818,63.7955,-164.1193,28.1449,22.6608,0.3705,0.0678,1.0000,bad
1776503967.7076,-5.0269,63.4286,-19.2016,29.3442,22.2281,0.3613,0.0847,1.0000,bad
1776503967.7243,-5.5616,63.0148,142.7686,30.5460,21.7518,0.3554,0.1017,1.0000,bad
1776503967.7405,-0.4509,63.1780,65.2512,30.8156,20.9816,0.3406,0.1186,1.0000,bad
1776503967.7568,5.3111,63.4077,-39.8994,30.9776,20.1775,0.3248,0.1356,1.0000,bad
1776503967.7730,-0.3982,63.4138,-110.1383,30.8603,19.7656,0.3226,0.1525,1.0000,bad
1776503967.7892,-7.9429,63.3842,-174.7914,30.6982,19.4165,0.3226,0.1695,1.0000,bad
1776503967.8058,-8.0422,63.1529,-28.0918,29.7881,19.3563,0.2999,0.1864,1.0000,bad
1776503967.8225,-6.5904,62.8796,162.6395,28.7221,19.3563,0.2724,0.2034,1.0000,bad
1776503967.8389,-2.1891,62.8764,254.8754,26.8463,19.1245,0.2927,0.2203,1.0000,bad
1776503967.8551,2.9816,62.9435,321.4168,24.7594,18.8322,0.3254,0.2373,1.0000,bad
1776503967.8713,8.6964,63.0139,375.6517,22.1338,17.8549,0.3845,0.2543,1.0000,bad
1776503967.8875,14.5843,63.0854,425.9710,19.3368,16.6596,0.4520,0.2712,1.0000,bad
1776503967.9041,22.3821,63.4380,366.1927,16.8115,15.0245,0.4948,0.2881,1.0000,bad
1776503967.9208,30.9074,63.8976,264.4725,14.3898,13.2218,0.5281,0.3051,1.0000,bad
1776503967.9372,32.9370,64.4816,19.9407,12.6765,12.3857,0.5932,0.3220,1.0000,bad
1776503967.9534,32.0436,65.1214,-288.8562,11.2820,11.9845,0.6726,0.3390,1.0000,bad
1776503967.9696,23.8334,65.6041,-448.1708,10.3323,12.7276,0.7966,0.3559,1.0000,bad
1776503967.9858,11.7722,66.0042,-528.8106,9.6167,14.0728,0.9441,0.3729,1.0000,bad
1776503968.0024,3.3059,66.0540,-501.1660,9.4573,15.8171,1.0000,0.3898,1.0000,bad
1776503968.0191,-2.9635,65.8898,-407.3475,9.6378,17.8052,1.0000,0.4068,1.0000,bad
1776503968.0355,-8.9616,65.8113,-378.8970,10.0084,19.2262,0.9383,0.4237,1.0000,bad
1776503968.0517,-14.7681,65.7935,-396.5885,10.5131,20.2468,0.8329,0.4407,1.0000,bad
