Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.8560,296.6446,65.3321,-758.7467,83.6062,77.5672,0.4775,0.0000,1.0000,bad
1776503967.8722,284.2131,70.1924,-1651.9393,93.6074,91.3243,0.5969,0.0170,1.0000,bad
1776503967.8884,271.7817,75.0527,-2545.1320,103.6086,105.0813,0.7163,0.0339,1.0000,bad
1776503967.9051,201.8574,79.1128,-3264.3034,103.2855,110.1078,0.6047,0.0509,1.0000,bad
1776503967.9218,129.8798,83.1443,-3977.2598,102.5936,114.8225,0.4849,0.0678,1.0000,bad
1776503967.9381,69.0892,83.4798,-2137.6228,110.4456,123.9416,0.4552,0.0847,1.0000,bad
1776503967.9543,9.1274,83.5416,-108.9048,118.9305,133.3868,0.4323,0.1017,1.0000,bad
1776503967.9705,59.6495,83.5785,-365.4429,125.3841,140.6844,0.3677,0.1186,1.0000,bad
1776503967.9868,122.9198,83.6126,-885.6643,131.6035,147.7342,0.2983,0.1356,1.0000,bad
1776503968.0034,50.0576,87.3067,-3779.7110,137.3535,152.1393,0.2891,0.1525,1.0000,bad
1776503968.0201,-44.5857,91.5865,-7053.5697,143.0285,156.1212,0.2896,0.1695,1.0000,bad
1776503968.0364,-189.1686,87.1309,-4648.2239,144.1409,156.5443,0.2897,0.1864,1.0000,bad
1776503968.0526,-344.1556,80.8554,-1059.7105,144.3029,156.2260,0.2897,0.2034,1.0000,bad
1776503968.0689,-261.5463,74.7566,2787.8377,139.4342,149.3485,0.2831,0.2203,1.0000,bad
1776503968.0851,-116.9554,68.7040,6702.9602,133.2531,140.7598,0.2747,0.2373,1.0000,bad
1776503968.1017,-1.6243,69.7949,6024.4566,126.5745,130.6400,0.2760,0.2543,1.0000,bad
1776503968.1184,104.3969,73.1588,3884.3447,119.7376,120.0329,0.2804,0.2712,1.0000,bad
1776503968.1347,135.0321,74.8221,407.8839,109.8594,107.6440,0.2539,0.2881,1.0000,bad
1776503968.1510,136.9489,75.8375,-3577.6621,98.8226,94.5762,0.2158,0.3051,1.0000,bad
1776503968.1672,27.4183,78.5606,-5456.8265,90.3904,83.1952,0.2000,0.3220,1.0000,bad
1776503968.1834,-132.2636,82.0523,-6388.1191,83.1302,72.5733,0.1943,0.3390,1.0000,bad
1776503968.1999,-226.7476,76.9470,-3846.7700,74.7749,64.7203,0.2215,0.3559,1.0000,bad
1776503968.2167,-286.9169,67.3170,522.2854,65.8432,58.3246,0.2661,0.3729,1.0000,bad
1776503968.2331,-228.0642,63.3417,2743.9750,59.6730,50.6634,0.3233,0.3898,1.0000,bad
1776503968.2493,-96.4758,62.8220,3653.3855,55.1903,42.2286,0.3882,0.4068,1.0000,bad
1776503968.2655,-41.7569,62.1043,3146.2861,56.2855,39.2771,0.4609,0.4237,1.0000,bad
1776503968.2817,-41.2989,61.2469,1639.2974,61.3181,40.1960,0.5391,0.4407,1.0000,bad
1776503968.2982,-23.9225,60.5927,1074.6926,65.9618,42.5322,0.5404,0.4577,1.0000,bad
1776503968.3149,7.2000,60.1036,1275.7748,70.2894,46.0201,0.4794,0.4746,1.0000,bad
1776503968.3314,29.3954,60.4971,1039.7359,76.5343,49.2724,0.4627,0.4915,1.0000,bad
1776503968.3476,43.2589,61.7145,395.7171,84.5686,52.3048,0.4873,0.5085,1.0000,bad
1776503968.3638,44.7273,62.5542,-61.3333,92.4037,55.8970,0.4909,0.5254,1.0000,bad
