Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.6100,9.4750,64.4061,-98.6744,14.3411,12.3558,0.3158,0.0000,1.0000,bad
1776503967.6262,7.8583,64.5613,11.4615,15.1206,12.9861,0.3449,0.0170,1.0000,bad
1776503967.6424,6.2416,64.7165,121.5974,15.9000,13.6165,0.3740,0.0339,1.0000,bad
1776503967.6587,11.7141,64.7677,202.6571,14.3776,12.1658,0.3948,0.0509,1.0000,bad
1776503967.6749,17.4398,64.8152,282.6784,12.7730,10.6409,0.4153,0.0678,1.0000,bad
1776503967.6916,21.2963,65.3184,140.9571,11.3593,9.7038,0.5311,0.0847,1.0000,bad
1776503967.7083,25.0144,65.8554,-17.1895,9.9598,8.8102,0.6540,0.1017,1.0000,bad
1776503967.7245,21.0800,66.1757,-169.7844,9.3146,8.8908,0.7034,0.1186,1.0000,bad
1776503967.7408,16.2626,66.4711,-321.7387,8.7565,9.0838,0.7444,0.1356,1.0000,bad
1776503967.7570,10.0703,66.6978,-381.5290,9.7075,9.6874,0.7147,0.1525,1.0000,bad
1776503967.7732,3.6581,66.9136,-426.5731,10.9000,10.3568,0.6738,0.1695,1.0000,bad
1776503967.7898,-3.9195,66.8414,-345.4716,12.3168,11.2548,0.6124,0.1864,1.0000,bad
1776503967.8065,-11.7399,66.7092,-238.0897,13.7803,12.2005,0.5469,0.2034,1.0000,bad
1776503967.8229,-12.7658,66.4396,-59.6949,15.1084,12.9136,0.5777,0.2203,1.0000,bad
1776503967.8391,-12.0192,66.1340,137.2250,16.4012,13.5660,0.6336,0.2373,1.0000,bad
1776503967.8553,-7.8125,65.9978,128.1111,17.4705,14.4824,0.6130,0.2543,1.0000,bad
1776503967.8715,-2.5049,65.9154,53.4410,18.4686,15.4827,0.5680,0.2712,1.0000,bad
1776503967.8881,-4.1048,65.9277,-95.1111,19.3349,16.8967,0.5104,0.2881,1.0000,bad
1776503967.9048,-8.3363,65.9759,-271.8087,20.1509,18.4683,0.4480,0.3051,1.0000,bad
1776503967.9212,-14.1131,65.7395,-292.9653,21.0699,19.9286,0.4374,0.3220,1.0000,bad
1776503967.9374,-20.5853,65.3751,-244.1285,22.0352,21.3388,0.4501,0.3390,1.0000,bad
1776503967.9536,-23.4563,64.9983,-52.1791,22.6851,22.7590,0.4289,0.3559,1.0000,bad
1776503967.9698,-24.4320,64.6151,215.0926,23.1689,24.1845,0.3898,0.3729,1.0000,bad
1776503967.9864,-17.7598,64.2031,320.6030,23.4497,25.5667,0.3750,0.3898,1.0000,bad
1776503968.0031,-6.4139,63.7736,327.2594,23.6065,26.9223,0.3750,0.4068,1.0000,bad
1776503968.0195,-2.0308,63.8147,6.2016,23.3918,28.0305,0.3672,0.4237,1.0000,bad
