Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.7190,-77.7612,70.1482,161.4681,73.5028,63.0608,0.2283,0.0000,1.0000,bad
1776503967.7352,-75.1157,68.8742,144.1664,80.1954,67.4296,0.2166,0.0170,1.0000,bad
1776503967.7514,-72.4702,67.6001,126.8647,86.8879,71.7985,0.2049,0.0339,1.0000,bad
1776503967.7681,-70.9384,66.4963,205.9443,84.3105,67.1227,0.2129,0.0509,1.0000,bad
1776503967.7848,-69.4463,65.3986,288.4660,81.4020,62.1239,0.2216,0.0678,1.0000,bad
1776503967.8011,-61.7583,64.2294,607.6358,78.0067,58.4456,0.2256,0.0847,1.0000,bad
1776503967.8173,-53.6113,63.0548,944.3349,74.5754,54.8650,0.2293,0.1017,1.0000,bad
1776503967.8335,-31.3062,62.4361,1033.0397,71.0155,52.6793,0.2732,0.1186,1.0000,bad
1776503967.8498,-7.3675,61.8815,1093.1297,67.4408,50.6546,0.3217,0.1356,1.0000,bad
1776503967.8664,6.4111,62.1682,528.3276,64.3614,48.9841,0.3473,0.1525,1.0000,bad
1776503967.8831,18.5641,62.5896,-136.4573,61.3614,47.3703,0.3691,0.1695,1.0000,bad
1776503967.8994,3.7929,62.8738,-805.9612,58.1578,45.2723,0.3665,0.1864,1.0000,bad
1776503967.9156,-16.5874,63.1294,-1476.4482,54.9118,43.0734,0.3587,0.2034,1.0000,bad
1776503967.9319,-46.6165,62.4389,-1494.6883,51.2427,40.1122,0.3174,0.2203,1.0000,bad
1776503967.9481,-79.1626,61.5016,-1342.7770,47.4633,36.9521,0.2674,0.2373,1.0000,bad
1776503967.9647,-94.7966,59.8232,-955.3674,43.2525,33.5961,0.2917,0.2543,1.0000,bad
1776503967.9814,-105.0495,57.9091,-493.0265,38.9045,30.1777,0.3397,0.2712,1.0000,bad
1776503967.9977,-109.1259,56.2073,33.3091,36.3110,27.6536,0.3459,0.2881,1.0000,bad
1776503968.0140,-110.8493,54.5864,584.0236,34.3860,25.4701,0.3363,0.3051,1.0000,bad
1776503968.0302,-93.1349,52.6841,1083.3971,35.9927,25.4609,0.3302,0.3220,1.0000,bad
1776503968.0464,-66.6735,50.6551,1559.6671,39.1886,26.4302,0.3258,0.3390,1.0000,bad
1776503968.0629,-37.8755,50.0493,1428.5670,43.2382,29.8587,0.2956,0.3559,1.0000,bad
1776503968.0797,-7.8476,50.1925,977.7983,47.7371,34.5816,0.2519,0.3729,1.0000,bad
1776503968.0961,1.3141,50.2300,683.6001,52.9576,41.5890,0.2214,0.3898,1.0000,bad
1776503968.1123,-2.2757,50.2028,485.0837,58.6190,49.9923,0.1990,0.4068,1.0000,bad
1776503968.1285,6.0833,50.1353,650.9914,64.0654,57.5551,0.1831,0.4237,1.0000,bad
1776503968.1447,22.8768,50.0392,1074.1397,69.3599,64.5244,0.1718,0.4407,1.0000,bad
1776503968.1612,43.9884,50.5988,1338.3046,75.7536,71.6932,0.1607,0.4577,1.0000,bad
1776503968.1779,68.6085,51.6912,1473.2955,83.0405,79.0241,0.1498,0.4746,1.0000,bad
1776503968.1944,93.8352,53.0179,1438.4546,89.8116,86.6507,0.1477,0.4915,1.0000,bad
1776503968.2106,119.6280,54.5631,1245.1037,96.1013,94.5532,0.1538,0.5085,1.0000,bad
1776503968.2268,138.6320,56.7199,726.9995,101.8378,101.4574,0.1838,0.5254,1.0000,bad
1776503968.2431,150.3620,59.5319,-139.0549,106.9816,107.2919,0.2395,0.5423,1.0000,bad
1776503968.2595,142.5139,62.1265,-715.7276,111.2739,111.2349,0.2677,0.5593,1.0000,bad
1776503968.2762,110.5698,64.4538,-936.2382,114.5183,112.8499,0.2620,0.5763,1.0000,bad
1776503968.2927,90.6147,66.1003,-1098.2813,118.6791,112.5966,0.2644,0.5932,1.0000,bad
