Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.6090,-42.0994,49.8292,412.1332,13.4784,16.4114,0.9412,0.0000,1.0000,bad
1776503967.6257,-35.3469,49.1394,350.9784,16.1535,19.2768,0.9123,0.0170,1.0000,bad
1776503967.6424,-28.5944,48.4496,289.8236,18.8287,22.1423,0.8834,0.0339,1.0000,bad
1776503967.6587,-25.7784,48.1945,313.8622,20.5321,23.5946,0.7732,0.0509,1.0000,bad
1776503967.6749,-23.1029,47.9549,340.9435,22.2008,24.9965,0.6600,0.0678,1.0000,bad
1776503967.6911,-14.9507,47.4623,391.2800,23.5625,25.5140,0.6002,0.0847,1.0000,bad
1776503967.7073,-6.3928,46.9509,443.3392,24.9015,25.9660,0.5443,0.1017,1.0000,bad
1776503967.7240,0.0028,47.1947,235.2571,25.6118,25.8679,0.5046,0.1186,1.0000,bad
1776503967.7407,6.1489,47.5256,-2.8412,26.2496,25.7063,0.4667,0.1356,1.0000,bad
1776503967.7570,0.6902,47.4836,-60.8733,26.2000,25.3942,0.4543,0.1525,1.0000,bad
1776503967.7732,-6.6251,47.3819,-90.0948,26.0403,25.0580,0.4458,0.1695,1.0000,bad
1776503967.7894,-4.4122,47.2347,25.2298,25.6225,24.8663,0.4914,0.1864,1.0000,bad
1776503967.8056,-0.2142,47.0779,170.6681,25.1509,24.7046,0.5482,0.2034,1.0000,bad
1776503967.8223,2.5424,47.1868,-47.6098,24.5201,24.2924,0.5790,0.2203,1.0000,bad
1776503967.8390,4.9230,47.3650,-360.7702,23.8477,23.8148,0.6029,0.2373,1.0000,bad
1776503967.8553,-7.1557,47.4095,-593.7160,22.8567,22.7695,0.5763,0.2543,1.0000,bad
1776503967.8715,-23.8351,47.4115,-801.1391,21.7644,21.5435,0.5335,0.2712,1.0000,bad
1776503967.8877,-36.7260,46.7358,-790.5455,20.4794,19.9648,0.5535,0.2881,1.0000,bad
1776503967.9040,-48.1737,45.8021,-696.8979,19.1210,18.2517,0.5975,0.3051,1.0000,bad
1776503967.9205,-58.9238,44.9873,-772.4357,17.2338,16.4225,0.6461,0.3220,1.0000,bad
1776503967.9372,-69.3600,44.2260,-924.1069,15.1087,14.5411,0.6968,0.3390,1.0000,bad
1776503967.9536,-87.0836,42.8959,-918.5391,13.2741,12.9998,0.7419,0.3559,1.0000,bad
1776503967.9698,-108.6426,41.2665,-830.2139,11.5924,11.6374,0.7840,0.3729,1.0000,bad
1776503967.9861,-119.6430,39.2838,-110.3628,10.1831,10.6006,0.8610,0.3898,1.0000,bad
1776503968.0023,-124.1909,37.0852,995.4208,8.9404,9.7629,0.9593,0.4068,1.0000,bad
1776503968.0188,-95.4963,35.0426,1925.3739,8.2114,9.2040,0.9640,0.4237,1.0000,bad
1776503968.0355,-43.3364,33.1099,2731.2113,7.8453,8.8418,0.9025,0.4407,1.0000,bad
1776503968.0519,7.1764,32.9490,2577.0448,7.9932,8.7764,0.8788,0.4577,1.0000,bad
1776503968.0682,56.3510,34.2278,1642.8749,8.5588,8.9522,0.8856,0.4746,1.0000,bad
1776503968.0844,74.8570,35.5412,784.7932,9.2489,9.4855,0.8780,0.4915,1.0000,bad
1776503968.1006,64.7388,36.8869,-2.2731,10.0551,10.3527,0.8571,0.5085,1.0000,bad
1776503968.1171,57.9139,37.8746,-396.1006,10.7579,11.5743,0.8234,0.5254,1.0000,bad
1776503968.1338,54.6174,38.4789,-368.6008,11.3497,13.1758,0.7761,0.5423,1.0000,bad
1776503968.1503,49.0848,39.3170,-379.6320,11.9848,14.8494,0.7736,0.5593,1.0000,bad
1776503968.1665,40.8000,40.4428,-438.0859,12.6732,16.6116,0.8262,0.5763,1.0000,bad
1776503968.1827,32.9668,41.1243,-495.2555,13.3527,18.1338,0.8591,0.5932,1.0000,bad
1776503968.1989,25.7735,41.1763,-550.6057,14.0198,19.3161,0.8638,0.6102,1.0000,bad
1776503968.2153,16.7664,41.4537,-599.9005,15.0866,20.2901,0.8449,0.6271,1.0000,bad
1776503968.2321,4.7916,42.1000,-639.2863,16.8076,20.9235,0.7876,0.6441,1.0000,bad
1776503968.2486,-6.4399,42.2660,-511.9964,18.5776,21.4532,0.7076,0.6610,1.0000,bad
1776503968.2648,-16.2590,41.5196,-68.0225,20.4407,21.7857,0.5847,0.6780,1.0000,bad
1776503968.2810,-17.5615,41.0023,324.6352,22.1324,22.1676,0.4883,0.6949,1.0000,bad
1776503968.2973,0.0620,40.9940,603.2567,23.4433,22.6588,0.4505,0.7119,1.0000,bad
1776503968.3136,15.2391,41.1062,707.9309,24.5207,23.1500,0.4254,0.7288,1.0000,bad
1776503968.3303,23.9948,41.5347,355.9930,24.9853,23.6412,0.4337,0.7457,1.0000,bad
1776503968.3469,29.2276,41.9987,12.7460,25.2586,24.0523,0.4305,0.7627,1.0000,bad
1776503968.3631,23.3885,42.5741,-303.1866,24.9310,24.2116,0.3912,0.7797,1.0000,bad
1776503968.3794,16.2113,43.0385,-602.0831,24.5414,24.2121,0.3615,0.7966,1.0000,bad
1776503968.3956,3.9048,43.0778,-835.6745,23.9143,23.6043,0.3689,0.8136,1.0000,bad
1776503968.4119,-9.9716,43.0681,-1025.7691,23.1583,22.8391,0.3836,0.8305,1.0000,bad
1776503968.4286,-31.3834,42.8230,-1007.0795,21.7841,21.3189,0.4333,0.8475,1.0000,bad
1776503968.4452,-51.3675,42.4203,-927.0735,20.3380,19.7209,0.4863,0.8644,1.0000,bad
1776503968.4615,-62.4280,41.0321,-463.8408,18.4425,17.6373,0.5594,0.8814,1.0000,bad
1776503968.4777,-71.3647,39.6859,-7.8692,16.5357,15.5618,0.6441,0.8983,1.0000,bad
1776503968.4939,-61.8944,38.7035,385.1729,14.5298,13.5570,0.8284,0.9153,1.0000,bad
1776503968.5102,-52.0329,37.7366,753.4761,12.5570,11.6030,0.9966,0.9322,1.0000,bad
1776503968.5269,-36.8906,36.9798,787.8053,11.0306,10.3349,0.9475,0.9491,1.0000,bad
1776503968.5436,-21.8650,36.2499,819.2008,9.5064,9.0667,0.8955,0.9661,1.0000,bad
1776503968.5598,-10.1061,36.2770,768.4508,8.0446,7.7993,0.7660,0.9830,1.0000,bad
1776503968.5760,1.6529,36.3041,717.7008,6.5828,6.5320,0.6364,1.0000,1.0000,bad
