Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1776503967.3880,8.3302,79.7602,76.0185,6.5320,30.6431,0.6250,0.0000,1.0000,bad
1776503967.4042,9.5757,79.8967,-217.9110,7.4240,34.7885,0.6864,0.0170,1.0000,bad
1776503967.4204,10.8212,80.0332,-511.8404,8.3159,38.9339,0.7479,0.0339,1.0000,bad
1776503967.4367,-6.8529,80.2498,-896.3907,8.6743,41.7361,0.7632,0.0509,1.0000,bad
1776503967.4529,-25.2027,80.4694,-1284.1774,9.0136,44.4904,0.7769,0.0678,1.0000,bad
1776503967.4696,-49.3781,79.4726,-881.7531,9.8443,46.2883,0.7422,0.0847,1.0000,bad
1776503967.4863,-73.9851,78.3858,-420.7948,10.7115,48.0154,0.7040,0.1017,1.0000,bad
1776503967.5025,-65.4306,76.9994,168.7225,13.0230,49.2876,0.6966,0.1186,1.0000,bad
1776503967.5188,-53.0499,75.5785,773.0735,15.5012,50.5072,0.6928,0.1356,1.0000,bad
1776503967.5350,-37.8223,75.1571,824.8481,19.9301,52.8659,0.5915,0.1525,1.0000,bad
1776503967.5512,-22.1392,74.8957,788.2103,24.6712,55.4069,0.4747,0.1695,1.0000,bad
1776503967.5678,-11.2104,74.5399,996.3294,28.9369,59.2089,0.3939,0.1864,1.0000,bad
1776503967.5845,-1.2722,74.1645,1255.4395,33.1036,63.2735,0.3207,0.2034,1.0000,bad
1776503967.6009,26.9224,74.4049,1104.5760,36.0857,68.3693,0.3101,0.2203,1.0000,bad
1776503967.6171,59.8795,74.8060,846.7628,38.7587,73.7340,0.3157,0.2373,1.0000,bad
1776503967.6333,62.3353,76.2848,-372.6517,45.4620,79.2244,0.3444,0.2543,1.0000,bad
1776503967.6495,55.0860,78.1066,-1898.0301,53.4477,84.7549,0.3803,0.2712,1.0000,bad
1776503967.6661,3.3127,78.5496,-2484.1004,59.3505,88.5098,0.3438,0.2881,1.0000,bad
1776503967.6828,-65.4220,78.4674,-2712.3390,64.4598,91.5883,0.2796,0.3051,1.0000,bad
1776503967.6992,-102.2468,76.5380,-1349.0578,68.2274,91.7523,0.2816,0.3220,1.0000,bad
1776503967.7154,-124.7120,73.7774,730.4073,71.3912,90.6047,0.3134,0.3390,1.0000,bad
1776503967.7316,-86.6645,71.7904,2180.0678,70.5930,86.5027,0.3370,0.3559,1.0000,bad
1776503967.7478,-16.7683,70.2106,3298.2522,67.7095,80.8457,0.3563,0.3729,1.0000,bad
1776503967.7644,42.0699,70.7901,2768.7412,64.1148,74.1020,0.3458,0.3898,1.0000,bad
1776503967.7811,94.1503,72.6893,1232.3053,60.0853,66.6943,0.3170,0.4068,1.0000,bad
1776503967.7975,96.6298,74.5844,30.7210,55.6798,60.8750,0.3230,0.4237,1.0000,bad
1776503967.8137,64.0970,76.4765,-934.4975,51.0088,56.1769,0.3536,0.4407,1.0000,bad
1776503967.8299,42.7451,77.1759,-914.4536,45.9430,51.1691,0.3807,0.4577,1.0000,bad
1776503967.8462,30.4776,76.9062,-93.8842,40.5565,45.9096,0.4050,0.4746,1.0000,bad
1776503967.8626,36.0236,77.3317,53.4483,35.2611,41.7233,0.4531,0.4915,1.0000,bad
1776503967.8794,58.1953,78.4060,-427.5739,30.0507,38.5389,0.5236,0.5085,1.0000,bad
1776503967.8958,48.2601,79.5451,-1006.9508,25.3938,34.1203,0.6117,0.5254,1.0000,bad
1776503967.9121,3.9245,80.7536,-1691.7079,21.3297,28.3797,0.7187,0.5423,1.0000,bad
1776503967.9283,-31.0614,80.5769,-1215.0643,17.8625,24.0400,0.7620,0.5593,1.0000,bad
1776503967.9445,-54.5401,78.6955,690.9956,15.1297,21.4246,0.7266,0.5763,1.0000,bad
1776503967.9609,-34.0683,77.4450,1526.2372,12.6734,18.2234,0.6700,0.5932,1.0000,bad
1776503967.9776,48.6667,77.0882,844.4865,10.6088,14.1925,0.5832,0.6102,1.0000,bad
1776503967.9942,73.8741,78.2452,-763.6649,8.8711,11.1111,0.4965,0.6271,1.0000,bad
1776503968.0104,4.9454,81.8795,-3887.7445,7.6681,9.5837,0.4097,0.6441,1.0000,bad
1776503968.0266,-83.5034,82.5530,-5556.3282,6.5725,8.2222,0.3496,0.6610,1.0000,bad
1776503968.0428,-209.0403,77.6009,-4459.4698,5.6810,7.1763,0.3399,0.6780,1.0000,bad
1776503968.0592,-294.3156,72.7163,-2911.5790,4.9161,6.2431,0.3231,0.6949,1.0000,bad
1776503968.0759,-290.1204,67.9815,-361.3941,4.4326,5.5605,0.2904,0.7119,1.0000,bad
1776503968.0925,-274.8134,63.2639,1715.3691,3.9854,4.9328,0.2577,0.7288,1.0000,bad
1776503968.1087,-230.3380,58.5915,2549.4003,3.6335,4.4493,0.2249,0.7457,1.0000,bad
1776503968.1249,-182.1643,54.6197,3184.2437,3.2884,3.9976,0.1972,0.7627,1.0000,bad
1776503968.1411,-122.3670,52.8499,3193.0686,2.9647,3.6456,0.1857,0.7797,1.0000,bad
1776503968.1575,-65.6181,51.3043,3257.8596,2.6747,3.3292,0.1705,0.7966,1.0000,bad
1776503968.1742,-20.5543,50.6184,3537.1878,2.5137,3.1491,0.1416,0.8136,1.0000,bad
1776503968.1908,30.2603,50.2636,3733.3882,2.3805,3.2326,0.1182,0.8305,1.0000,bad
1776503968.2070,108.6795,51.4980,3530.5751,2.3805,4.5816,0.1219,0.8475,1.0000,bad
1776503968.2232,180.6329,53.1887,3201.8681,2.4299,6.3290,0.1301,0.8644,1.0000,bad
1776503968.2395,212.1757,57.7307,2086.3242,2.7880,10.5658,0.1669,0.8814,1.0000,bad
1776503968.2557,240.8744,62.1481,984.3587,3.1803,14.7975,0.2068,0.8983,1.0000,bad
1776503968.2724,244.9239,65.4854,0.0730,3.8685,18.9850,0.2723,0.9153,1.0000,bad
1776503968.2891,246.3441,68.9245,-978.6550,4.5399,23.1682,0.3365,0.9322,1.0000,bad
1776503968.3053,212.2679,73.7364,-1882.3533,4.9857,27.2917,0.3834,0.9491,1.0000,bad
1776503968.3216,177.4290,78.4192,-2766.3314,5.4072,31.2228,0.4286,0.9661,1.0000,bad
1776503968.3378,121.2319,79.4848,-3098.1435,5.1531,29.7683,0.4286,0.9830,1.0000,bad
1776503968.3540,65.0349,80.5504,-3429.9557,4.8990,28.3137,0.4286,1.0000,1.0000,bad
