Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985712.347,-5.4523,174.5477,-5.4523,17.0750,8.2341,0.9668,0.0000,0.5850,bad
1775985712.398,-6.3884,168.1593,-0.9361,15.4931,8.4166,0.9368,0.0000,0.7040,bad
1775985712.449,0.0000,168.1593,6.3884,16.3246,8.0131,0.9368,0.0000,0.7040,bad
1775985712.501,5.2927,173.4520,5.2927,17.4853,3.8313,0.9622,0.0000,0.7100,bad
1775985712.565,2.9182,176.3702,-2.3744,17.6619,7.1458,0.9788,0.0000,0.5730,bad
1775985712.618,3.3500,179.7202,0.4317,18.3415,6.8463,0.9950,0.0000,0.6960,bad
1775985712.671,0.0000,179.7202,-3.3500,15.2504,8.6131,0.9950,0.0000,0.6960,bad
1775985712.725,-3.4276,176.2926,-3.4276,20.3349,7.4848,0.9886,0.2965,0.7010,bad
1775985712.777,0.0000,176.2926,3.4276,17.5238,8.7332,0.9886,0.2965,0.7010,bad
1775985712.829,-12.2733,164.0193,-12.2733,18.1283,7.4012,0.9810,1.0000,0.7380,bad
1775985712.881,0.0000,164.0193,12.2733,21.2414,9.5533,0.9810,1.0000,0.7380,bad
1775985712.984,4.9288,168.9480,4.9288,18.9791,9.9949,0.9653,0.6861,0.4660,bad
1775985713.036,-1.0740,167.8741,-6.0027,26.3158,5.7037,0.9971,0.7545,0.6460,bad
1775985713.088,0.0000,167.8741,1.0740,31.5905,6.1999,0.9971,0.7545,0.6460,bad
1775985713.140,-18.1296,149.7445,-18.1296,35.8534,9.2878,0.9427,1.0000,0.6490,bad
1775985713.192,0.0000,149.7445,18.1296,35.5258,8.9988,0.9427,1.0000,0.6490,bad
1775985713.249,-20.4006,129.3439,-20.4006,35.7631,11.7233,0.8852,1.0000,0.6120,bad
1775985713.303,0.0000,129.3439,20.4006,37.1540,10.5429,0.8852,1.0000,0.6120,bad
1775985713.360,-26.3739,102.9701,-26.3739,38.0837,12.6125,0.9889,1.0000,0.6760,bad
1775985713.416,0.0000,102.9701,26.3739,38.6005,12.1134,0.9889,1.0000,0.6760,bad
1775985713.469,0.0000,102.9701,0.0000,39.2742,13.7439,0.9889,1.0000,0.6760,bad
1775985713.521,66.7621,169.7322,66.7621,39.9555,13.7482,0.9387,0.1301,0.5610,bad
1775985713.573,0.0000,169.7322,-66.7621,42.7300,12.2009,0.9387,0.1301,0.5610,bad
1775985713.628,-103.9794,65.7528,-103.9794,45.3526,14.7368,0.9316,1.0000,0.6070,bad
1775985713.681,0.0000,65.7528,103.9794,44.9988,10.3913,0.9316,1.0000,0.6070,bad
1775985713.733,18.4711,84.2238,18.4711,42.4669,13.5458,0.9877,0.8379,0.6970,bad
1775985713.785,9.8270,94.0509,-8.6441,44.7462,11.2931,0.9677,0.7517,0.6740,bad
1775985713.841,0.0000,94.0509,-9.8270,45.6421,11.7008,0.9677,0.7517,0.6740,bad
1775985713.944,54.8377,148.8885,54.8377,47.0416,14.7132,0.9302,0.2705,0.5900,bad
1775985713.996,0.0000,148.8885,-54.8377,43.2676,11.5844,0.9302,0.2705,0.5900,bad
1775985714.049,0.0000,148.8885,0.0000,42.1370,11.5210,0.9302,0.2705,0.5900,bad
1775985714.157,-0.1186,148.7699,-0.1186,42.7305,14.0403,0.9590,0.2716,0.4870,bad
1775985714.209,0.0000,148.7699,0.1186,31.1501,10.5501,0.9590,0.2716,0.4870,bad
1775985714.261,0.0000,148.7699,0.0000,28.8774,13.7435,0.9590,0.2716,0.4870,bad
1775985714.313,0.0000,148.7699,0.0000,31.5989,13.1831,0.9590,0.2716,0.4870,bad
1775985714.366,29.8773,178.6472,29.8773,31.3791,11.0498,0.9787,0.0094,0.7390,bad
1775985714.418,0.0000,178.6472,-29.8773,27.4639,13.6868,0.9787,0.0094,0.7390,bad
1775985714.470,0.0000,178.6472,0.0000,27.1680,8.4105,0.9787,0.0094,0.7390,bad
1775985714.522,-5.2609,173.3863,-5.2609,28.5496,6.7040,0.9924,0.0556,0.7620,bad
1775985714.575,0.0000,173.3863,5.2609,29.5250,3.2207,0.9924,0.0556,0.7620,bad
1775985714.627,-3.7304,169.6559,-3.7304,25.9752,4.3051,0.9870,0.0883,0.7770,bad
1775985714.679,0.0000,169.6559,3.7304,27.1521,4.4020,0.9870,0.0883,0.7770,bad
1775985714.731,-0.4727,169.1832,-0.4727,25.8415,7.0122,0.9669,0.0925,0.8050,bad
1775985714.790,0.4174,169.6006,0.8901,22.6878,3.6248,0.9594,0.0888,0.7890,bad
1775985714.845,0.0000,169.6006,-0.4174,18.2611,3.9541,0.9594,0.0888,0.7890,bad
1775985714.899,0.0000,169.6006,0.0000,17.5008,3.4148,0.9594,0.0888,0.7890,bad
1775985714.953,4.2825,173.8831,4.2825,18.8323,2.5981,0.9674,0.0512,0.7670,bad
1775985715.006,0.0000,173.8831,-4.2825,13.7808,2.5266,0.9674,0.0512,0.7670,bad
1775985715.058,-12.6306,161.2525,-12.6306,13.8482,4.5352,0.9861,0.1620,0.7320,bad
1775985715.111,0.7620,162.0145,13.3925,10.2092,4.0325,0.9494,0.1554,0.7240,bad
1775985715.163,0.0000,162.0145,-0.7620,12.5552,5.2159,0.9494,0.1554,0.7240,bad
1775985715.267,10.3993,172.4137,10.3993,12.8053,3.7090,0.9396,0.0641,0.7670,bad
1775985715.318,0.0000,172.4137,-10.3993,11.6643,3.7576,0.9396,0.0641,0.7670,bad
1775985715.426,-3.6191,168.7947,-3.6191,12.7747,5.2207,0.9492,0.0959,0.7930,bad
1775985715.479,0.0000,168.7947,3.6191,13.2407,3.5139,0.9492,0.0959,0.7930,bad
1775985715.531,9.1381,177.9327,9.1381,15.1381,1.9127,0.9903,0.0157,0.7400,bad
1775985715.582,-0.3387,177.5941,-9.4767,11.6731,5.3434,0.9880,0.0187,0.7680,bad
1775985715.635,0.0000,177.5941,0.3387,14.0530,3.0564,0.9880,0.0187,0.7680,bad
1775985715.687,-3.1834,174.4107,-3.1834,15.0859,4.1724,0.9838,0.0466,0.7810,bad
1775985715.740,-21.4357,152.9750,-18.2523,14.4417,3.1323,0.9833,0.2347,0.7400,bad
1775985715.794,0.0000,152.9750,21.4357,15.0946,2.6133,0.9833,0.2347,0.7400,bad
1775985715.847,1.0347,154.0097,1.0347,16.6159,1.2240,0.9830,0.2256,0.7310,bad
1775985715.901,0.0000,154.0097,-1.0347,21.8168,4.5808,0.9830,0.2256,0.7310,bad
1775985715.955,11.6680,165.6777,11.6680,23.5234,0.0000,0.9782,0.1232,0.6280,bad
1775985716.007,0.0000,165.6777,-11.6680,23.5478,6.0870,0.9782,0.1232,0.6280,bad
1775985716.062,-10.4440,155.2337,-10.4440,35.8322,6.6381,0.9049,0.2149,0.3490,bad
1775985716.114,0.0000,155.2337,10.4440,34.9461,3.7258,0.9049,0.2149,0.3490,bad
1775985716.166,-29.3535,125.8802,-29.3535,38.4279,7.4725,0.9333,0.4724,0.4780,bad
1775985716.218,25.6634,151.5436,55.0169,32.4882,8.1813,0.9728,0.2472,0.7390,bad
1775985716.270,0.0000,151.5436,-25.6634,37.9835,6.5434,0.9728,0.2472,0.7390,bad
1775985716.374,11.7649,163.3085,11.7649,36.6297,7.7426,0.9354,0.1440,0.5920,bad
1775985716.426,0.0000,163.3085,-11.7649,40.2418,15.1615,0.9354,0.1440,0.5920,bad
1775985716.478,6.6882,169.9967,6.6882,40.5304,18.5587,0.9619,0.0853,0.5730,bad
1775985716.530,0.0000,169.9967,-6.6882,40.0337,15.0079,0.9619,0.0853,0.5730,bad
1775985716.634,-91.1848,78.8119,-91.1848,40.8016,16.9653,0.9878,0.8854,0.7010,bad
1775985716.686,0.0000,78.8119,91.1848,40.1068,18.6854,0.9878,0.8854,0.7010,bad
1775985716.739,0.0000,78.8119,0.0000,41.9878,18.5266,0.9878,0.8854,0.7010,bad
1775985716.792,17.8682,96.6801,17.8682,41.6231,17.9277,0.9678,0.7286,0.7050,bad
1775985716.845,35.8164,132.4966,17.9482,44.9210,20.4128,0.9273,0.4144,0.6210,bad
1775985716.898,0.0000,132.4966,-35.8164,41.0937,18.6746,0.9273,0.4144,0.6210,bad
1775985716.951,29.6310,162.1276,29.6310,43.6686,18.4949,0.9265,0.1544,0.6650,bad
1775985717.003,-1.1890,160.9385,-30.8200,41.9859,19.3699,0.9626,0.1648,0.6320,bad
1775985717.056,0.0000,160.9385,1.1890,42.5224,18.2330,0.9626,0.1648,0.6320,bad
1775985717.110,0.0000,160.9385,0.0000,41.1795,18.3997,0.9626,0.1648,0.6320,bad
1775985717.214,-27.5315,133.4071,-27.5315,40.5231,17.1434,0.8952,0.4064,0.3420,bad
1775985717.266,0.0000,133.4071,27.5315,40.9839,22.7245,0.8952,0.4064,0.3420,bad
1775985717.320,0.0000,133.4071,0.0000,33.7475,17.2055,0.8952,0.4064,0.3420,bad
1775985717.373,0.0000,133.4071,0.0000,26.8663,18.4002,0.8952,0.4064,0.3420,bad
1775985717.426,39.4481,172.8551,39.4481,25.9998,20.1694,0.9887,0.0602,0.7330,bad
1775985717.478,2.3694,175.2245,-37.0787,25.6171,14.9757,0.9829,0.0394,0.7020,bad
1775985717.530,0.0000,175.2245,-2.3694,27.5975,15.4911,0.9829,0.0394,0.7020,bad
