Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985712.347,-5.4523,174.5477,-5.4523,13.8056,8.9020,0.9668,0.0000,0.5850,bad
1775985712.398,-6.3884,168.1593,-0.9361,16.1976,7.1843,0.9368,0.0000,0.7040,bad
1775985712.449,0.0000,168.1593,6.3884,12.7677,7.2903,0.9368,0.0000,0.7040,bad
1775985712.501,5.2927,173.4520,5.2927,15.3225,6.4939,0.9622,0.0000,0.7100,bad
1775985712.565,2.9182,176.3702,-2.3744,17.0033,8.0763,0.9788,0.0000,0.5730,bad
1775985712.618,3.3500,179.7202,0.4317,14.2230,9.2826,0.9950,0.0000,0.6960,bad
1775985712.671,0.0000,179.7202,-3.3500,12.3514,5.8471,0.9950,0.0000,0.6960,bad
1775985712.725,-3.4276,176.2926,-3.4276,18.0011,8.4028,0.9886,0.2965,0.7010,bad
1775985712.777,0.0000,176.2926,3.4276,17.6821,7.3774,0.9886,0.2965,0.7010,bad
1775985712.829,-12.2733,164.0193,-12.2733,17.7287,4.3287,0.9810,1.0000,0.7380,bad
1775985712.881,0.0000,164.0193,12.2733,19.1675,5.2198,0.9810,1.0000,0.7380,bad
1775985712.984,4.9288,168.9480,4.9288,22.0228,7.9623,0.9653,0.6861,0.4660,bad
1775985713.036,-1.0740,167.8741,-6.0027,26.1193,8.8414,0.9971,0.7545,0.6460,bad
1775985713.088,0.0000,167.8741,1.0740,32.3104,8.2395,0.9971,0.7545,0.6460,bad
1775985713.140,-18.1296,149.7445,-18.1296,35.1768,10.0577,0.9427,1.0000,0.6490,bad
1775985713.192,0.0000,149.7445,18.1296,31.7882,13.0417,0.9427,1.0000,0.6490,bad
1775985713.249,-20.4006,129.3439,-20.4006,33.3819,9.9499,0.8852,1.0000,0.6120,bad
1775985713.303,0.0000,129.3439,20.4006,34.3616,11.5071,0.8852,1.0000,0.6120,bad
1775985713.360,-26.3739,102.9701,-26.3739,33.0022,11.7145,0.9889,1.0000,0.6760,bad
1775985713.416,0.0000,102.9701,26.3739,36.6403,14.3570,0.9889,1.0000,0.6760,bad
1775985713.469,0.0000,102.9701,0.0000,37.2078,10.0007,0.9889,1.0000,0.6760,bad
1775985713.521,66.7621,169.7322,66.7621,37.6181,13.7615,0.9387,0.1301,0.5610,bad
1775985713.573,0.0000,169.7322,-66.7621,37.8596,11.9288,0.9387,0.1301,0.5610,bad
1775985713.628,-103.9794,65.7528,-103.9794,37.5978,10.6571,0.9316,1.0000,0.6070,bad
1775985713.681,0.0000,65.7528,103.9794,40.4077,9.7293,0.9316,1.0000,0.6070,bad
1775985713.733,18.4711,84.2238,18.4711,40.8009,14.1254,0.9877,0.8379,0.6970,bad
1775985713.785,9.8270,94.0509,-8.6441,40.1775,10.6185,0.9677,0.7517,0.6740,bad
1775985713.841,0.0000,94.0509,-9.8270,39.5482,11.9981,0.9677,0.7517,0.6740,bad
1775985713.944,54.8377,148.8885,54.8377,38.5617,10.4424,0.9302,0.2705,0.5900,bad
1775985713.996,0.0000,148.8885,-54.8377,30.9528,14.1344,0.9302,0.2705,0.5900,bad
1775985714.049,0.0000,148.8885,0.0000,27.9369,11.1360,0.9302,0.2705,0.5900,bad
1775985714.157,-0.1186,148.7699,-0.1186,27.6185,8.9692,0.9590,0.2716,0.4870,bad
1775985714.209,0.0000,148.7699,0.1186,24.9057,10.3456,0.9590,0.2716,0.4870,bad
1775985714.261,0.0000,148.7699,0.0000,27.7193,13.0499,0.9590,0.2716,0.4870,bad
1775985714.313,0.0000,148.7699,0.0000,23.9559,8.0980,0.9590,0.2716,0.4870,bad
1775985714.366,29.8773,178.6472,29.8773,25.3363,4.0365,0.9787,0.0094,0.7390,bad
1775985714.418,0.0000,178.6472,-29.8773,24.2838,6.3594,0.9787,0.0094,0.7390,bad
1775985714.470,0.0000,178.6472,0.0000,20.1526,5.0921,0.9787,0.0094,0.7390,bad
1775985714.522,-5.2609,173.3863,-5.2609,23.4240,2.7495,0.9924,0.0556,0.7620,bad
1775985714.575,0.0000,173.3863,5.2609,20.3876,4.5469,0.9924,0.0556,0.7620,bad
1775985714.627,-3.7304,169.6559,-3.7304,17.4467,3.4338,0.9870,0.0883,0.7770,bad
1775985714.679,0.0000,169.6559,3.7304,17.1307,3.7415,0.9870,0.0883,0.7770,bad
1775985714.731,-0.4727,169.1832,-0.4727,18.5288,5.0828,0.9669,0.0925,0.8050,bad
1775985714.790,0.4174,169.6006,0.8901,15.1675,4.0238,0.9594,0.0888,0.7890,bad
1775985714.845,0.0000,169.6006,-0.4174,10.2526,3.5238,0.9594,0.0888,0.7890,bad
1775985714.899,0.0000,169.6006,0.0000,14.5525,3.4501,0.9594,0.0888,0.7890,bad
1775985714.953,4.2825,173.8831,4.2825,11.5443,5.2781,0.9674,0.0512,0.7670,bad
1775985715.006,0.0000,173.8831,-4.2825,12.7859,2.5824,0.9674,0.0512,0.7670,bad
1775985715.058,-12.6306,161.2525,-12.6306,12.1750,0.4111,0.9861,0.1620,0.7320,bad
1775985715.111,0.7620,162.0145,13.3925,12.0631,3.3250,0.9494,0.1554,0.7240,bad
1775985715.163,0.0000,162.0145,-0.7620,12.7398,4.2303,0.9494,0.1554,0.7240,bad
1775985715.267,10.3993,172.4137,10.3993,13.8820,3.0384,0.9396,0.0641,0.7670,bad
1775985715.318,0.0000,172.4137,-10.3993,13.2539,2.8749,0.9396,0.0641,0.7670,bad
1775985715.426,-3.6191,168.7947,-3.6191,12.4552,3.1166,0.9492,0.0959,0.7930,bad
1775985715.479,0.0000,168.7947,3.6191,12.9904,3.6261,0.9492,0.0959,0.7930,bad
1775985715.531,9.1381,177.9327,9.1381,13.9495,1.7155,0.9903,0.0157,0.7400,bad
1775985715.582,-0.3387,177.5941,-9.4767,17.5560,4.6550,0.9880,0.0187,0.7680,bad
1775985715.635,0.0000,177.5941,0.3387,19.6963,0.0000,0.9880,0.0187,0.7680,bad
1775985715.687,-3.1834,174.4107,-3.1834,20.5487,4.4729,0.9838,0.0466,0.7810,bad
1775985715.740,-21.4357,152.9750,-18.2523,28.2570,4.7113,0.9833,0.2347,0.7400,bad
1775985715.794,0.0000,152.9750,21.4357,32.1836,5.3242,0.9833,0.2347,0.7400,bad
1775985715.847,1.0347,154.0097,1.0347,33.8701,1.6860,0.9830,0.2256,0.7310,bad
1775985715.901,0.0000,154.0097,-1.0347,29.9501,5.0179,0.9830,0.2256,0.7310,bad
1775985715.955,11.6680,165.6777,11.6680,34.2000,5.3726,0.9782,0.1232,0.6280,bad
1775985716.007,0.0000,165.6777,-11.6680,34.5030,8.8134,0.9782,0.1232,0.6280,bad
1775985716.062,-10.4440,155.2337,-10.4440,40.5348,15.1943,0.9049,0.2149,0.3490,bad
1775985716.114,0.0000,155.2337,10.4440,36.6440,12.9438,0.9049,0.2149,0.3490,bad
1775985716.166,-29.3535,125.8802,-29.3535,38.5270,13.0317,0.9333,0.4724,0.4780,bad
1775985716.218,25.6634,151.5436,55.0169,38.1814,14.6453,0.9728,0.2472,0.7390,bad
1775985716.270,0.0000,151.5436,-25.6634,36.9560,16.7848,0.9728,0.2472,0.7390,bad
1775985716.374,11.7649,163.3085,11.7649,38.5440,17.5788,0.9354,0.1440,0.5920,bad
1775985716.426,0.0000,163.3085,-11.7649,39.2449,16.7553,0.9354,0.1440,0.5920,bad
1775985716.478,6.6882,169.9967,6.6882,40.3475,16.6032,0.9619,0.0853,0.5730,bad
1775985716.530,0.0000,169.9967,-6.6882,38.6545,15.9851,0.9619,0.0853,0.5730,bad
1775985716.634,-91.1848,78.8119,-91.1848,38.6136,16.4511,0.9878,0.8854,0.7010,bad
1775985716.686,0.0000,78.8119,91.1848,40.7749,18.3068,0.9878,0.8854,0.7010,bad
1775985716.739,0.0000,78.8119,0.0000,35.7936,15.9632,0.9878,0.8854,0.7010,bad
1775985716.792,17.8682,96.6801,17.8682,37.0084,17.4714,0.9678,0.7286,0.7050,bad
1775985716.845,35.8164,132.4966,17.9482,38.2195,15.6905,0.9273,0.4144,0.6210,bad
1775985716.898,0.0000,132.4966,-35.8164,27.0051,17.2131,0.9273,0.4144,0.6210,bad
1775985716.951,29.6310,162.1276,29.6310,23.8743,16.4355,0.9265,0.1544,0.6650,bad
1775985717.003,-1.1890,160.9385,-30.8200,23.2229,17.0256,0.9626,0.1648,0.6320,bad
1775985717.056,0.0000,160.9385,1.1890,25.5030,17.2149,0.9626,0.1648,0.6320,bad
1775985717.110,0.0000,160.9385,0.0000,21.7141,5.2843,0.9626,0.1648,0.6320,bad
1775985717.214,-27.5315,133.4071,-27.5315,20.6255,9.6637,0.8952,0.4064,0.3420,bad
