Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985712.347,-5.4523,174.5477,-5.4523,13.7184,4.9424,0.9668,0.0000,0.5850,bad
1775985712.398,-6.3884,168.1593,-0.9361,14.0049,5.8993,0.9368,0.0000,0.7040,bad
1775985712.449,0.0000,168.1593,6.3884,12.9758,8.6204,0.9368,0.0000,0.7040,bad
1775985712.501,5.2927,173.4520,5.2927,16.8088,5.9075,0.9622,0.0000,0.7100,bad
1775985712.565,2.9182,176.3702,-2.3744,15.7323,6.6575,0.9788,0.0000,0.5730,bad
1775985712.618,3.3500,179.7202,0.4317,16.8180,5.0884,0.9950,0.0000,0.6960,bad
1775985712.671,0.0000,179.7202,-3.3500,11.8599,7.8949,0.9950,0.0000,0.6960,bad
1775985712.725,-3.4276,176.2926,-3.4276,16.6828,7.8421,0.9886,0.2965,0.7010,bad
1775985712.777,0.0000,176.2926,3.4276,16.2171,6.1715,0.9886,0.2965,0.7010,bad
1775985712.829,-12.2733,164.0193,-12.2733,17.7085,4.0615,0.9810,1.0000,0.7380,bad
1775985712.881,0.0000,164.0193,12.2733,19.2405,6.9945,0.9810,1.0000,0.7380,bad
1775985712.984,4.9288,168.9480,4.9288,20.0958,8.2009,0.9653,0.6861,0.4660,bad
1775985713.036,-1.0740,167.8741,-6.0027,24.8366,7.5173,0.9971,0.7545,0.6460,bad
1775985713.088,0.0000,167.8741,1.0740,24.5673,7.6578,0.9971,0.7545,0.6460,bad
1775985713.140,-18.1296,149.7445,-18.1296,33.4406,8.0614,0.9427,1.0000,0.6490,bad
1775985713.192,0.0000,149.7445,18.1296,31.5743,7.4958,0.9427,1.0000,0.6490,bad
1775985713.249,-20.4006,129.3439,-20.4006,35.3307,7.5384,0.8852,1.0000,0.6120,bad
1775985713.303,0.0000,129.3439,20.4006,34.9738,10.5299,0.8852,1.0000,0.6120,bad
1775985713.360,-26.3739,102.9701,-26.3739,33.2208,8.8339,0.9889,1.0000,0.6760,bad
1775985713.416,0.0000,102.9701,26.3739,38.1193,10.4454,0.9889,1.0000,0.6760,bad
1775985713.469,0.0000,102.9701,0.0000,34.8280,12.9979,0.9889,1.0000,0.6760,bad
1775985713.521,66.7621,169.7322,66.7621,34.3762,10.5891,0.9387,0.1301,0.5610,bad
1775985713.573,0.0000,169.7322,-66.7621,38.7057,11.0205,0.9387,0.1301,0.5610,bad
1775985713.628,-103.9794,65.7528,-103.9794,38.8359,14.6186,0.9316,1.0000,0.6070,bad
1775985713.681,0.0000,65.7528,103.9794,38.8505,14.6306,0.9316,1.0000,0.6070,bad
1775985713.733,18.4711,84.2238,18.4711,40.7523,14.0347,0.9877,0.8379,0.6970,bad
1775985713.785,9.8270,94.0509,-8.6441,39.0240,13.3868,0.9677,0.7517,0.6740,bad
1775985713.841,0.0000,94.0509,-9.8270,40.7272,13.9824,0.9677,0.7517,0.6740,bad
1775985713.944,54.8377,148.8885,54.8377,42.0446,15.1917,0.9302,0.2705,0.5900,bad
1775985713.996,0.0000,148.8885,-54.8377,42.0768,13.8890,0.9302,0.2705,0.5900,bad
1775985714.049,0.0000,148.8885,0.0000,40.1756,12.6247,0.9302,0.2705,0.5900,bad
1775985714.157,-0.1186,148.7699,-0.1186,38.4153,13.5572,0.9590,0.2716,0.4870,bad
1775985714.209,0.0000,148.7699,0.1186,31.4397,10.9025,0.9590,0.2716,0.4870,bad
1775985714.261,0.0000,148.7699,0.0000,25.1945,11.5251,0.9590,0.2716,0.4870,bad
1775985714.313,0.0000,148.7699,0.0000,27.8448,11.5918,0.9590,0.2716,0.4870,bad
1775985714.366,29.8773,178.6472,29.8773,24.2294,11.0985,0.9787,0.0094,0.7390,bad
1775985714.418,0.0000,178.6472,-29.8773,25.1174,10.8334,0.9787,0.0094,0.7390,bad
1775985714.470,0.0000,178.6472,0.0000,24.2462,12.7828,0.9787,0.0094,0.7390,bad
1775985714.522,-5.2609,173.3863,-5.2609,27.1722,6.4381,0.9924,0.0556,0.7620,bad
1775985714.575,0.0000,173.3863,5.2609,25.2834,4.9323,0.9924,0.0556,0.7620,bad
1775985714.627,-3.7304,169.6559,-3.7304,27.2205,2.7767,0.9870,0.0883,0.7770,bad
1775985714.679,0.0000,169.6559,3.7304,20.7826,1.6991,0.9870,0.0883,0.7770,bad
1775985714.731,-0.4727,169.1832,-0.4727,23.1882,6.5035,0.9669,0.0925,0.8050,bad
1775985714.790,0.4174,169.6006,0.8901,22.3435,6.4167,0.9594,0.0888,0.7890,bad
1775985714.845,0.0000,169.6006,-0.4174,18.6357,3.0404,0.9594,0.0888,0.7890,bad
1775985714.899,0.0000,169.6006,0.0000,21.1310,3.8445,0.9594,0.0888,0.7890,bad
1775985714.953,4.2825,173.8831,4.2825,14.9505,3.3346,0.9674,0.0512,0.7670,bad
1775985715.006,0.0000,173.8831,-4.2825,16.3548,3.3362,0.9674,0.0512,0.7670,bad
1775985715.058,-12.6306,161.2525,-12.6306,15.2433,3.0365,0.9861,0.1620,0.7320,bad
